edge_id,scenario_id,effective_time_hours,effective_cost_yuan_per_two,effective_risk,is_available,availability_note
AM1002,hotel_full_price_surge,19.41,1018.59,0.33,True,
AM1002,mayday_peak,19.41,1018.59,0.33,True,
AM1002,summer_peak,19.41,1018.59,0.33,True,
AM1003,base_summer,22.338,1120.21,0.33,True,
AM1003,duku_weather_disruption,22.338,1120.21,0.33,True,
AM1003,hotel_full_price_surge,22.338,1120.21,0.33,True,
AM1003,mayday_peak,22.338,1120.21,0.33,True,
AM1003,summer_peak,22.338,1120.21,0.33,True,
AM1004,base_summer,23.689,1175.18,0.33,True,
AM1004,duku_weather_disruption,23.689,1175.18,0.33,True,
AM1004,hotel_full_price_surge,23.689,1175.18,0.33,True,
AM1004,mayday_peak,23.689,1175.18,0.33,True,
AM1004,summer_peak,23.689,1175.18,0.33,True,
AM1005,base_summer,14.24,523.4,0.33,True,
AM1005,duku_weather_disruption,14.24,523.4,0.33,True,
AM1005,hotel_full_price_surge,14.24,523.4,0.33,True,
AM1005,mayday_peak,14.24,523.4,0.33,True,
AM1005,summer_peak,14.24,523.4,0.33,True,
AM1006,base_summer,12.516,632.43,0.33,True,
AM1006,duku_weather_disruption,12.516,632.43,0.33,True,
AM1006,hotel_full_price_surge,12.516,632.43,0.33,True,
AM1006,mayday_peak,12.516,632.43,0.33,True,
AM1006,summer_peak,12.516,632.43,0.33,True,
AM1007,base_summer,15.563,567.58,0.33,True,
AM1007,duku_weather_disruption,15.563,567.58,0.33,True,
AM1007,hotel_full_price_surge,15.563,567.58,0.33,True,
AM1007,mayday_peak,15.563,567.58,0.33,True,
AM1007,summer_peak,15.563,567.58,0.33,True,
AM1008,base_summer,10.634,482.48,0.33,True,
AM1008,duku_weather_disruption,10.634,482.48,0.33,True,
AM1008,hotel_full_price_surge,10.634,482.48,0.33,True,
AM1008,mayday_peak,10.634,482.48,0.33,True,
AM1008,summer_peak,10.634,482.48,0.33,True,
AM1009,base_summer,11.131,419.07,0.33,True,
AM1009,duku_weather_disruption,11.131,419.07,0.33,True,
AM1009,hotel_full_price_surge,11.131,419.07,0.33,True,
AM1009,mayday_peak,11.131,419.07,0.33,True,
AM1009,summer_peak,11.131,419.07,0.33,True,
AM1010,base_summer,10.67,517.64,0.33,True,
AM1010,duku_weather_disruption,10.67,517.64,0.33,True,
AM1010,hotel_full_price_surge,10.67,517.64,0.33,True,
AM1010,mayday_peak,10.67,517.64,0.33,True,
AM1010,summer_peak,10.67,517.64,0.33,True,
AM1011,base_summer,7.721,386.0,0.274,True,
AM1011,duku_weather_disruption,7.721,386.0,0.274,True,
AM1011,hotel_full_price_surge,7.721,386.0,0.274,True,
AM1011,mayday_peak,7.721,386.0,0.274,True,
AM1011,summer_peak,7.721,386.0,0.274,True,
AM1012,base_summer,7.115,352.66,0.254,True,
AM1012,duku_weather_disruption,7.115,352.66,0.254,True,
AM1012,hotel_full_price_surge,7.115,352.66,0.254,True,
AM1012,mayday_peak,7.115,352.66,0.254,True,
AM1012,summer_peak,7.115,352.66,0.254,True,
AM1013,base_summer,20.902,988.4,0.33,True,
AM1013,duku_weather_disruption,20.902,988.4,0.33,True,
AM1013,hotel_full_price_surge,20.902,988.4,0.33,True,
AM1013,mayday_peak,20.902,988.4,0.33,True,
AM1013,summer_peak,20.902,988.4,0.33,True,
AM1014,base_summer,18.263,828.73,0.33,True,
AM1014,duku_weather_disruption,18.263,828.73,0.33,True,
AM1014,hotel_full_price_surge,18.263,828.73,0.33,True,
AM1014,mayday_peak,18.263,828.73,0.33,True,
AM1014,summer_peak,18.263,828.73,0.33,True,
AM1015,base_summer,20.983,989.17,0.33,True,
AM1015,duku_weather_disruption,20.983,989.17,0.33,True,
AM1015,hotel_full_price_surge,20.983,989.17,0.33,True,
AM1015,mayday_peak,20.983,989.17,0.33,True,
AM1015,summer_peak,20.983,989.17,0.33,True,
AM1016,base_summer,21.021,1072.89,0.33,True,
AM1016,duku_weather_disruption,21.021,1072.89,0.33,True,
AM1016,hotel_full_price_surge,21.021,1072.89,0.33,True,
AM1016,mayday_peak,21.021,1072.89,0.33,True,
AM1016,summer_peak,21.021,1072.89,0.33,True,
AM1017,base_summer,4.878,259.67,0.197,True,
AM1017,duku_weather_disruption,4.878,259.67,0.197,True,
AM1017,hotel_full_price_surge,4.878,259.67,0.197,True,
AM1017,mayday_peak,4.878,259.67,0.197,True,
AM1017,summer_peak,4.878,259.67,0.197,True,
AM1018,base_summer,5.36,287.44,0.214,True,
AM1018,duku_weather_disruption,5.36,287.44,0.214,True,
AM1018,hotel_full_price_surge,5.36,287.44,0.214,True,
AM1018,mayday_peak,5.36,287.44,0.214,True,
AM1018,summer_peak,5.36,287.44,0.214,True,
AM1019,base_summer,7.072,354.13,0.255,True,
AM1019,duku_weather_disruption,7.072,354.13,0.255,True,
AM1019,hotel_full_price_surge,7.072,354.13,0.255,True,
AM1019,mayday_peak,7.072,354.13,0.255,True,
AM1019,summer_peak,7.072,354.13,0.255,True,
AM1020,base_summer,6.735,342.22,0.247,True,
AM1020,duku_weather_disruption,6.735,342.22,0.247,True,
AM1020,hotel_full_price_surge,6.735,342.22,0.247,True,
AM1020,mayday_peak,6.735,342.22,0.247,True,
AM1020,summer_peak,6.735,342.22,0.247,True,
AM1021,base_summer,6.753,340.25,0.246,True,
AM1021,duku_weather_disruption,6.753,340.25,0.246,True,
AM1021,hotel_full_price_surge,6.753,340.25,0.246,True,
AM1021,mayday_peak,6.753,340.25,0.246,True,
AM1021,summer_peak,6.753,340.25,0.246,True,
AM1022,base_summer,6.987,344.56,0.249,True,
AM1022,duku_weather_disruption,6.987,344.56,0.249,True,
AM1022,hotel_full_price_surge,6.987,344.56,0.249,True,
AM1022,mayday_peak,6.987,344.56,0.249,True,
AM1022,summer_peak,6.987,344.56,0.249,True,
AM1023,base_summer,19.764,808.83,0.33,True,
AM1023,duku_weather_disruption,19.764,808.83,0.33,True,
AM1023,hotel_full_price_surge,19.764,808.83,0.33,True,
AM1023,mayday_peak,19.764,808.83,0.33,True,
AM1023,summer_peak,19.764,808.83,0.33,True,
AM1024,base_summer,5.763,304.13,0.224,True,
AM1024,duku_weather_disruption,5.763,304.13,0.224,True,
AM1024,hotel_full_price_surge,5.763,304.13,0.224,True,
AM1024,mayday_peak,5.763,304.13,0.224,True,
AM1024,summer_peak,5.763,304.13,0.224,True,
AM1025,base_summer,8.06,273.62,0.246,True,
AM1025,duku_weather_disruption,8.06,273.62,0.246,True,
AM1025,hotel_full_price_surge,8.06,273.62,0.246,True,
AM1025,mayday_peak,8.06,273.62,0.246,True,
AM1025,summer_peak,8.06,273.62,0.246,True,
AM1026,base_summer,10.68,393.35,0.318,True,
AM1026,duku_weather_disruption,10.68,393.35,0.318,True,
AM1026,hotel_full_price_surge,10.68,393.35,0.318,True,
AM1026,mayday_peak,10.68,393.35,0.318,True,
AM1026,summer_peak,10.68,393.35,0.318,True,
AM1027,base_summer,7.451,359.84,0.258,True,
AM1027,duku_weather_disruption,7.451,359.84,0.258,True,
AM1027,hotel_full_price_surge,7.451,359.84,0.258,True,
AM1027,mayday_peak,7.451,359.84,0.258,True,
AM1027,summer_peak,7.451,359.84,0.258,True,
AM1028,base_summer,6.808,343.26,0.248,True,
AM1028,duku_weather_disruption,6.808,343.26,0.248,True,
AM1028,hotel_full_price_surge,6.808,343.26,0.248,True,
AM1028,mayday_peak,6.808,343.26,0.248,True,
AM1028,summer_peak,6.808,343.26,0.248,True,
AM1029,base_summer,7.371,364.67,0.261,True,
AM1029,duku_weather_disruption,7.371,364.67,0.261,True,
AM1029,hotel_full_price_surge,7.371,364.67,0.261,True,
AM1029,mayday_peak,7.371,364.67,0.261,True,
AM1029,summer_peak,7.371,364.67,0.261,True,
AM1030,base_summer,6.547,337.37,0.244,True,
AM1030,duku_weather_disruption,6.547,337.37,0.244,True,
AM1030,hotel_full_price_surge,6.547,337.37,0.244,True,
AM1030,mayday_peak,6.547,337.37,0.244,True,
AM1030,summer_peak,6.547,337.37,0.244,True,
AM1031,base_summer,12.713,414.55,0.33,True,
AM1031,duku_weather_disruption,12.713,414.55,0.33,True,
AM1031,hotel_full_price_surge,12.713,414.55,0.33,True,
AM1031,mayday_peak,12.713,414.55,0.33,True,
AM1031,summer_peak,12.713,414.55,0.33,True,
AM1032,base_summer,11.974,452.48,0.33,True,
AM1032,duku_weather_disruption,11.974,452.48,0.33,True,
AM1032,hotel_full_price_surge,11.974,452.48,0.33,True,
AM1032,mayday_peak,11.974,452.48,0.33,True,
AM1032,summer_peak,11.974,452.48,0.33,True,
AM1033,base_summer,5.974,318.28,0.233,True,
AM1033,duku_weather_disruption,5.974,318.28,0.233,True,
AM1033,hotel_full_price_surge,5.974,318.28,0.233,True,
AM1033,mayday_peak,5.974,318.28,0.233,True,
AM1033,summer_peak,5.974,318.28,0.233,True,
AM1034,base_summer,5.797,212.86,0.169,True,
AM1034,duku_weather_disruption,5.797,212.86,0.169,True,
AM1034,hotel_full_price_surge,5.797,212.86,0.169,True,
AM1034,mayday_peak,5.797,212.86,0.169,True,
AM1034,summer_peak,5.797,212.86,0.169,True,
AM1035,base_summer,5.317,203.54,0.163,True,
AM1035,duku_weather_disruption,5.317,203.54,0.163,True,
AM1035,hotel_full_price_surge,5.317,203.54,0.163,True,
AM1035,mayday_peak,5.317,203.54,0.163,True,
AM1035,summer_peak,5.317,203.54,0.163,True,
AM1036,base_summer,5.137,196.86,0.159,True,
AM1036,duku_weather_disruption,5.137,196.86,0.159,True,
AM1036,hotel_full_price_surge,5.137,196.86,0.159,True,
AM1036,mayday_peak,5.137,196.86,0.159,True,
AM1036,summer_peak,5.137,196.86,0.159,True,
AM1037,base_summer,5.63,254.04,0.194,True,
AM1037,duku_weather_disruption,5.63,254.04,0.194,True,
AM1037,hotel_full_price_surge,5.63,254.04,0.194,True,
AM1037,mayday_peak,5.63,254.04,0.194,True,
AM1037,summer_peak,5.63,254.04,0.194,True,
AM1038,base_summer,3.072,131.16,0.119,True,
AM1038,duku_weather_disruption,3.072,131.16,0.119,True,
AM1038,hotel_full_price_surge,3.072,131.16,0.119,True,
AM1038,mayday_peak,3.072,131.16,0.119,True,
AM1038,summer_peak,3.072,131.16,0.119,True,
AM1039,base_summer,19.728,808.14,0.33,True,
AM1039,duku_weather_disruption,19.728,808.14,0.33,True,
AM1039,hotel_full_price_surge,19.728,808.14,0.33,True,
AM1039,mayday_peak,19.728,808.14,0.33,True,
AM1039,summer_peak,19.728,808.14,0.33,True,
AM1040,base_summer,19.675,807.8,0.33,True,
AM1040,duku_weather_disruption,19.675,807.8,0.33,True,
AM1040,hotel_full_price_surge,19.675,807.8,0.33,True,
AM1040,mayday_peak,19.675,807.8,0.33,True,
AM1040,summer_peak,19.675,807.8,0.33,True,
AM1041,base_summer,19.635,807.49,0.33,True,
AM1041,duku_weather_disruption,19.635,807.49,0.33,True,
AM1041,hotel_full_price_surge,19.635,807.49,0.33,True,
AM1041,mayday_peak,19.635,807.49,0.33,True,
AM1041,summer_peak,19.635,807.49,0.33,True,
AM1042,base_summer,22.59,909.11,0.33,True,
AM1042,duku_weather_disruption,22.59,909.11,0.33,True,
AM1042,hotel_full_price_surge,22.59,909.11,0.33,True,
AM1042,mayday_peak,22.59,909.11,0.33,True,
AM1042,summer_peak,22.59,909.11,0.33,True,
AM1043,base_summer,23.972,964.08,0.33,True,
AM1043,duku_weather_disruption,23.972,964.08,0.33,True,
AM1043,hotel_full_price_surge,23.972,964.08,0.33,True,
AM1043,mayday_peak,23.972,964.08,0.33,True,
AM1043,summer_peak,23.972,964.08,0.33,True,
AM1044,base_summer,11.569,393.61,0.319,True,
AM1044,duku_weather_disruption,11.569,393.61,0.319,True,
AM1044,hotel_full_price_surge,11.569,393.61,0.319,True,
AM1044,mayday_peak,11.569,393.61,0.319,True,
AM1044,summer_peak,11.569,393.61,0.319,True,
AM1045,base_summer,12.671,427.89,0.33,True,
AM1045,duku_weather_disruption,12.671,427.89,0.33,True,
AM1045,hotel_full_price_surge,12.671,427.89,0.33,True,
AM1045,mayday_peak,12.671,427.89,0.33,True,
AM1045,summer_peak,12.671,427.89,0.33,True,
AM1046,base_summer,12.884,437.79,0.33,True,
AM1046,duku_weather_disruption,12.884,437.79,0.33,True,
AM1046,hotel_full_price_surge,12.884,437.79,0.33,True,
AM1046,mayday_peak,12.884,437.79,0.33,True,
AM1046,summer_peak,12.884,437.79,0.33,True,
AM1047,base_summer,8.787,411.61,0.329,True,
AM1047,duku_weather_disruption,8.787,411.61,0.329,True,
AM1047,hotel_full_price_surge,8.787,411.61,0.329,True,
AM1047,mayday_peak,8.787,411.61,0.329,True,
AM1047,summer_peak,8.787,411.61,0.329,True,
AM1048,base_summer,8.467,289.28,0.255,True,
AM1048,duku_weather_disruption,8.467,289.28,0.255,True,
AM1048,hotel_full_price_surge,8.467,289.28,0.255,True,
AM1048,mayday_peak,8.467,289.28,0.255,True,
AM1048,summer_peak,8.467,289.28,0.255,True,
AM1049,base_summer,8.928,446.76,0.33,True,
AM1049,duku_weather_disruption,8.928,446.76,0.33,True,
AM1049,hotel_full_price_surge,8.928,446.76,0.33,True,
AM1049,mayday_peak,8.928,446.76,0.33,True,
AM1049,summer_peak,8.928,446.76,0.33,True,
AM1050,base_summer,6.635,349.02,0.252,True,
AM1050,duku_weather_disruption,6.635,349.02,0.252,True,
AM1050,hotel_full_price_surge,6.635,349.02,0.252,True,
AM1050,mayday_peak,6.635,349.02,0.252,True,
AM1050,summer_peak,6.635,349.02,0.252,True,
AM1051,base_summer,5.891,315.68,0.231,True,
AM1051,duku_weather_disruption,5.891,315.68,0.231,True,
AM1051,hotel_full_price_surge,5.891,315.68,0.231,True,
AM1051,mayday_peak,5.891,315.68,0.231,True,
AM1051,summer_peak,5.891,315.68,0.231,True,
AM1052,base_summer,20.854,786.8,0.33,True,
AM1052,duku_weather_disruption,20.854,786.8,0.33,True,
AM1052,hotel_full_price_surge,20.854,786.8,0.33,True,
AM1052,mayday_peak,20.854,786.8,0.33,True,
AM1052,summer_peak,20.854,786.8,0.33,True,
AM1053,base_summer,16.472,757.86,0.33,True,
AM1053,duku_weather_disruption,16.472,757.86,0.33,True,
AM1053,hotel_full_price_surge,16.472,757.86,0.33,True,
AM1053,mayday_peak,16.472,757.86,0.33,True,
AM1053,summer_peak,16.472,757.86,0.33,True,
AM1054,base_summer,20.962,787.56,0.33,True,
AM1054,duku_weather_disruption,20.962,787.56,0.33,True,
AM1054,hotel_full_price_surge,20.962,787.56,0.33,True,
AM1054,mayday_peak,20.962,787.56,0.33,True,
AM1054,summer_peak,20.962,787.56,0.33,True,
AM1055,base_summer,21.239,861.79,0.33,True,
AM1055,duku_weather_disruption,21.239,861.79,0.33,True,
AM1055,hotel_full_price_surge,21.239,861.79,0.33,True,
AM1055,mayday_peak,21.239,861.79,0.33,True,
AM1055,summer_peak,21.239,861.79,0.33,True,
AM1056,base_summer,14.796,763.13,0.33,True,
AM1056,duku_weather_disruption,14.796,763.13,0.33,True,
AM1056,hotel_full_price_surge,14.796,763.13,0.33,True,
AM1056,mayday_peak,14.796,763.13,0.33,True,
AM1056,summer_peak,14.796,763.13,0.33,True,
AM1057,base_summer,14.537,759.67,0.33,True,
AM1057,duku_weather_disruption,14.537,759.67,0.33,True,
AM1057,hotel_full_price_surge,14.537,759.67,0.33,True,
AM1057,mayday_peak,14.537,759.67,0.33,True,
AM1057,summer_peak,14.537,759.67,0.33,True,
AM1058,base_summer,15.708,758.05,0.33,True,
AM1058,duku_weather_disruption,15.708,758.05,0.33,True,
AM1058,hotel_full_price_surge,15.708,758.05,0.33,True,
AM1058,mayday_peak,15.708,758.05,0.33,True,
AM1058,summer_peak,15.708,758.05,0.33,True,
AM1059,base_summer,15.51,747.6,0.33,True,
AM1059,duku_weather_disruption,15.51,747.6,0.33,True,
AM1059,hotel_full_price_surge,15.51,747.6,0.33,True,
AM1059,mayday_peak,15.51,747.6,0.33,True,
AM1059,summer_peak,15.51,747.6,0.33,True,
AM1060,base_summer,15.133,740.7,0.33,True,
AM1060,duku_weather_disruption,15.133,740.7,0.33,True,
AM1060,hotel_full_price_surge,15.133,740.7,0.33,True,
AM1060,mayday_peak,15.133,740.7,0.33,True,
AM1060,summer_peak,15.133,740.7,0.33,True,
AM1061,base_summer,15.305,744.56,0.33,True,
AM1061,duku_weather_disruption,15.305,744.56,0.33,True,
AM1061,hotel_full_price_surge,15.305,744.56,0.33,True,
AM1061,mayday_peak,15.305,744.56,0.33,True,
AM1061,summer_peak,15.305,744.56,0.33,True,
AM1062,base_summer,0.198,1.73,0.041,True,
AM1062,duku_weather_disruption,0.198,1.73,0.041,True,
AM1062,hotel_full_price_surge,0.198,1.73,0.041,True,
AM1062,mayday_peak,0.198,1.73,0.041,True,
AM1062,summer_peak,0.198,1.73,0.041,True,
AM1063,base_summer,17.431,783.86,0.33,True,
AM1063,duku_weather_disruption,17.431,783.86,0.33,True,
AM1063,hotel_full_price_surge,17.431,783.86,0.33,True,
AM1063,mayday_peak,17.431,783.86,0.33,True,
AM1063,summer_peak,17.431,783.86,0.33,True,
AM1064,base_summer,13.329,575.07,0.33,True,
AM1064,duku_weather_disruption,13.329,575.07,0.33,True,
AM1064,hotel_full_price_surge,13.329,575.07,0.33,True,
AM1064,mayday_peak,13.329,575.07,0.33,True,
AM1064,summer_peak,13.329,575.07,0.33,True,
AM1065,base_summer,17.053,722.73,0.33,True,
AM1065,duku_weather_disruption,17.053,722.73,0.33,True,
AM1065,hotel_full_price_surge,17.053,722.73,0.33,True,
AM1065,mayday_peak,17.053,722.73,0.33,True,
AM1065,summer_peak,17.053,722.73,0.33,True,
AM1066,base_summer,16.252,761.12,0.33,True,
AM1066,duku_weather_disruption,16.252,761.12,0.33,True,
AM1066,hotel_full_price_surge,16.252,761.12,0.33,True,
AM1066,mayday_peak,16.252,761.12,0.33,True,
AM1066,summer_peak,16.252,761.12,0.33,True,
AM1067,base_summer,15.24,742.82,0.33,True,
AM1067,duku_weather_disruption,15.24,742.82,0.33,True,
AM1067,hotel_full_price_surge,15.24,742.82,0.33,True,
AM1067,mayday_peak,15.24,742.82,0.33,True,
AM1067,summer_peak,15.24,742.82,0.33,True,
AM1068,base_summer,16.127,768.6,0.33,True,
AM1068,duku_weather_disruption,16.127,768.6,0.33,True,
AM1068,hotel_full_price_surge,16.127,768.6,0.33,True,
AM1068,mayday_peak,16.127,768.6,0.33,True,
AM1068,summer_peak,16.127,768.6,0.33,True,
AM1069,base_summer,16.427,748.3,0.33,True,
AM1069,duku_weather_disruption,16.427,748.3,0.33,True,
AM1069,hotel_full_price_surge,16.427,748.3,0.33,True,
AM1069,mayday_peak,16.427,748.3,0.33,True,
AM1069,summer_peak,16.427,748.3,0.33,True,
AM1070,base_summer,19.128,743.93,0.33,True,
AM1070,duku_weather_disruption,19.128,743.93,0.33,True,
AM1070,hotel_full_price_surge,19.128,743.93,0.33,True,
AM1070,mayday_peak,19.128,743.93,0.33,True,
AM1070,summer_peak,19.128,743.93,0.33,True,
AM1071,base_summer,18.396,781.86,0.33,True,
AM1071,duku_weather_disruption,18.396,781.86,0.33,True,
AM1071,hotel_full_price_surge,18.396,781.86,0.33,True,
AM1071,mayday_peak,18.396,781.86,0.33,True,
AM1071,summer_peak,18.396,781.86,0.33,True,
AM1072,base_summer,17.837,803.86,0.33,True,
AM1072,duku_weather_disruption,17.837,803.86,0.33,True,
AM1072,hotel_full_price_surge,17.837,803.86,0.33,True,
AM1072,mayday_peak,17.837,803.86,0.33,True,
AM1072,summer_peak,17.837,803.86,0.33,True,
AM1073,base_summer,22.309,1099.19,0.33,True,
AM1073,duku_weather_disruption,22.309,1099.19,0.33,True,
AM1073,hotel_full_price_surge,22.309,1099.19,0.33,True,
AM1073,mayday_peak,22.309,1099.19,0.33,True,
AM1073,summer_peak,22.309,1099.19,0.33,True,
AM1074,base_summer,21.649,1089.87,0.33,True,
AM1074,duku_weather_disruption,21.649,1089.87,0.33,True,
AM1074,hotel_full_price_surge,21.649,1089.87,0.33,True,
AM1074,mayday_peak,21.649,1089.87,0.33,True,
AM1074,summer_peak,21.649,1089.87,0.33,True,
AM1075,base_summer,21.489,1083.19,0.33,True,
AM1075,duku_weather_disruption,21.489,1083.19,0.33,True,
AM1075,hotel_full_price_surge,21.489,1083.19,0.33,True,
AM1075,mayday_peak,21.489,1083.19,0.33,True,
AM1075,summer_peak,21.489,1083.19,0.33,True,
AM1076,base_summer,19.639,1013.99,0.33,True,
AM1076,duku_weather_disruption,19.639,1013.99,0.33,True,
AM1076,hotel_full_price_surge,19.639,1013.99,0.33,True,
AM1076,mayday_peak,19.639,1013.99,0.33,True,
AM1076,summer_peak,19.639,1013.99,0.33,True,
AM1077,base_summer,19.393,1017.49,0.33,True,
AM1077,duku_weather_disruption,19.393,1017.49,0.33,True,
AM1077,hotel_full_price_surge,19.393,1017.49,0.33,True,
AM1077,mayday_peak,19.393,1017.49,0.33,True,
AM1077,summer_peak,19.393,1017.49,0.33,True,
AM1078,base_summer,19.486,812.89,0.33,True,
AM1078,duku_weather_disruption,19.486,812.89,0.33,True,
AM1078,hotel_full_price_surge,19.486,812.89,0.33,True,
AM1078,mayday_peak,19.486,812.89,0.33,True,
AM1078,summer_peak,19.486,812.89,0.33,True,
AM1079,base_summer,0.151,1.2,0.041,True,
AM1079,duku_weather_disruption,0.151,1.2,0.041,True,
AM1079,hotel_full_price_surge,0.151,1.2,0.041,True,
AM1079,mayday_peak,0.151,1.2,0.041,True,
AM1079,summer_peak,0.151,1.2,0.041,True,
AM1080,base_summer,0.262,2.4,0.041,True,
AM1080,duku_weather_disruption,0.262,2.4,0.041,True,
AM1080,hotel_full_price_surge,0.262,2.4,0.041,True,
AM1080,mayday_peak,0.262,2.4,0.041,True,
AM1080,summer_peak,0.262,2.4,0.041,True,
AM1081,base_summer,3.489,100.08,0.101,True,
AM1081,duku_weather_disruption,3.489,100.08,0.101,True,
AM1081,hotel_full_price_surge,3.489,100.08,0.101,True,
AM1081,mayday_peak,3.489,100.08,0.101,True,
AM1081,summer_peak,3.489,100.08,0.101,True,
AM1082,base_summer,4.964,155.05,0.134,True,
AM1082,duku_weather_disruption,4.964,155.05,0.134,True,
AM1082,hotel_full_price_surge,4.964,155.05,0.134,True,
AM1082,mayday_peak,4.964,155.05,0.134,True,
AM1082,summer_peak,4.964,155.05,0.134,True,
AM1083,base_summer,8.129,421.5,0.33,True,
AM1083,duku_weather_disruption,8.129,421.5,0.33,True,
AM1083,hotel_full_price_surge,8.129,421.5,0.33,True,
AM1083,mayday_peak,8.129,421.5,0.33,True,
AM1083,summer_peak,8.129,421.5,0.33,True,
AM1084,base_summer,7.193,389.17,0.276,True,
AM1084,duku_weather_disruption,7.193,389.17,0.276,True,
AM1084,hotel_full_price_surge,7.193,389.17,0.276,True,
AM1084,mayday_peak,7.193,389.17,0.276,True,
AM1084,summer_peak,7.193,389.17,0.276,True,
AM1085,base_summer,7.561,383.3,0.272,True,
AM1085,duku_weather_disruption,7.561,383.3,0.272,True,
AM1085,hotel_full_price_surge,7.561,383.3,0.272,True,
AM1085,mayday_peak,7.561,383.3,0.272,True,
AM1085,summer_peak,7.561,383.3,0.272,True,
AM1086,base_summer,12.041,601.19,0.33,True,
AM1086,duku_weather_disruption,12.041,601.19,0.33,True,
AM1086,hotel_full_price_surge,12.041,601.19,0.33,True,
AM1086,mayday_peak,12.041,601.19,0.33,True,
AM1086,summer_peak,12.041,601.19,0.33,True,
AM1087,base_summer,11.2,525.46,0.33,True,
AM1087,duku_weather_disruption,11.2,525.46,0.33,True,
AM1087,hotel_full_price_surge,11.2,525.46,0.33,True,
AM1087,mayday_peak,11.2,525.46,0.33,True,
AM1087,summer_peak,11.2,525.46,0.33,True,
AM1088,base_summer,12.312,600.56,0.33,True,
AM1088,duku_weather_disruption,12.312,600.56,0.33,True,
AM1088,hotel_full_price_surge,12.312,600.56,0.33,True,
AM1088,mayday_peak,12.312,600.56,0.33,True,
AM1088,summer_peak,12.312,600.56,0.33,True,
AM1089,base_summer,16.702,852.48,0.33,True,
AM1089,duku_weather_disruption,16.702,852.48,0.33,True,
AM1089,hotel_full_price_surge,16.702,852.48,0.33,True,
AM1089,mayday_peak,16.702,852.48,0.33,True,
AM1089,summer_peak,16.702,852.48,0.33,True,
AM1090,base_summer,15.924,819.13,0.33,True,
AM1090,duku_weather_disruption,15.924,819.13,0.33,True,
AM1090,hotel_full_price_surge,15.924,819.13,0.33,True,
AM1090,mayday_peak,15.924,819.13,0.33,True,
AM1090,summer_peak,15.924,819.13,0.33,True,
AM1091,base_summer,5.74,273.45,0.206,True,
AM1091,duku_weather_disruption,5.74,273.45,0.206,True,
AM1091,hotel_full_price_surge,5.74,273.45,0.206,True,
AM1091,mayday_peak,5.74,273.45,0.206,True,
AM1091,summer_peak,5.74,273.45,0.206,True,
AM1092,base_summer,10.119,474.71,0.33,True,
AM1092,duku_weather_disruption,10.119,474.71,0.33,True,
AM1092,hotel_full_price_surge,10.119,474.71,0.33,True,
AM1092,mayday_peak,10.119,474.71,0.33,True,
AM1092,summer_peak,10.119,474.71,0.33,True,
AM1093,base_summer,5.7,271.34,0.204,True,
AM1093,duku_weather_disruption,5.7,271.34,0.204,True,
AM1093,hotel_full_price_surge,5.7,271.34,0.204,True,
AM1093,mayday_peak,5.7,271.34,0.204,True,
AM1093,summer_peak,5.7,271.34,0.204,True,
AM1094,base_summer,2.143,52.76,0.072,True,
AM1094,duku_weather_disruption,2.143,52.76,0.072,True,
AM1094,hotel_full_price_surge,2.143,52.76,0.072,True,
AM1094,mayday_peak,2.143,52.76,0.072,True,
AM1094,summer_peak,2.143,52.76,0.072,True,
AM1095,base_summer,14.777,763.1,0.33,True,
AM1095,duku_weather_disruption,14.777,763.1,0.33,True,
AM1095,hotel_full_price_surge,14.777,763.1,0.33,True,
AM1095,mayday_peak,14.777,763.1,0.33,True,
AM1095,summer_peak,14.777,763.1,0.33,True,
AM1096,base_summer,14.518,759.64,0.33,True,
AM1096,duku_weather_disruption,14.518,759.64,0.33,True,
AM1096,hotel_full_price_surge,14.518,759.64,0.33,True,
AM1096,mayday_peak,14.518,759.64,0.33,True,
AM1096,summer_peak,14.518,759.64,0.33,True,
AM1097,base_summer,15.678,758.02,0.33,True,
AM1097,duku_weather_disruption,15.678,758.02,0.33,True,
AM1097,hotel_full_price_surge,15.678,758.02,0.33,True,
AM1097,mayday_peak,15.678,758.02,0.33,True,
AM1097,summer_peak,15.678,758.02,0.33,True,
AM1098,base_summer,15.484,747.57,0.33,True,
AM1098,duku_weather_disruption,15.484,747.57,0.33,True,
AM1098,hotel_full_price_surge,15.484,747.57,0.33,True,
AM1098,mayday_peak,15.484,747.57,0.33,True,
AM1098,summer_peak,15.484,747.57,0.33,True,
AM1099,base_summer,15.11,740.67,0.33,True,
AM1099,duku_weather_disruption,15.11,740.67,0.33,True,
AM1099,hotel_full_price_surge,15.11,740.67,0.33,True,
AM1099,mayday_peak,15.11,740.67,0.33,True,
AM1099,summer_peak,15.11,740.67,0.33,True,
AM1100,base_summer,15.278,744.53,0.33,True,
AM1100,duku_weather_disruption,15.278,744.53,0.33,True,
AM1100,hotel_full_price_surge,15.278,744.53,0.33,True,
AM1100,mayday_peak,15.278,744.53,0.33,True,
AM1100,summer_peak,15.278,744.53,0.33,True,
AM1101,base_summer,0.225,2.05,0.041,True,
AM1101,duku_weather_disruption,0.225,2.05,0.041,True,
AM1101,hotel_full_price_surge,0.225,2.05,0.041,True,
AM1101,mayday_peak,0.225,2.05,0.041,True,
AM1101,summer_peak,0.225,2.05,0.041,True,
AM1102,base_summer,17.41,783.83,0.33,True,
AM1102,duku_weather_disruption,17.41,783.83,0.33,True,
