constraint_family,constraint_id,day_index,location,resource_or_slot,load,capacity,utilization,overload,shadow_price_index,interpretation
vehicle_guide_shuttle_capacity,D5_喀什市_scenic_shuttle_or_parking,5,喀什市,scenic_shuttle_or_parking,9.6481,1071.2,0.009,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D8_阿勒泰市_licensed_guide,8,阿勒泰市,licensed_guide,6.1786,708.125,0.0087,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D11_库车市_coach_bus,11,库车市,coach_bus,4.386,526.4444,0.0083,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D8_阿勒泰市_scenic_shuttle_or_parking,8,阿勒泰市,scenic_shuttle_or_parking,3.6042,453.2,0.008,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D11_库车市_licensed_guide,11,库车市,licensed_guide,5.9524,740.3125,0.008,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D11_库车市_scenic_shuttle_or_parking,11,库车市,scenic_shuttle_or_parking,3.7037,473.8,0.0078,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D12_库尔勒市_licensed_guide,12,库尔勒市,licensed_guide,8.9012,1223.125,0.0073,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D4_和田市_licensed_guide,4,和田市,licensed_guide,6.3833,901.25,0.0071,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D6_喀什市_coach_bus,6,喀什市,coach_bus,7.8939,1190.2222,0.0066,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D12_库尔勒市_scenic_shuttle_or_parking,12,库尔勒市,scenic_shuttle_or_parking,5.1924,782.8,0.0066,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D3_库尔勒市_licensed_guide,3,库尔勒市,licensed_guide,7.9857,1223.125,0.0065,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D4_和田市_scenic_shuttle_or_parking,4,和田市,scenic_shuttle_or_parking,3.7236,576.8,0.0065,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D3_库尔勒市_scenic_shuttle_or_parking,3,库尔勒市,scenic_shuttle_or_parking,4.6583,782.8,0.006,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D12_库车市_coach_bus,12,库车市,coach_bus,3.0303,526.4444,0.0058,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D3_乌鲁木齐市_coach_bus,3,乌鲁木齐市,coach_bus,14.2566,2746.6667,0.0052,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D3_乌鲁木齐市_licensed_guide,3,乌鲁木齐市,licensed_guide,19.3482,3862.5,0.005,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D3_乌鲁木齐市_scenic_shuttle_or_parking,3,乌鲁木齐市,scenic_shuttle_or_parking,12.0389,2472.0,0.0049,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D6_喀什市_licensed_guide,6,喀什市,licensed_guide,6.2024,1673.75,0.0037,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D7_喀什市_coach_bus,7,喀什市,coach_bus,4.386,1190.2222,0.0037,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D7_喀什市_licensed_guide,7,喀什市,licensed_guide,5.9524,1673.75,0.0036,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D7_喀什市_scenic_shuttle_or_parking,7,喀什市,scenic_shuttle_or_parking,3.7037,1071.2,0.0035,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D6_喀什市_scenic_shuttle_or_parking,6,喀什市,scenic_shuttle_or_parking,3.6181,1071.2,0.0034,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D12_库车市_licensed_guide,12,库车市,licensed_guide,2.381,740.3125,0.0032,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D12_库车市_scenic_shuttle_or_parking,12,库车市,scenic_shuttle_or_parking,1.3889,473.8,0.0029,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
hotel_room_capacity,D5_吐鲁番市,5,吐鲁番市,hotel_rooms,2272.6667,4109.7,0.553,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D4_吐鲁番市,4,吐鲁番市,hotel_rooms,1997.8148,4109.7,0.4861,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D11_吐鲁番市,11,吐鲁番市,hotel_rooms,1877.037,4109.7,0.4567,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D12_吐鲁番市,12,吐鲁番市,hotel_rooms,1877.037,4109.7,0.4567,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D6_吐鲁番市,6,吐鲁番市,hotel_rooms,1827.4815,4109.7,0.4447,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D10_吐鲁番市,10,吐鲁番市,hotel_rooms,1813.6667,4109.7,0.4413,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D7_吐鲁番市,7,吐鲁番市,hotel_rooms,1719.1481,4109.7,0.4183,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D3_塔什库尔干县(帕米尔高原),3,塔什库尔干县(帕米尔高原),hotel_rooms,383.6296,958.93,0.4001,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D8_吐鲁番市,8,吐鲁番市,hotel_rooms,1507.6667,4109.7,0.3669,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D9_吐鲁番市,9,吐鲁番市,hotel_rooms,1507.6667,4109.7,0.3669,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D9_库车市,9,库车市,hotel_rooms,712.1481,2250.55,0.3164,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D3_吐鲁番市,3,吐鲁番市,hotel_rooms,1226.0,4109.7,0.2983,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D2_那拉提镇,2,那拉提镇,hotel_rooms,430.4074,1516.675,0.2838,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D1_库尔勒市,1,库尔勒市,hotel_rooms,906.6296,3718.3,0.2438,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D10_库车市,10,库车市,hotel_rooms,538.5185,2250.55,0.2393,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D7_伊宁市(伊犁),7,伊宁市(伊犁),hotel_rooms,911.1481,4207.55,0.2166,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D8_伊宁市(伊犁),8,伊宁市(伊犁),hotel_rooms,911.1481,4207.55,0.2166,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D4_库车市,4,库车市,hotel_rooms,476.2222,2250.55,0.2116,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D1_塔什库尔干县(帕米尔高原),1,塔什库尔干县(帕米尔高原),hotel_rooms,192.963,958.93,0.2012,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D2_塔什库尔干县(帕米尔高原),2,塔什库尔干县(帕米尔高原),hotel_rooms,192.963,958.93,0.2012,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D8_库尔勒市,8,库尔勒市,hotel_rooms,746.037,3718.3,0.2006,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D4_塔什库尔干县(帕米尔高原),4,塔什库尔干县(帕米尔高原),hotel_rooms,190.6667,958.93,0.1988,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D2_吐鲁番市,2,吐鲁番市,hotel_rooms,741.3704,4109.7,0.1804,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D11_伊宁市(伊犁),11,伊宁市(伊犁),hotel_rooms,747.5926,4207.55,0.1777,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D12_伊宁市(伊犁),12,伊宁市(伊犁),hotel_rooms,747.5926,4207.55,0.1777,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D7_阿勒泰市,7,阿勒泰市,hotel_rooms,369.9259,2152.7,0.1718,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D8_阿勒泰市,8,阿勒泰市,hotel_rooms,369.9259,2152.7,0.1718,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D9_阿勒泰市,9,阿勒泰市,hotel_rooms,369.9259,2152.7,0.1718,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D10_阿勒泰市,10,阿勒泰市,hotel_rooms,369.9259,2152.7,0.1718,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D1_乌鲁木齐市,1,乌鲁木齐市,hotel_rooms,1985.9259,11742.0,0.1691,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D6_库尔勒市,6,库尔勒市,hotel_rooms,618.5926,3718.3,0.1664,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D7_库尔勒市,7,库尔勒市,hotel_rooms,616.4815,3718.3,0.1658,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D11_喀什市,11,喀什市,hotel_rooms,771.3704,5088.2,0.1516,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D12_喀什市,12,喀什市,hotel_rooms,771.3704,5088.2,0.1516,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D2_乌鲁木齐市,2,乌鲁木齐市,hotel_rooms,1709.0,11742.0,0.1455,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D5_和田市,5,和田市,hotel_rooms,389.2593,2739.8,0.1421,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D10_伊宁市(伊犁),10,伊宁市(伊犁),hotel_rooms,567.2593,4207.55,0.1348,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D2_库尔勒市,2,库尔勒市,hotel_rooms,476.2222,3718.3,0.1281,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D9_伊宁市(伊犁),9,伊宁市(伊犁),hotel_rooms,534.7037,4207.55,0.1271,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D8_库车市,8,库车市,hotel_rooms,285.5556,2250.55,0.1269,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D1_吐鲁番市,1,吐鲁番市,hotel_rooms,464.4444,4109.7,0.113,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D5_库车市,5,库车市,hotel_rooms,248.4444,2250.55,0.1104,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D6_库车市,6,库车市,hotel_rooms,248.4444,2250.55,0.1104,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D7_库车市,7,库车市,hotel_rooms,248.4444,2250.55,0.1104,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D3_乌鲁木齐市,3,乌鲁木齐市,hotel_rooms,1224.3704,11742.0,0.1043,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D3_伊宁市(伊犁),3,伊宁市(伊犁),hotel_rooms,430.4074,4207.55,0.1023,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D4_伊宁市(伊犁),4,伊宁市(伊犁),hotel_rooms,430.4074,4207.55,0.1023,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D5_伊宁市(伊犁),5,伊宁市(伊犁),hotel_rooms,430.4074,4207.55,0.1023,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D6_伊宁市(伊犁),6,伊宁市(伊犁),hotel_rooms,430.4074,4207.55,0.1023,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D3_库车市,3,库车市,hotel_rooms,227.7778,2250.55,0.1012,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D11_阿勒泰市,11,阿勒泰市,hotel_rooms,192.2222,2152.7,0.0893,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D12_阿勒泰市,12,阿勒泰市,hotel_rooms,192.2222,2152.7,0.0893,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D5_阿勒泰市,5,阿勒泰市,hotel_rooms,177.7037,2152.7,0.0825,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D6_阿勒泰市,6,阿勒泰市,hotel_rooms,177.7037,2152.7,0.0825,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D1_喀什市,1,喀什市,hotel_rooms,389.2593,5088.2,0.0765,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D2_喀什市,2,喀什市,hotel_rooms,389.2593,5088.2,0.0765,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D11_库尔勒市,11,库尔勒市,hotel_rooms,276.9259,3718.3,0.0745,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D12_库尔勒市,12,库尔勒市,hotel_rooms,276.9259,3718.3,0.0745,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D3_和田市,3,和田市,hotel_rooms,198.5926,2739.8,0.0725,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D4_和田市,4,和田市,hotel_rooms,198.5926,2739.8,0.0725,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D6_和田市,6,和田市,hotel_rooms,190.6667,2739.8,0.0696,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D3_库尔勒市,3,库尔勒市,hotel_rooms,248.4444,3718.3,0.0668,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D9_库尔勒市,9,库尔勒市,hotel_rooms,248.4444,3718.3,0.0668,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D5_库尔勒市,5,库尔勒市,hotel_rooms,227.7778,3718.3,0.0613,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D9_乌鲁木齐市,9,乌鲁木齐市,hotel_rooms,566.3333,11742.0,0.0482,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D10_库尔勒市,10,库尔勒市,hotel_rooms,173.6296,3718.3,0.0467,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D10_乌鲁木齐市,10,乌鲁木齐市,hotel_rooms,476.2222,11742.0,0.0406,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D4_乌鲁木齐市,4,乌鲁木齐市,hotel_rooms,452.5556,11742.0,0.0385,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D4_喀什市,4,喀什市,hotel_rooms,192.963,5088.2,0.0379,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D5_喀什市,5,喀什市,hotel_rooms,192.963,5088.2,0.0379,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D6_喀什市,6,喀什市,hotel_rooms,192.963,5088.2,0.0379,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D11_库车市,11,库车市,hotel_rooms,74.0741,2250.55,0.0329,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D12_库车市,12,库车市,hotel_rooms,74.0741,2250.55,0.0329,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D6_乌鲁木齐市,6,乌鲁木齐市,hotel_rooms,252.963,11742.0,0.0215,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D7_喀什市,7,喀什市,hotel_rooms,74.0741,5088.2,0.0146,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
hotel_room_capacity,D8_乌鲁木齐市,8,乌鲁木齐市,hotel_rooms,118.8889,11742.0,0.0101,0.0,45.0,增加一间可售房或跨区住宿协调对拒载/等待罚项的边际缓解强度
spot_timeslot_capacity,D11_P013_afternoon,11,吐峪沟麻扎村,afternoon,1317.68,2565.0,0.5137,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D11_P013_evening,11,吐峪沟麻扎村,evening,371.6533,741.0,0.5016,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D5_P005_morning,5,坎儿井民俗园,morning,1017.8,2394.0,0.4251,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D3_P002_morning,3,达坂城古镇,morning,969.4,2394.0,0.4049,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D10_P011_morning,10,高昌故城,morning,951.6,2394.0,0.3975,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D7_P006_morning,7,交河故城,morning,912.05,2394.0,0.381,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D7_P034_morning,7,罗布人村寨,morning,832.25,2394.0,0.3476,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D10_P013_morning,10,吐峪沟麻扎村,morning,791.75,2394.0,0.3307,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D5_P006_morning,5,交河故城,morning,755.85,2394.0,0.3157,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D10_P031_morning,10,克孜尔石窟,morning,727.0,2394.0,0.3037,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D6_P006_morning,6,交河故城,morning,725.3,2394.0,0.303,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D2_P002_afternoon,2,达坂城古镇,afternoon,772.8,2565.0,0.3013,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D3_P012_morning,3,苏公塔,morning,715.35,2394.0,0.2988,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D1_P002_morning,1,达坂城古镇,morning,698.9,2394.0,0.2919,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D5_P012_morning,5,苏公塔,morning,683.5,2394.0,0.2855,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D7_P005_morning,7,坎儿井民俗园,morning,683.5,2394.0,0.2855,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D8_P006_morning,8,交河故城,morning,683.5,2394.0,0.2855,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D4_P004_morning,4,葡萄沟,morning,869.894,3192.0,0.2725,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D1_P034_morning,1,罗布人村寨,morning,642.9,2394.0,0.2685,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D1_P013_morning,1,吐峪沟麻扎村,morning,627.0,2394.0,0.2619,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D2_P011_morning,2,高昌故城,morning,627.0,2394.0,0.2619,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D6_P034_morning,6,罗布人村寨,morning,527.6,2394.0,0.2204,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D1_P028_morning,1,石头城遗址,morning,260.5,1197.0,0.2176,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D2_P027_morning,2,帕米尔高原白沙湖,morning,260.5,1197.0,0.2176,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D9_P003_morning,9,火焰山,morning,1041.95,4788.0,0.2176,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D3_P027_morning,3,帕米尔高原白沙湖,morning,257.4,1197.0,0.215,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D4_P004_afternoon,4,葡萄沟,afternoon,713.87,3420.0,0.2087,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D5_P005_afternoon,5,坎儿井民俗园,afternoon,529.256,2565.0,0.2063,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D5_P005_evening,5,坎儿井民俗园,evening,149.2773,741.0,0.2015,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D3_P002_afternoon,3,达坂城古镇,afternoon,504.088,2565.0,0.1965,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D10_P011_afternoon,10,高昌故城,afternoon,494.832,2565.0,0.1929,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D1_P001_morning,1,天山天池,morning,1982.1,10294.2,0.1925,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D3_P002_evening,3,达坂城古镇,evening,142.1787,741.0,0.1919,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D10_P011_evening,10,高昌故城,evening,139.568,741.0,0.1884,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D2_P035_afternoon,2,江布拉克草原,afternoon,949.8,5130.0,0.1851,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D7_P006_afternoon,7,交河故城,afternoon,474.266,2565.0,0.1849,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D7_P006_evening,7,交河故城,evening,133.7673,741.0,0.1805,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D7_P034_afternoon,7,罗布人村寨,afternoon,432.77,2565.0,0.1687,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D2_P002_morning,2,达坂城古镇,morning,401.856,2394.0,0.1679,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D7_P034_evening,7,罗布人村寨,evening,122.0633,741.0,0.1647,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D10_P013_afternoon,10,吐峪沟麻扎村,afternoon,411.71,2565.0,0.1605,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D10_P013_evening,10,吐峪沟麻扎村,evening,116.1233,741.0,0.1567,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D9_P011_morning,9,高昌故城,morning,373.85,2394.0,0.1562,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D11_P034_morning,11,罗布人村寨,morning,373.85,2394.0,0.1562,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D4_P004_evening,4,葡萄沟,evening,152.8193,988.0,0.1547,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D5_P006_afternoon,5,交河故城,afternoon,393.042,2565.0,0.1532,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
spot_timeslot_capacity,D2_P002_evening,2,达坂城古镇,evening,113.344,741.0,0.153,0.0,30.0,增加一个分时预约容量单位对拥挤罚项的边际缓解强度
