from_spot_id,from_spot_name,to_spot_id,to_spot_name,scenario_id,shortest_time_hours,shortest_cost_yuan_per_two,path_risk,path_modes
P021,可可托海,P004,葡萄沟,base_summer,7.914,399.38,0.282,self_drive
P021,可可托海,P005,坎儿井民俗园,base_summer,7.942,397.36,0.281,self_drive
P021,可可托海,P006,交河故城,base_summer,8.048,400.45,0.323,self_drive
P021,可可托海,P007,楼兰古城,base_summer,12.934,2864.27,0.416,self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive
P021,可可托海,P008,赛里木湖,base_summer,11.245,579.36,0.431,self_drive -> self_drive
P021,可可托海,P009,那拉提草原,base_summer,13.043,541.77,0.33,self_drive
P021,可可托海,P010,喀拉峻大草原,base_summer,15.751,1604.36,0.455,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle
P021,可可托海,P011,高昌故城,base_summer,8.539,416.18,0.33,self_drive
P021,可可托海,P012,苏公塔,base_summer,8.012,400.42,0.323,self_drive
P021,可可托海,P013,吐峪沟麻扎村,base_summer,8.466,428.36,0.33,self_drive
P021,可可托海,P014,霍城薰衣草花田,base_summer,12.225,585.81,0.33,self_drive
P021,可可托海,P015,昭苏草原,base_summer,17.868,738.51,0.463,self_drive -> self_drive
P021,可可托海,P016,夏塔古道,base_summer,16.751,1705.11,0.455,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle
P021,可可托海,P017,果子沟大桥,base_summer,11.545,609.36,0.511,self_drive -> self_drive -> scenic_shuttle -> scenic_shuttle
P021,可可托海,P018,喀纳斯湖,base_summer,5.395,216.71,0.233,self_drive -> scenic_shuttle -> scenic_shuttle
P021,可可托海,P019,禾木村,base_summer,5.395,216.71,0.233,self_drive -> scenic_shuttle -> scenic_shuttle
P021,可可托海,P020,白哈巴村,base_summer,6.253,233.94,0.283,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P021,可可托海,P021,可可托海,base_summer,0.0,0.0,0.0,
P021,可可托海,P022,五彩滩,base_summer,5.095,186.71,0.153,self_drive
P021,可可托海,P023,世界魔鬼城,base_summer,5.63,254.04,0.194,self_drive
P021,可可托海,P024,喀什古城,base_summer,12.801,2863.11,0.375,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P021,可可托海,P025,艾提尕尔清真寺,base_summer,12.801,2863.11,0.375,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P021,可可托海,P026,香妃园,base_summer,12.801,2863.11,0.375,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P021,可可托海,P027,帕米尔高原白沙湖,base_summer,16.448,2967.74,0.478,self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive
P021,可可托海,P028,石头城遗址,base_summer,17.301,3022.61,0.455,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle
P021,可可托海,P029,天山神秘大峡谷,base_summer,13.334,1483.11,0.375,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P021,可可托海,P030,库车王府,base_summer,12.134,1483.11,0.375,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P021,可可托海,P031,克孜尔石窟,base_summer,13.334,1483.11,0.375,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P021,可可托海,P032,博斯腾湖,base_summer,10.415,478.08,0.33,self_drive
P021,可可托海,P033,巴音布鲁克草原,base_summer,11.616,508.94,0.33,self_drive
P021,可可托海,P034,罗布人村寨,base_summer,10.56,512.93,0.33,self_drive
P021,可可托海,P035,江布拉克草原,base_summer,5.784,287.95,0.215,self_drive
P021,可可托海,P036,北庭故城遗址,base_summer,5.04,237.33,0.184,self_drive
P021,可可托海,P037,和田博物馆,base_summer,12.801,2675.11,0.375,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P021,可可托海,P038,尼雅遗址,base_summer,16.001,2735.61,0.455,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle
P021,可可托海,P039,千里葡萄长廊,base_summer,12.801,2675.11,0.375,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P021,可可托海,P040,奥依塔克冰川,base_summer,14.501,2863.11,0.375,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P022,五彩滩,P001,天山天池,base_summer,5.676,296.52,0.22,self_drive
P022,五彩滩,P002,达坂城古镇,base_summer,7.058,351.18,0.253,self_drive
P022,五彩滩,P003,火焰山,base_summer,8.464,418.09,0.33,self_drive
P022,五彩滩,P004,葡萄沟,base_summer,8.117,405.99,0.326,self_drive
P022,五彩滩,P005,坎儿井民俗园,base_summer,8.135,403.97,0.325,self_drive
P022,五彩滩,P006,交河故城,base_summer,8.248,407.06,0.327,self_drive
P022,五彩滩,P007,楼兰古城,base_summer,13.116,2873.7,0.421,self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive
P022,五彩滩,P008,赛里木湖,base_summer,8.673,429.0,0.33,self_drive
P022,五彩滩,P009,那拉提草原,base_summer,10.707,402.79,0.324,self_drive
P022,五彩滩,P010,喀拉峻大草原,base_summer,13.163,594.46,0.45,self_drive -> self_drive
P022,五彩滩,P011,高昌故城,base_summer,8.718,422.79,0.33,self_drive
P022,五彩滩,P012,苏公塔,base_summer,8.217,407.03,0.327,self_drive
P022,五彩滩,P013,吐峪沟麻扎村,base_summer,8.641,434.97,0.33,self_drive
P022,五彩滩,P014,霍城薰衣草花田,base_summer,9.548,462.93,0.33,self_drive
P022,五彩滩,P015,昭苏草原,base_summer,15.191,615.63,0.463,self_drive -> self_drive
P022,五彩滩,P016,夏塔古道,base_summer,14.542,653.58,0.486,self_drive -> self_drive
P022,五彩滩,P017,果子沟大桥,base_summer,8.973,459.0,0.41,self_drive -> scenic_shuttle -> scenic_shuttle
P022,五彩滩,P018,喀纳斯湖,base_summer,0.3,30.0,0.08,scenic_shuttle -> scenic_shuttle
P022,五彩滩,P019,禾木村,base_summer,0.3,30.0,0.08,scenic_shuttle -> scenic_shuttle
P022,五彩滩,P020,白哈巴村,base_summer,1.158,47.23,0.13,scenic_shuttle -> scenic_shuttle -> self_drive
P022,五彩滩,P021,可可托海,base_summer,4.972,187.05,0.153,self_drive
P022,五彩滩,P022,五彩滩,base_summer,0.0,0.0,0.0,
P022,五彩滩,P023,世界魔鬼城,base_summer,3.072,131.16,0.119,self_drive
P022,五彩滩,P024,喀什古城,base_summer,12.983,2872.54,0.38,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P022,五彩滩,P025,艾提尕尔清真寺,base_summer,12.983,2872.54,0.38,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P022,五彩滩,P026,香妃园,base_summer,12.983,2872.54,0.38,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P022,五彩滩,P027,帕米尔高原白沙湖,base_summer,16.63,2977.17,0.483,self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive
P022,五彩滩,P028,石头城遗址,base_summer,17.483,3032.04,0.46,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle
P022,五彩滩,P029,天山神秘大峡谷,base_summer,13.516,1492.54,0.38,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P022,五彩滩,P030,库车王府,base_summer,12.316,1492.54,0.38,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P022,五彩滩,P031,克孜尔石窟,base_summer,13.516,1492.54,0.38,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P022,五彩滩,P032,博斯腾湖,base_summer,10.381,481.57,0.33,self_drive
P022,五彩滩,P033,巴音布鲁克草原,base_summer,11.17,418.42,0.33,self_drive
P022,五彩滩,P034,罗布人村寨,base_summer,10.46,516.42,0.33,self_drive
P022,五彩滩,P035,江布拉克草原,base_summer,7.391,386.19,0.274,self_drive
P022,五彩滩,P036,北庭故城遗址,base_summer,6.989,357.5,0.297,self_drive -> self_drive
P022,五彩滩,P037,和田博物馆,base_summer,12.983,2684.54,0.38,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P022,五彩滩,P038,尼雅遗址,base_summer,16.183,2745.04,0.46,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle
P022,五彩滩,P039,千里葡萄长廊,base_summer,12.983,2684.54,0.38,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P022,五彩滩,P040,奥依塔克冰川,base_summer,14.683,2872.54,0.38,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P023,世界魔鬼城,P001,天山天池,base_summer,4.905,260.13,0.198,self_drive
P023,世界魔鬼城,P002,达坂城古镇,base_summer,5.612,288.23,0.215,self_drive
P023,世界魔鬼城,P003,火焰山,base_summer,6.992,355.14,0.255,self_drive
P023,世界魔鬼城,P004,葡萄沟,base_summer,6.659,343.04,0.248,self_drive
P023,世界魔鬼城,P005,坎儿井民俗园,base_summer,6.687,341.03,0.247,self_drive
P023,世界魔鬼城,P006,交河故城,base_summer,6.789,344.12,0.249,self_drive
P023,世界魔鬼城,P007,楼兰古城,base_summer,12.044,2813.37,0.385,self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive
P023,世界魔鬼城,P008,赛里木湖,base_summer,5.968,299.83,0.222,self_drive
P023,世界魔鬼城,P009,那拉提草原,base_summer,8.138,273.62,0.246,self_drive
P023,世界魔鬼城,P010,喀拉峻大草原,base_summer,10.594,465.29,0.362,self_drive -> self_drive
P023,世界魔鬼城,P011,高昌故城,base_summer,7.268,359.84,0.258,self_drive
P023,世界魔鬼城,P012,苏公塔,base_summer,6.762,344.09,0.249,self_drive
P023,世界魔鬼城,P013,吐峪沟麻扎村,base_summer,7.205,372.02,0.265,self_drive
P023,世界魔鬼城,P014,霍城薰衣草花田,base_summer,6.979,333.76,0.242,self_drive
P023,世界魔鬼城,P015,昭苏草原,base_summer,12.602,488.09,0.376,self_drive -> self_drive
P023,世界魔鬼城,P016,夏塔古道,base_summer,11.973,524.41,0.398,self_drive -> self_drive
P023,世界魔鬼城,P017,果子沟大桥,base_summer,6.268,329.83,0.302,self_drive -> scenic_shuttle -> scenic_shuttle
P023,世界魔鬼城,P018,喀纳斯湖,base_summer,3.474,162.03,0.2,self_drive -> scenic_shuttle -> scenic_shuttle
P023,世界魔鬼城,P019,禾木村,base_summer,3.474,162.03,0.2,self_drive -> scenic_shuttle -> scenic_shuttle
P023,世界魔鬼城,P020,白哈巴村,base_summer,4.332,179.26,0.25,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P023,世界魔鬼城,P021,可可托海,base_summer,5.36,263.32,0.2,self_drive
P023,世界魔鬼城,P022,五彩滩,base_summer,3.174,132.03,0.12,self_drive
P023,世界魔鬼城,P023,世界魔鬼城,base_summer,0.0,0.0,0.0,
P023,世界魔鬼城,P024,喀什古城,base_summer,11.911,2812.21,0.344,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P023,世界魔鬼城,P025,艾提尕尔清真寺,base_summer,11.911,2812.21,0.344,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P023,世界魔鬼城,P026,香妃园,base_summer,11.911,2812.21,0.344,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P023,世界魔鬼城,P027,帕米尔高原白沙湖,base_summer,15.558,2916.84,0.447,self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive
P023,世界魔鬼城,P028,石头城遗址,base_summer,16.411,2971.71,0.424,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle
P023,世界魔鬼城,P029,天山神秘大峡谷,base_summer,11.787,393.49,0.318,self_drive
P023,世界魔鬼城,P030,库车王府,base_summer,11.244,1432.21,0.344,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P023,世界魔鬼城,P031,克孜尔石窟,base_summer,12.444,1432.21,0.344,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P023,世界魔鬼城,P032,博斯腾湖,base_summer,8.866,411.15,0.329,self_drive
P023,世界魔鬼城,P033,巴音布鲁克草原,base_summer,8.579,289.25,0.255,self_drive
P023,世界魔鬼城,P034,罗布人村寨,base_summer,9.001,446.0,0.33,self_drive
P023,世界魔鬼城,P035,江布拉克草原,base_summer,6.672,349.79,0.252,self_drive
P023,世界魔鬼城,P036,北庭故城遗址,base_summer,5.977,316.4,0.232,self_drive
P023,世界魔鬼城,P037,和田博物馆,base_summer,11.911,2624.21,0.344,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P023,世界魔鬼城,P038,尼雅遗址,base_summer,15.111,2684.71,0.424,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle
P023,世界魔鬼城,P039,千里葡萄长廊,base_summer,11.911,2624.21,0.344,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P023,世界魔鬼城,P040,奥依塔克冰川,base_summer,13.611,2812.21,0.344,self_drive -> transfer -> air -> transfer -> scenic_shuttle
P024,喀什古城,P001,天山天池,base_summer,8.017,2612.02,0.222,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P024,喀什古城,P002,达坂城古镇,base_summer,8.383,2630.43,0.234,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P024,喀什古城,P003,火焰山,base_summer,9.776,2697.34,0.274,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P024,喀什古城,P004,葡萄沟,base_summer,9.449,2685.24,0.267,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P024,喀什古城,P005,坎儿井民俗园,base_summer,9.467,2683.23,0.266,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P024,喀什古城,P006,交河故城,base_summer,9.574,2686.32,0.267,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P024,喀什古城,P007,楼兰古城,base_summer,0.143,1.11,0.041,self_drive
P024,喀什古城,P008,赛里木湖,base_summer,12.882,2875.49,0.382,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P024,喀什古城,P009,那拉提草原,base_summer,13.541,570.35,0.33,self_drive
P024,喀什古城,P010,喀拉峻大草原,base_summer,15.45,3771.25,0.34,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle
P024,喀什古城,P011,高昌故城,base_summer,10.065,2702.04,0.277,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P024,喀什古城,P012,苏公塔,base_summer,9.541,2686.29,0.267,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P024,喀什古城,P013,吐峪沟麻扎村,base_summer,9.911,2714.22,0.284,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P024,喀什古城,P014,霍城薰衣草花田,base_summer,13.45,3732.75,0.34,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle
P024,喀什古城,P015,昭苏草原,base_summer,17.95,3807.0,0.34,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle
P024,喀什古城,P016,夏塔古道,base_summer,16.45,3872.0,0.34,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle
P024,喀什古城,P017,果子沟大桥,base_summer,13.182,2905.49,0.462,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle -> scenic_shuttle
P024,喀什古城,P018,喀纳斯湖,base_summer,13.532,2903.68,0.461,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle -> scenic_shuttle
P024,喀什古城,P019,禾木村,base_summer,13.532,2903.68,0.461,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle -> scenic_shuttle
P024,喀什古城,P020,白哈巴村,base_summer,14.39,2920.91,0.511,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P024,喀什古城,P021,可可托海,base_summer,13.013,2863.14,0.375,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P024,喀什古城,P022,五彩滩,base_summer,13.232,2873.68,0.381,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P024,喀什古城,P023,世界魔鬼城,base_summer,11.555,2811.9,0.344,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P024,喀什古城,P024,喀什古城,base_summer,0.0,0.0,0.0,
P024,喀什古城,P025,艾提尕尔清真寺,base_summer,0.195,1.72,0.041,self_drive
P024,喀什古城,P026,香妃园,base_summer,0.232,2.08,0.041,self_drive
P024,喀什古城,P027,帕米尔高原白沙湖,base_summer,3.715,105.27,0.104,self_drive
P024,喀什古城,P028,石头城遗址,base_summer,5.1,189.5,0.16,scenic_shuttle -> self_drive -> scenic_shuttle
P024,喀什古城,P029,天山神秘大峡谷,base_summer,8.428,416.85,0.33,self_drive
P024,喀什古城,P030,库车王府,base_summer,7.182,389.64,0.276,self_drive
P024,喀什古城,P031,克孜尔石窟,base_summer,7.629,383.98,0.273,self_drive
P024,喀什古城,P032,博斯腾湖,base_summer,11.583,4778.0,0.26,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle
P024,喀什古城,P033,巴音布鲁克草原,base_summer,11.617,520.82,0.33,self_drive
P024,喀什古城,P034,罗布人村寨,base_summer,11.971,2798.82,0.336,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P024,喀什古城,P035,江布拉克草原,base_summer,9.742,2701.68,0.277,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P024,喀什古城,P036,北庭故城遗址,base_summer,9.047,2668.29,0.257,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P024,喀什古城,P037,和田博物馆,base_summer,5.545,273.23,0.206,self_drive
P024,喀什古城,P038,尼雅遗址,base_summer,9.067,1046.58,0.24,scenic_shuttle -> transfer -> rail -> transfer -> self_drive -> scenic_shuttle
P024,喀什古城,P039,千里葡萄长廊,base_summer,5.625,275.56,0.207,self_drive
P024,喀什古城,P040,奥依塔克冰川,base_summer,2.155,57.44,0.075,self_drive
P025,艾提尕尔清真寺,P001,天山天池,base_summer,8.017,2612.02,0.222,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P025,艾提尕尔清真寺,P002,达坂城古镇,base_summer,8.383,2630.43,0.234,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P025,艾提尕尔清真寺,P003,火焰山,base_summer,9.776,2697.34,0.274,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P025,艾提尕尔清真寺,P004,葡萄沟,base_summer,9.449,2685.24,0.267,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P025,艾提尕尔清真寺,P005,坎儿井民俗园,base_summer,9.467,2683.23,0.266,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P025,艾提尕尔清真寺,P006,交河故城,base_summer,9.574,2686.32,0.267,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P025,艾提尕尔清真寺,P007,楼兰古城,base_summer,0.133,1.16,0.041,self_drive
P025,艾提尕尔清真寺,P008,赛里木湖,base_summer,12.882,2875.49,0.382,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P025,艾提尕尔清真寺,P009,那拉提草原,base_summer,13.508,570.01,0.33,self_drive
P025,艾提尕尔清真寺,P010,喀拉峻大草原,base_summer,15.45,3771.25,0.34,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle
P025,艾提尕尔清真寺,P011,高昌故城,base_summer,10.065,2702.04,0.277,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P025,艾提尕尔清真寺,P012,苏公塔,base_summer,9.541,2686.29,0.267,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P025,艾提尕尔清真寺,P013,吐峪沟麻扎村,base_summer,9.911,2714.22,0.284,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P025,艾提尕尔清真寺,P014,霍城薰衣草花田,base_summer,13.45,3732.75,0.34,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle
P025,艾提尕尔清真寺,P015,昭苏草原,base_summer,17.95,3807.0,0.34,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle
P025,艾提尕尔清真寺,P016,夏塔古道,base_summer,16.45,3872.0,0.34,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle
P025,艾提尕尔清真寺,P017,果子沟大桥,base_summer,13.182,2905.49,0.462,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle -> scenic_shuttle
P025,艾提尕尔清真寺,P018,喀纳斯湖,base_summer,13.532,2903.68,0.461,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle -> scenic_shuttle
P025,艾提尕尔清真寺,P019,禾木村,base_summer,13.532,2903.68,0.461,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle -> scenic_shuttle
P025,艾提尕尔清真寺,P020,白哈巴村,base_summer,14.39,2920.91,0.511,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P025,艾提尕尔清真寺,P021,可可托海,base_summer,13.013,2863.14,0.375,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P025,艾提尕尔清真寺,P022,五彩滩,base_summer,13.232,2873.68,0.381,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P025,艾提尕尔清真寺,P023,世界魔鬼城,base_summer,11.555,2811.9,0.344,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P025,艾提尕尔清真寺,P024,喀什古城,base_summer,0.151,1.2,0.041,self_drive
P025,艾提尕尔清真寺,P025,艾提尕尔清真寺,base_summer,0.0,0.0,0.0,
P025,艾提尕尔清真寺,P026,香妃园,base_summer,0.304,2.93,0.042,self_drive
P025,艾提尕尔清真寺,P027,帕米尔高原白沙湖,base_summer,3.647,104.63,0.103,self_drive
P025,艾提尕尔清真寺,P028,石头城遗址,base_summer,5.1,189.5,0.16,scenic_shuttle -> self_drive -> scenic_shuttle
P025,艾提尕尔清真寺,P029,天山神秘大峡谷,base_summer,8.402,416.51,0.33,self_drive
P025,艾提尕尔清真寺,P030,库车王府,base_summer,7.167,389.29,0.276,self_drive
P025,艾提尕尔清真寺,P031,克孜尔石窟,base_summer,7.605,383.64,0.273,self_drive
P025,艾提尕尔清真寺,P032,博斯腾湖,base_summer,11.583,4778.0,0.26,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle
P025,艾提尕尔清真寺,P033,巴音布鲁克草原,base_summer,11.588,520.48,0.33,self_drive
P025,艾提尕尔清真寺,P034,罗布人村寨,base_summer,11.971,2798.82,0.336,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P025,艾提尕尔清真寺,P035,江布拉克草原,base_summer,9.742,2701.68,0.277,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P025,艾提尕尔清真寺,P036,北庭故城遗址,base_summer,9.047,2668.29,0.257,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P025,艾提尕尔清真寺,P037,和田博物馆,base_summer,5.524,273.03,0.205,self_drive
P025,艾提尕尔清真寺,P038,尼雅遗址,base_summer,9.067,1046.58,0.24,scenic_shuttle -> transfer -> rail -> transfer -> self_drive -> scenic_shuttle
P025,艾提尕尔清真寺,P039,千里葡萄长廊,base_summer,5.613,275.36,0.207,self_drive
P025,艾提尕尔清真寺,P040,奥依塔克冰川,base_summer,2.089,56.8,0.074,self_drive
P026,香妃园,P001,天山天池,base_summer,8.017,2612.02,0.222,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P026,香妃园,P002,达坂城古镇,base_summer,8.383,2630.43,0.234,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P026,香妃园,P003,火焰山,base_summer,9.776,2697.34,0.274,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P026,香妃园,P004,葡萄沟,base_summer,9.449,2685.24,0.267,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P026,香妃园,P005,坎儿井民俗园,base_summer,9.467,2683.23,0.266,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P026,香妃园,P006,交河故城,base_summer,9.574,2686.32,0.267,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P026,香妃园,P007,楼兰古城,base_summer,0.274,2.48,0.042,self_drive
P026,香妃园,P008,赛里木湖,base_summer,12.882,2875.49,0.382,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P026,香妃园,P009,那拉提草原,base_summer,13.432,569.7,0.33,self_drive
P026,香妃园,P010,喀拉峻大草原,base_summer,15.45,3771.25,0.34,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle
P026,香妃园,P011,高昌故城,base_summer,10.065,2702.04,0.277,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P026,香妃园,P012,苏公塔,base_summer,9.541,2686.29,0.267,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P026,香妃园,P013,吐峪沟麻扎村,base_summer,9.911,2714.22,0.284,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P026,香妃园,P014,霍城薰衣草花田,base_summer,13.45,3732.75,0.34,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle
P026,香妃园,P015,昭苏草原,base_summer,17.95,3807.0,0.34,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle
P026,香妃园,P016,夏塔古道,base_summer,16.45,3872.0,0.34,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle
P026,香妃园,P017,果子沟大桥,base_summer,13.182,2905.49,0.462,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle -> scenic_shuttle
P026,香妃园,P018,喀纳斯湖,base_summer,13.532,2903.68,0.461,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle -> scenic_shuttle
P026,香妃园,P019,禾木村,base_summer,13.532,2903.68,0.461,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle -> scenic_shuttle
P026,香妃园,P020,白哈巴村,base_summer,14.39,2920.91,0.511,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive
P026,香妃园,P021,可可托海,base_summer,13.013,2863.14,0.375,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P026,香妃园,P022,五彩滩,base_summer,13.232,2873.68,0.381,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P026,香妃园,P023,世界魔鬼城,base_summer,11.555,2811.9,0.344,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P026,香妃园,P024,喀什古城,base_summer,0.262,2.4,0.041,self_drive
P026,香妃园,P025,艾提尕尔清真寺,base_summer,0.287,2.72,0.042,self_drive
P026,香妃园,P026,香妃园,base_summer,0.0,0.0,0.0,
P026,香妃园,P027,帕米尔高原白沙湖,base_summer,3.847,106.63,0.105,self_drive
P026,香妃园,P028,石头城遗址,base_summer,5.1,189.5,0.16,scenic_shuttle -> self_drive -> scenic_shuttle
P026,香妃园,P029,天山神秘大峡谷,base_summer,8.306,416.2,0.33,self_drive
P026,香妃园,P030,库车王府,base_summer,7.072,388.98,0.276,self_drive
P026,香妃园,P031,克孜尔石窟,base_summer,7.508,383.33,0.272,self_drive
P026,香妃园,P032,博斯腾湖,base_summer,11.522,545.98,0.436,self_drive -> scenic_shuttle -> transfer -> rail -> transfer -> scenic_shuttle
P026,香妃园,P033,巴音布鲁克草原,base_summer,11.5,520.17,0.33,self_drive
P026,香妃园,P034,罗布人村寨,base_summer,11.971,2798.82,0.336,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P026,香妃园,P035,江布拉克草原,base_summer,9.742,2701.68,0.277,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P026,香妃园,P036,北庭故城遗址,base_summer,9.047,2668.29,0.257,scenic_shuttle -> transfer -> air -> transfer -> self_drive
P026,香妃园,P037,和田博物馆,base_summer,5.571,273.86,0.206,self_drive
P026,香妃园,P038,尼雅遗址,base_summer,9.067,1046.58,0.24,scenic_shuttle -> transfer -> rail -> transfer -> self_drive -> scenic_shuttle
P026,香妃园,P039,千里葡萄长廊,base_summer,5.636,276.19,0.207,self_drive
