from_spot_id,from_spot_name,to_spot_id,to_spot_name,scenario_id,mode_combo,dominant_mode,time_hours,cost_yuan_for_two,fatigue_score,risk_score,is_night_transport,requires_transfer,label_rank,generalized_cost_score,label_quality_note
P022,五彩滩,P027,帕米尔高原白沙湖,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive,air,16.63,2977.17,40.323,0.657,False,True,1,5767.955,public_transport_candidate_needs_schedule_confirmation
P022,五彩滩,P028,石头城遗址,base_summer,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,air,17.483,3032.04,44.886,0.647,False,True,1,6052.015,public_transport_candidate_needs_schedule_confirmation
P022,五彩滩,P029,天山神秘大峡谷,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,13.516,1492.54,25.885,0.508,False,True,1,3435.225,public_transport_candidate_needs_schedule_confirmation
P022,五彩滩,P030,库车王府,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,12.316,1492.54,21.253,0.49,False,True,1,3173.985,public_transport_candidate_needs_schedule_confirmation
P022,五彩滩,P031,克孜尔石窟,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,13.516,1492.54,25.885,0.508,False,True,1,3435.225,public_transport_candidate_needs_schedule_confirmation
P022,五彩滩,P032,博斯腾湖,base_summer,self_drive,charter_car,10.381,481.57,17.918,0.411,False,False,1,1897.815,amap_or_model_road_edge
P022,五彩滩,P033,巴音布鲁克草原,base_summer,self_drive,charter_car,11.17,418.42,20.647,0.423,False,False,1,1992.285,amap_or_model_road_edge
P022,五彩滩,P034,罗布人村寨,base_summer,self_drive,charter_car,10.46,516.42,18.181,0.412,False,False,1,1947.865,amap_or_model_road_edge
P022,五彩滩,P035,江布拉克草原,base_summer,self_drive,charter_car,7.391,386.19,9.609,0.31,False,False,1,1263.28,amap_or_model_road_edge
P022,五彩滩,P036,北庭故城遗址,base_summer,self_drive -> self_drive,rental_car,6.989,357.5,10.236,0.332,False,True,1,1261.935,amap_or_model_road_edge
P022,五彩滩,P037,和田博物馆,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,12.983,2684.54,23.764,0.5,False,True,1,4508.325,public_transport_candidate_needs_schedule_confirmation
P022,五彩滩,P038,尼雅遗址,base_summer,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,air,16.183,2745.04,38.036,0.628,False,True,1,5399.865,public_transport_candidate_needs_schedule_confirmation
P022,五彩滩,P039,千里葡萄长廊,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,12.983,2684.54,23.764,0.5,False,True,1,4508.325,public_transport_candidate_needs_schedule_confirmation
P022,五彩滩,P040,奥依塔克冰川,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,14.683,2872.54,30.887,0.525,False,True,1,5091.36,public_transport_candidate_needs_schedule_confirmation
P023,世界魔鬼城,P001,天山天池,base_summer,self_drive,rental_car,4.905,260.13,5.641,0.218,False,False,1,816.45,amap_or_model_road_edge
P023,世界魔鬼城,P002,达坂城古镇,base_summer,self_drive,rental_car,5.612,288.23,6.753,0.235,False,False,1,929.535,amap_or_model_road_edge
P023,世界魔鬼城,P003,火焰山,base_summer,self_drive,rental_car,6.992,355.14,9.442,0.29,False,False,1,1198.75,amap_or_model_road_edge
P023,世界魔鬼城,P004,葡萄沟,base_summer,self_drive,rental_car,6.659,343.04,8.731,0.278,False,False,1,1135.8,amap_or_model_road_edge
P023,世界魔鬼城,P005,坎儿井民俗园,base_summer,self_drive,rental_car,6.687,341.03,8.789,0.277,False,False,1,1136.78,amap_or_model_road_edge
P023,世界魔鬼城,P006,交河故城,base_summer,self_drive,rental_car,6.789,344.12,9.004,0.281,False,False,1,1155.515,amap_or_model_road_edge
P023,世界魔鬼城,P007,楼兰古城,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive,air,12.044,2813.37,20.276,0.491,False,True,1,4441.93,public_transport_candidate_needs_schedule_confirmation
P023,世界魔鬼城,P008,赛里木湖,base_summer,self_drive,rental_car,5.968,299.83,7.381,0.242,False,False,1,986.055,amap_or_model_road_edge
P023,世界魔鬼城,P009,那拉提草原,base_summer,self_drive,charter_car,8.138,273.62,11.383,0.293,False,False,1,1246.485,amap_or_model_road_edge
P023,世界魔鬼城,P010,喀拉峻大草原,base_summer,self_drive -> self_drive,charter_car,10.594,465.29,19.432,0.446,False,True,1,1978.12,amap_or_model_road_edge
P023,世界魔鬼城,P011,高昌故城,base_summer,self_drive,charter_car,7.268,359.84,9.336,0.292,False,False,1,1209.54,amap_or_model_road_edge
P023,世界魔鬼城,P012,苏公塔,base_summer,self_drive,rental_car,6.762,344.09,8.947,0.28,False,False,1,1151.375,amap_or_model_road_edge
P023,世界魔鬼城,P013,吐峪沟麻扎村,base_summer,self_drive,charter_car,7.205,372.02,9.198,0.298,False,False,1,1216.905,amap_or_model_road_edge
P023,世界魔鬼城,P014,霍城薰衣草花田,base_summer,self_drive,rental_car,6.979,333.76,9.414,0.277,False,False,1,1167.855,amap_or_model_road_edge
P023,世界魔鬼城,P015,昭苏草原,base_summer,self_drive -> self_drive,charter_car,12.602,488.09,26.973,0.49,False,True,1,2436.945,amap_or_model_road_edge
P023,世界魔鬼城,P016,夏塔古道,base_summer,self_drive -> self_drive,charter_car,11.973,524.41,24.455,0.503,False,True,1,2345.74,amap_or_model_road_edge
P023,世界魔鬼城,P017,果子沟大桥,base_summer,self_drive -> scenic_shuttle -> scenic_shuttle,scenic_shuttle,6.268,329.83,7.367,0.321,False,True,1,1073.325,amap_or_model_road_edge
P023,世界魔鬼城,P018,喀纳斯湖,base_summer,self_drive -> scenic_shuttle -> scenic_shuttle,scenic_shuttle,3.474,162.03,3.927,0.215,False,True,1,589.335,amap_or_model_road_edge
P023,世界魔鬼城,P019,禾木村,base_summer,self_drive -> scenic_shuttle -> scenic_shuttle,scenic_shuttle,3.474,162.03,3.927,0.215,False,True,1,589.335,amap_or_model_road_edge
P023,世界魔鬼城,P020,白哈巴村,base_summer,self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive,scenic_shuttle,4.332,179.26,4.719,0.265,False,True,1,702.235,amap_or_model_road_edge
P023,世界魔鬼城,P021,可可托海,base_summer,self_drive,rental_car,5.36,263.32,6.336,0.22,False,False,1,868.04,amap_or_model_road_edge
P023,世界魔鬼城,P022,五彩滩,base_summer,self_drive,rental_car,3.174,132.03,3.555,0.14,False,False,1,487.095,amap_or_model_road_edge
P023,世界魔鬼城,P023,世界魔鬼城,base_summer,same_spot,same_spot,0.0,0.0,0.0,0.0,False,False,1,0.0,diagonal_zero_edge
P023,世界魔鬼城,P024,喀什古城,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,11.911,2812.21,19.807,0.448,False,True,1,4389.21,public_transport_candidate_needs_schedule_confirmation
P023,世界魔鬼城,P025,艾提尕尔清真寺,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,11.911,2812.21,19.807,0.448,False,True,1,4389.21,public_transport_candidate_needs_schedule_confirmation
P023,世界魔鬼城,P026,香妃园,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,11.911,2812.21,19.807,0.448,False,True,1,4389.21,public_transport_candidate_needs_schedule_confirmation
P023,世界魔鬼城,P027,帕米尔高原白沙湖,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle -> self_drive,air,15.558,2916.84,34.958,0.605,False,True,1,5397.48,public_transport_candidate_needs_schedule_confirmation
P023,世界魔鬼城,P028,石头城遗址,base_summer,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,air,16.411,2971.71,39.193,0.595,False,True,1,5666.78,public_transport_candidate_needs_schedule_confirmation
P023,世界魔鬼城,P029,天山神秘大峡谷,base_summer,self_drive,charter_car,11.787,393.49,22.937,0.42,False,False,1,2090.2,amap_or_model_road_edge
P023,世界魔鬼城,P030,库车王府,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,11.244,1432.21,17.554,0.438,False,True,1,2878.48,public_transport_candidate_needs_schedule_confirmation
P023,世界魔鬼城,P031,克孜尔石窟,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,12.444,1432.21,21.723,0.456,False,True,1,3118.885,public_transport_candidate_needs_schedule_confirmation
P023,世界魔鬼城,P032,博斯腾湖,base_summer,self_drive,charter_car,8.866,411.15,13.305,0.387,False,False,1,1552.385,amap_or_model_road_edge
P023,世界魔鬼城,P033,巴音布鲁克草原,base_summer,self_drive,charter_car,8.579,289.25,12.525,0.309,False,False,1,1338.54,amap_or_model_road_edge
P023,世界魔鬼城,P034,罗布人村寨,base_summer,self_drive,charter_car,9.001,446.0,13.683,0.39,False,False,1,1610.77,amap_or_model_road_edge
P023,世界魔鬼城,P035,江布拉克草原,base_summer,self_drive,rental_car,6.672,349.79,8.758,0.282,False,False,1,1146.62,amap_or_model_road_edge
P023,世界魔鬼城,P036,北庭故城遗址,base_summer,self_drive,rental_car,5.977,316.4,7.398,0.252,False,False,1,1009.705,amap_or_model_road_edge
P023,世界魔鬼城,P037,和田博物馆,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,11.911,2624.21,19.807,0.448,False,True,1,4201.21,public_transport_candidate_needs_schedule_confirmation
P023,世界魔鬼城,P038,尼雅遗址,base_summer,self_drive -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,air,15.111,2684.71,32.844,0.576,False,True,1,5037.175,public_transport_candidate_needs_schedule_confirmation
P023,世界魔鬼城,P039,千里葡萄长廊,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,11.911,2624.21,19.807,0.448,False,True,1,4201.21,public_transport_candidate_needs_schedule_confirmation
P023,世界魔鬼城,P040,奥依塔克冰川,base_summer,self_drive -> transfer -> air -> transfer -> scenic_shuttle,air,13.611,2812.21,26.274,0.473,False,True,1,4754.725,public_transport_candidate_needs_schedule_confirmation
P024,喀什古城,P001,天山天池,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,8.017,2612.02,8.916,0.267,False,True,1,3454.035,public_transport_candidate_needs_schedule_confirmation
P024,喀什古城,P002,达坂城古镇,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,8.383,2630.43,9.707,0.285,False,True,1,3531.65,public_transport_candidate_needs_schedule_confirmation
P024,喀什古城,P003,火焰山,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,9.776,2697.34,13.16,0.346,False,True,1,3839.3,public_transport_candidate_needs_schedule_confirmation
P024,喀什古城,P004,葡萄沟,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,9.449,2685.24,12.286,0.334,False,True,1,3769.225,public_transport_candidate_needs_schedule_confirmation
P024,喀什古城,P005,坎儿井民俗园,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,9.467,2683.23,12.333,0.333,False,True,1,3769.36,public_transport_candidate_needs_schedule_confirmation
P024,喀什古城,P006,交河故城,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,9.574,2686.32,12.616,0.336,False,True,1,3790.73,public_transport_candidate_needs_schedule_confirmation
P024,喀什古城,P007,楼兰古城,base_summer,self_drive,taxi_transfer,0.143,1.11,0.114,0.051,False,False,1,41.845,amap_or_model_road_edge
P024,喀什古城,P008,赛里木湖,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,12.882,2875.49,23.373,0.5,False,True,1,4678.145,public_transport_candidate_needs_schedule_confirmation
P024,喀什古城,P009,那拉提草原,base_summer,self_drive,charter_car,13.541,570.35,30.197,0.458,False,False,1,2677.95,amap_or_model_road_edge
P024,喀什古城,P010,喀拉峻大草原,base_summer,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,air,15.45,3771.25,34.441,0.497,False,True,1,6160.045,public_transport_candidate_needs_schedule_confirmation
P024,喀什古城,P011,高昌故城,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,10.065,2702.04,13.963,0.353,False,True,1,3894.45,public_transport_candidate_needs_schedule_confirmation
P024,喀什古城,P012,苏公塔,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,9.541,2686.29,12.528,0.335,False,True,1,3784.985,public_transport_candidate_needs_schedule_confirmation
P024,喀什古城,P013,吐峪沟麻扎村,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,9.911,2714.22,13.531,0.358,False,True,1,3884.8,public_transport_candidate_needs_schedule_confirmation
P024,喀什古城,P014,霍城薰衣草花田,base_summer,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,air,13.45,3732.75,25.617,0.467,False,True,1,5636.465,public_transport_candidate_needs_schedule_confirmation
P024,喀什古城,P015,昭苏草原,base_summer,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,air,17.95,3807.0,47.496,0.534,False,True,1,6892.97,public_transport_candidate_needs_schedule_confirmation
P024,喀什古城,P016,夏塔古道,base_summer,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,air,16.45,3872.0,39.393,0.512,False,True,1,6527.635,public_transport_candidate_needs_schedule_confirmation
P024,喀什古城,P017,果子沟大桥,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle -> scenic_shuttle,air,13.182,2905.49,24.544,0.585,False,True,1,4822.34,public_transport_candidate_needs_schedule_confirmation
P024,喀什古城,P018,喀纳斯湖,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle -> scenic_shuttle,air,13.532,2903.68,25.95,0.589,False,True,1,4898.45,public_transport_candidate_needs_schedule_confirmation
P024,喀什古城,P019,禾木村,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle -> scenic_shuttle,air,13.532,2903.68,25.95,0.589,False,True,1,4898.45,public_transport_candidate_needs_schedule_confirmation
P024,喀什古城,P020,白哈巴村,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive,air,14.39,2920.91,29.585,0.652,False,True,1,5147.085,public_transport_candidate_needs_schedule_confirmation
P024,喀什古城,P021,可可托海,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,13.013,2863.14,23.881,0.495,False,True,1,4690.24,public_transport_candidate_needs_schedule_confirmation
P024,喀什古城,P022,五彩滩,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,13.232,2873.68,24.742,0.504,False,True,1,4752.59,public_transport_candidate_needs_schedule_confirmation
P024,喀什古城,P023,世界魔鬼城,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,11.555,2811.9,18.585,0.442,False,True,1,4317.85,public_transport_candidate_needs_schedule_confirmation
P024,喀什古城,P024,喀什古城,base_summer,same_spot,same_spot,0.0,0.0,0.0,0.0,False,False,1,0.0,diagonal_zero_edge
P024,喀什古城,P025,艾提尕尔清真寺,base_summer,self_drive,taxi_transfer,0.195,1.72,0.156,0.051,False,False,1,46.165,amap_or_model_road_edge
P024,喀什古城,P026,香妃园,base_summer,self_drive,taxi_transfer,0.232,2.08,0.186,0.051,False,False,1,49.17,amap_or_model_road_edge
P024,喀什古城,P027,帕米尔高原白沙湖,base_summer,self_drive,rental_car,3.715,105.27,4.161,0.124,False,False,1,496.94,amap_or_model_road_edge
P024,喀什古城,P028,石头城遗址,base_summer,scenic_shuttle -> self_drive -> scenic_shuttle,scenic_shuttle,5.1,189.5,5.608,0.175,False,True,1,725.36,amap_or_model_road_edge
P024,喀什古城,P029,天山神秘大峡谷,base_summer,self_drive,charter_car,8.428,416.85,12.126,0.381,False,False,1,1486.1,amap_or_model_road_edge
P024,喀什古城,P030,库车王府,base_summer,self_drive,charter_car,7.182,389.64,9.148,0.309,False,False,1,1238.07,amap_or_model_road_edge
P024,喀什古城,P031,克孜尔石窟,base_summer,self_drive,charter_car,7.629,383.98,10.152,0.312,False,False,1,1295.035,amap_or_model_road_edge
P024,喀什古城,P032,博斯腾湖,base_summer,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,air,11.583,4778.0,18.679,0.359,False,True,1,6239.36,public_transport_candidate_needs_schedule_confirmation
P024,喀什古城,P033,巴音布鲁克草原,base_summer,self_drive,charter_car,11.617,520.82,22.293,0.429,False,False,1,2188.0,amap_or_model_road_edge
P024,喀什古城,P034,罗布人村寨,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,11.971,2798.82,20.018,0.441,False,True,1,4383.215,public_transport_candidate_needs_schedule_confirmation
P024,喀什古城,P035,江布拉克草原,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,9.742,2701.68,13.067,0.348,False,True,1,3839.465,public_transport_candidate_needs_schedule_confirmation
P024,喀什古城,P036,北庭故城遗址,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,9.047,2668.29,11.266,0.318,False,True,1,3682.705,public_transport_candidate_needs_schedule_confirmation
P024,喀什古城,P037,和田博物馆,base_summer,self_drive,rental_car,5.545,273.23,6.64,0.226,False,False,1,901.705,amap_or_model_road_edge
P024,喀什古城,P038,尼雅遗址,base_summer,scenic_shuttle -> transfer -> rail -> transfer -> self_drive -> scenic_shuttle,rail,9.067,1046.58,11.88,0.291,True,True,1,2073.125,public_transport_candidate_needs_schedule_confirmation
P024,喀什古城,P039,千里葡萄长廊,base_summer,self_drive,rental_car,5.625,275.56,6.775,0.227,False,False,1,913.51,amap_or_model_road_edge
P024,喀什古城,P040,奥依塔克冰川,base_summer,self_drive,taxi_transfer,2.155,57.44,1.724,0.085,False,False,1,261.445,amap_or_model_road_edge
P025,艾提尕尔清真寺,P001,天山天池,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,8.017,2612.02,8.916,0.267,False,True,1,3454.035,public_transport_candidate_needs_schedule_confirmation
P025,艾提尕尔清真寺,P002,达坂城古镇,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,8.383,2630.43,9.707,0.285,False,True,1,3531.65,public_transport_candidate_needs_schedule_confirmation
P025,艾提尕尔清真寺,P003,火焰山,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,9.776,2697.34,13.16,0.346,False,True,1,3839.3,public_transport_candidate_needs_schedule_confirmation
P025,艾提尕尔清真寺,P004,葡萄沟,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,9.449,2685.24,12.286,0.334,False,True,1,3769.225,public_transport_candidate_needs_schedule_confirmation
P025,艾提尕尔清真寺,P005,坎儿井民俗园,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,9.467,2683.23,12.333,0.333,False,True,1,3769.36,public_transport_candidate_needs_schedule_confirmation
P025,艾提尕尔清真寺,P006,交河故城,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,9.574,2686.32,12.616,0.336,False,True,1,3790.73,public_transport_candidate_needs_schedule_confirmation
P025,艾提尕尔清真寺,P007,楼兰古城,base_summer,self_drive,taxi_transfer,0.133,1.16,0.106,0.051,False,False,1,41.185,amap_or_model_road_edge
P025,艾提尕尔清真寺,P008,赛里木湖,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,12.882,2875.49,23.373,0.5,False,True,1,4678.145,public_transport_candidate_needs_schedule_confirmation
P025,艾提尕尔清真寺,P009,那拉提草原,base_summer,self_drive,charter_car,13.508,570.01,30.051,0.458,False,False,1,2669.885,amap_or_model_road_edge
P025,艾提尕尔清真寺,P010,喀拉峻大草原,base_summer,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,air,15.45,3771.25,34.441,0.497,False,True,1,6160.045,public_transport_candidate_needs_schedule_confirmation
P025,艾提尕尔清真寺,P011,高昌故城,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,10.065,2702.04,13.963,0.353,False,True,1,3894.45,public_transport_candidate_needs_schedule_confirmation
P025,艾提尕尔清真寺,P012,苏公塔,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,9.541,2686.29,12.528,0.335,False,True,1,3784.985,public_transport_candidate_needs_schedule_confirmation
P025,艾提尕尔清真寺,P013,吐峪沟麻扎村,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,9.911,2714.22,13.531,0.358,False,True,1,3884.8,public_transport_candidate_needs_schedule_confirmation
P025,艾提尕尔清真寺,P014,霍城薰衣草花田,base_summer,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,air,13.45,3732.75,25.617,0.467,False,True,1,5636.465,public_transport_candidate_needs_schedule_confirmation
P025,艾提尕尔清真寺,P015,昭苏草原,base_summer,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,air,17.95,3807.0,47.496,0.534,False,True,1,6892.97,public_transport_candidate_needs_schedule_confirmation
P025,艾提尕尔清真寺,P016,夏塔古道,base_summer,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,air,16.45,3872.0,39.393,0.512,False,True,1,6527.635,public_transport_candidate_needs_schedule_confirmation
P025,艾提尕尔清真寺,P017,果子沟大桥,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle -> scenic_shuttle,air,13.182,2905.49,24.544,0.585,False,True,1,4822.34,public_transport_candidate_needs_schedule_confirmation
P025,艾提尕尔清真寺,P018,喀纳斯湖,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle -> scenic_shuttle,air,13.532,2903.68,25.95,0.589,False,True,1,4898.45,public_transport_candidate_needs_schedule_confirmation
P025,艾提尕尔清真寺,P019,禾木村,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle -> scenic_shuttle,air,13.532,2903.68,25.95,0.589,False,True,1,4898.45,public_transport_candidate_needs_schedule_confirmation
P025,艾提尕尔清真寺,P020,白哈巴村,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle -> scenic_shuttle -> self_drive,air,14.39,2920.91,29.585,0.652,False,True,1,5147.085,public_transport_candidate_needs_schedule_confirmation
P025,艾提尕尔清真寺,P021,可可托海,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,13.013,2863.14,23.881,0.495,False,True,1,4690.24,public_transport_candidate_needs_schedule_confirmation
P025,艾提尕尔清真寺,P022,五彩滩,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,13.232,2873.68,24.742,0.504,False,True,1,4752.59,public_transport_candidate_needs_schedule_confirmation
P025,艾提尕尔清真寺,P023,世界魔鬼城,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,11.555,2811.9,18.585,0.442,False,True,1,4317.85,public_transport_candidate_needs_schedule_confirmation
P025,艾提尕尔清真寺,P024,喀什古城,base_summer,self_drive,taxi_transfer,0.151,1.2,0.121,0.051,False,False,1,42.53,amap_or_model_road_edge
P025,艾提尕尔清真寺,P025,艾提尕尔清真寺,base_summer,same_spot,same_spot,0.0,0.0,0.0,0.0,False,False,1,0.0,diagonal_zero_edge
P025,艾提尕尔清真寺,P026,香妃园,base_summer,self_drive,taxi_transfer,0.304,2.93,0.243,0.052,False,False,1,55.705,amap_or_model_road_edge
P025,艾提尕尔清真寺,P027,帕米尔高原白沙湖,base_summer,self_drive,rental_car,3.647,104.63,4.085,0.123,False,False,1,489.9,amap_or_model_road_edge
P025,艾提尕尔清真寺,P028,石头城遗址,base_summer,scenic_shuttle -> self_drive -> scenic_shuttle,scenic_shuttle,5.1,189.5,5.608,0.175,False,True,1,725.36,amap_or_model_road_edge
P025,艾提尕尔清真寺,P029,天山神秘大峡谷,base_summer,self_drive,charter_car,8.402,416.51,12.058,0.381,False,False,1,1481.79,amap_or_model_road_edge
P025,艾提尕尔清真寺,P030,库车王府,base_summer,self_drive,charter_car,7.167,389.29,9.116,0.309,False,False,1,1235.755,amap_or_model_road_edge
P025,艾提尕尔清真寺,P031,克孜尔石窟,base_summer,self_drive,charter_car,7.605,383.64,10.096,0.312,False,False,1,1291.335,amap_or_model_road_edge
P025,艾提尕尔清真寺,P032,博斯腾湖,base_summer,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,air,11.583,4778.0,18.679,0.359,False,True,1,6239.36,public_transport_candidate_needs_schedule_confirmation
P025,艾提尕尔清真寺,P033,巴音布鲁克草原,base_summer,self_drive,charter_car,11.588,520.48,22.184,0.429,False,False,1,2181.74,amap_or_model_road_edge
P025,艾提尕尔清真寺,P034,罗布人村寨,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,11.971,2798.82,20.018,0.441,False,True,1,4383.215,public_transport_candidate_needs_schedule_confirmation
P025,艾提尕尔清真寺,P035,江布拉克草原,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,9.742,2701.68,13.067,0.348,False,True,1,3839.465,public_transport_candidate_needs_schedule_confirmation
P025,艾提尕尔清真寺,P036,北庭故城遗址,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,9.047,2668.29,11.266,0.318,False,True,1,3682.705,public_transport_candidate_needs_schedule_confirmation
P025,艾提尕尔清真寺,P037,和田博物馆,base_summer,self_drive,rental_car,5.524,273.03,6.605,0.225,False,False,1,898.595,amap_or_model_road_edge
P025,艾提尕尔清真寺,P038,尼雅遗址,base_summer,scenic_shuttle -> transfer -> rail -> transfer -> self_drive -> scenic_shuttle,rail,9.067,1046.58,11.88,0.291,True,True,1,2073.125,public_transport_candidate_needs_schedule_confirmation
P025,艾提尕尔清真寺,P039,千里葡萄长廊,base_summer,self_drive,rental_car,5.613,275.36,6.755,0.227,False,False,1,911.99,amap_or_model_road_edge
P025,艾提尕尔清真寺,P040,奥依塔克冰川,base_summer,self_drive,taxi_transfer,2.089,56.8,1.671,0.084,False,False,1,255.51,amap_or_model_road_edge
P026,香妃园,P001,天山天池,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,8.017,2612.02,8.916,0.267,False,True,1,3454.035,public_transport_candidate_needs_schedule_confirmation
P026,香妃园,P002,达坂城古镇,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,8.383,2630.43,9.707,0.285,False,True,1,3531.65,public_transport_candidate_needs_schedule_confirmation
P026,香妃园,P003,火焰山,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,9.776,2697.34,13.16,0.346,False,True,1,3839.3,public_transport_candidate_needs_schedule_confirmation
P026,香妃园,P004,葡萄沟,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,9.449,2685.24,12.286,0.334,False,True,1,3769.225,public_transport_candidate_needs_schedule_confirmation
P026,香妃园,P005,坎儿井民俗园,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,9.467,2683.23,12.333,0.333,False,True,1,3769.36,public_transport_candidate_needs_schedule_confirmation
P026,香妃园,P006,交河故城,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,9.574,2686.32,12.616,0.336,False,True,1,3790.73,public_transport_candidate_needs_schedule_confirmation
P026,香妃园,P007,楼兰古城,base_summer,self_drive,taxi_transfer,0.274,2.48,0.219,0.052,False,False,1,53.125,amap_or_model_road_edge
P026,香妃园,P008,赛里木湖,base_summer,scenic_shuttle -> transfer -> air -> transfer -> self_drive,air,12.882,2875.49,23.373,0.5,False,True,1,4678.145,public_transport_candidate_needs_schedule_confirmation
P026,香妃园,P009,那拉提草原,base_summer,self_drive,charter_car,13.432,569.7,29.714,0.456,False,False,1,2650.55,amap_or_model_road_edge
