route_id,day,sequence_no,activity_type,from_name,to_name,spot_id,spot_name,start_time,end_time,duration_hours,open_time,close_time,time_window_feasible,travel_hours,service_hours,cost_yuan_for_two_or_room,label_id,mode_sequence,lodging_hub,late_hotel,heat_avoidance_applied,recovery_after_long_transfer,activity_note
Q1V3_Q28_272,22,50,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q28_272,22,51,visit,,,P014,霍城薰衣草花田,13:00,15:30,2.5,08:00,20:00,True,0.0,2.5,70.0,,,,False,False,False,
Q1V3_Q28_272,23,52,travel,霍城薰衣草花田,果子沟大桥,,,08:30,09:06,0.597,,,True,0.597,0.0,19.1,L_P014_P017_01,taxi_transfer,,False,False,False,
Q1V3_Q28_272,23,53,visit,,,P017,果子沟大桥,09:06,10:36,1.5,00:00,24:00,True,0.0,1.5,0.0,,,,False,False,False,
Q1V3_Q28_272,24,54,travel,果子沟大桥,赛里木湖,,,08:30,09:06,0.597,,,True,0.597,0.0,22.62,L_P017_P008_01,taxi_transfer,,False,False,False,
Q1V3_Q28_272,24,55,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q28_272,24,56,visit,,,P008,赛里木湖,13:00,19:00,6.0,08:00,22:00,True,0.0,6.0,290.0,,,,False,False,False,
Q1V3_Q28_272,25,57,long_transfer,赛里木湖,五彩滩,,,08:30,16:56,8.438,,,True,8.438,0.0,433.92,L_P008_P022_01,charter_car,,False,False,False,长转场日，下一天降低活动强度
Q1V3_Q28_272,26,58,wait_open,,,P022,五彩滩,08:30,09:00,0.5,,,True,0.0,0.0,0.0,,,,False,False,False,等待开园
Q1V3_Q28_272,26,59,visit,,,P022,五彩滩,09:00,11:30,2.5,09:00,21:00,True,0.0,2.5,90.0,,,,False,False,True,
Q1V3_Q28_272,27,60,long_transfer,五彩滩,达坂城古镇,,,08:30,15:33,7.058,,,True,7.058,0.0,351.18,L_P022_P002_01,charter_car,,False,False,False,长转场日，下一天降低活动强度
Q1V3_Q28_272,28,61,wait_open,,,P002,达坂城古镇,08:30,09:30,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,等待开园
Q1V3_Q28_272,28,62,visit,,,P002,达坂城古镇,09:30,12:00,2.5,09:30,19:00,True,0.0,2.5,80.0,,,,False,False,False,
Q1V3_Q28_272,28,63,travel,达坂城古镇,交河故城,,,12:00,13:24,1.408,,,True,1.408,0.0,57.73,L_P002_P006_01,taxi_transfer,,False,False,False,
Q1V3_Q28_272,28,64,visit,,,P006,交河故城,13:24,15:09,1.75,09:00,19:00,True,0.0,1.75,60.0,,,,False,False,False,
Q1V3_Q28_272,28,65,travel,交河故城,坎儿井民俗园,,,15:09,15:28,0.302,,,True,0.302,0.0,5.37,L_P006_P005_01,taxi_transfer,,False,False,False,
Q1V3_Q28_272,28,66,visit,,,P005,坎儿井民俗园,15:28,16:58,1.5,08:30,19:00,True,0.0,1.5,80.0,,,,False,False,False,
Q1V3_Q28_272,29,67,travel,坎儿井民俗园,苏公塔,,,08:30,08:45,0.257,,,True,0.257,0.0,3.27,L_P005_P012_01,taxi_transfer,,False,False,False,
Q1V3_Q28_272,29,68,wait_open,,,P012,苏公塔,08:45,09:00,0.243,,,True,0.0,0.0,0.0,,,,False,False,False,等待开园
Q1V3_Q28_272,29,69,visit,,,P012,苏公塔,09:00,10:30,1.5,09:00,19:00,True,0.0,1.5,90.0,,,,False,False,False,
Q1V3_Q28_272,29,70,travel,苏公塔,葡萄沟,,,10:30,10:48,0.298,,,True,0.298,0.0,5.0,L_P012_P004_01,taxi_transfer,,False,False,False,
Q1V3_Q28_272,29,71,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q28_272,29,72,visit,,,P004,葡萄沟,13:00,16:00,3.0,08:30,19:30,True,0.0,3.0,120.0,,,,False,False,False,
Q1V3_Q28_272,30,73,travel,葡萄沟,火焰山,,,08:30,09:04,0.571,,,True,0.571,0.0,16.79,L_P004_P003_01,taxi_transfer,,False,False,False,
Q1V3_Q28_272,30,74,visit,,,P003,火焰山,09:04,11:34,2.5,08:00,21:00,True,0.0,2.5,80.0,,,,False,False,False,
Q1V3_Q28_272,30,75,travel,火焰山,高昌故城,,,11:34,11:54,0.331,,,True,0.331,0.0,7.71,L_P003_P011_01,taxi_transfer,,False,False,False,
Q1V3_Q28_272,30,76,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q28_272,30,77,visit,,,P011,高昌故城,13:00,15:30,2.5,09:00,19:00,True,0.0,2.5,140.0,,,,False,False,False,
Q1V3_Q28_272,31,78,travel,高昌故城,吐峪沟麻扎村,,,08:30,09:06,0.594,,,True,0.594,0.0,11.08,L_P011_P013_01,taxi_transfer,,False,False,False,
Q1V3_Q28_272,31,79,visit,,,P013,吐峪沟麻扎村,09:06,11:36,2.5,08:00,20:00,True,0.0,2.5,60.0,,,,False,False,False,
Q1V3_Q28_272,31,80,return_depot,吐峪沟麻扎村,乌鲁木齐终点,,,11:36,14:44,3.136,,,True,3.136,0.0,132.17,RETURN_TO_DEPOT,taxi_transfer,,False,False,False,
Q1V3_Q28_271,1,1,travel,乌鲁木齐起点,天山天池,,,08:30,09:28,0.967,,,True,0.967,0.0,37.02,DEPOT_TO_FIRST,taxi_transfer,,False,False,False,
Q1V3_Q28_271,1,2,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q28_271,1,3,visit,,,P001,天山天池,13:00,18:00,5.0,08:00,19:00,True,0.0,5.0,310.0,,,,False,False,False,
Q1V3_Q28_271,2,4,travel,天山天池,北庭故城遗址,,,08:30,09:49,1.313,,,True,1.313,0.0,60.98,L_P001_P036_01,taxi_transfer,,False,False,False,
Q1V3_Q28_271,2,5,visit,,,P036,北庭故城遗址,09:49,11:19,1.5,09:00,19:00,True,0.0,1.5,76.0,,,,False,False,False,
Q1V3_Q28_271,3,6,travel,北庭故城遗址,吐峪沟麻扎村,,,08:30,12:02,3.533,,,True,3.533,0.0,119.0,L_P036_P013_01,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,,False,False,False,
Q1V3_Q28_271,3,7,lunch_break,,,,,12:02,13:00,0.967,,,True,0.0,0.0,0.0,,,,False,False,False,午休后入园
Q1V3_Q28_271,3,8,heat_avoidance_wait,,,P013,吐峪沟麻扎村,13:00,16:00,3.0,,,True,0.0,0.0,0.0,,,,False,True,False,高温户外避让
Q1V3_Q28_271,3,9,visit,,,P013,吐峪沟麻扎村,16:00,18:30,2.5,08:00,20:00,True,0.0,2.5,60.0,,,,False,True,False,
Q1V3_Q28_271,4,10,travel,吐峪沟麻扎村,高昌故城,,,08:30,08:55,0.424,,,True,0.424,0.0,9.8,L_P013_P011_01,taxi_transfer,,False,False,False,
Q1V3_Q28_271,4,11,wait_open,,,P011,高昌故城,08:55,09:00,0.076,,,True,0.0,0.0,0.0,,,,False,False,False,等待开园
Q1V3_Q28_271,4,12,visit,,,P011,高昌故城,09:00,11:30,2.5,09:00,19:00,True,0.0,2.5,140.0,,,,False,False,False,
Q1V3_Q28_271,4,13,travel,高昌故城,火焰山,,,11:30,11:58,0.47,,,True,0.47,0.0,8.61,L_P011_P003_01,taxi_transfer,,False,False,False,
Q1V3_Q28_271,4,14,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q28_271,4,15,heat_avoidance_wait,,,P003,火焰山,13:00,16:00,3.0,,,True,0.0,0.0,0.0,,,,False,True,False,高温户外避让
Q1V3_Q28_271,4,16,visit,,,P003,火焰山,16:00,18:30,2.5,08:00,21:00,True,0.0,2.5,80.0,,,,False,True,False,
Q1V3_Q28_271,5,17,travel,火焰山,葡萄沟,,,08:30,09:05,0.578,,,True,0.578,0.0,16.67,L_P003_P004_01,taxi_transfer,,False,False,False,
Q1V3_Q28_271,5,18,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q28_271,5,19,visit,,,P004,葡萄沟,13:00,16:00,3.0,08:30,19:30,True,0.0,3.0,120.0,,,,False,False,False,
Q1V3_Q28_271,5,20,travel,葡萄沟,苏公塔,,,16:00,16:18,0.295,,,True,0.295,0.0,5.0,L_P004_P012_01,taxi_transfer,,False,False,False,
Q1V3_Q28_271,5,21,visit,,,P012,苏公塔,16:18,17:48,1.5,09:00,19:00,True,0.0,1.5,90.0,,,,False,False,False,
Q1V3_Q28_271,6,22,travel,苏公塔,交河故城,,,08:30,08:53,0.388,,,True,0.388,0.0,7.75,L_P012_P006_01,taxi_transfer,,False,False,False,
Q1V3_Q28_271,6,23,wait_open,,,P006,交河故城,08:53,09:00,0.112,,,True,0.0,0.0,0.0,,,,False,False,False,等待开园
Q1V3_Q28_271,6,24,visit,,,P006,交河故城,09:00,10:45,1.75,09:00,19:00,True,0.0,1.75,60.0,,,,False,False,False,
Q1V3_Q28_271,6,25,travel,交河故城,坎儿井民俗园,,,10:45,11:03,0.302,,,True,0.302,0.0,5.37,L_P006_P005_01,taxi_transfer,,False,False,False,
Q1V3_Q28_271,6,26,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q28_271,6,27,visit,,,P005,坎儿井民俗园,13:00,14:30,1.5,08:30,19:00,True,0.0,1.5,80.0,,,,False,False,False,
Q1V3_Q28_271,7,28,travel,坎儿井民俗园,达坂城古镇,,,08:30,10:18,1.794,,,True,1.794,0.0,67.52,L_P005_P002_01,rental_car,,False,False,False,
Q1V3_Q28_271,7,29,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q28_271,7,30,visit,,,P002,达坂城古镇,13:00,15:30,2.5,09:30,19:00,True,0.0,2.5,80.0,,,,False,False,False,
Q1V3_Q28_271,8,31,long_transfer,达坂城古镇,果子沟大桥,,,08:30,15:42,7.2,,,True,7.2,0.0,377.64,L_P002_P017_01,charter_car,,False,False,False,长转场日，下一天降低活动强度
Q1V3_Q28_271,9,32,visit,,,P017,果子沟大桥,08:30,10:00,1.5,00:00,24:00,True,0.0,1.5,0.0,,,,False,False,False,
Q1V3_Q28_271,10,33,travel,果子沟大桥,赛里木湖,,,08:30,09:06,0.597,,,True,0.597,0.0,22.62,L_P017_P008_01,taxi_transfer,,False,False,False,
Q1V3_Q28_271,10,34,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q28_271,10,35,visit,,,P008,赛里木湖,13:00,19:00,6.0,08:00,22:00,True,0.0,6.0,290.0,,,,False,False,False,
Q1V3_Q28_271,11,36,travel,赛里木湖,霍城薰衣草花田,,,08:30,09:39,1.155,,,True,1.155,0.0,37.03,L_P008_P014_01,taxi_transfer,,False,False,False,
Q1V3_Q28_271,11,37,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q28_271,11,38,visit,,,P014,霍城薰衣草花田,13:00,15:30,2.5,08:00,20:00,True,0.0,2.5,70.0,,,,False,False,False,
Q1V3_Q28_271,12,39,travel,霍城薰衣草花田,喀拉峻大草原,,,08:30,12:07,3.615,,,True,3.615,0.0,131.53,L_P014_P010_01,rental_car,,False,False,False,
Q1V3_Q28_271,12,40,lunch_break,,,,,12:07,13:00,0.885,,,True,0.0,0.0,0.0,,,,False,False,False,午休后入园
Q1V3_Q28_271,12,41,visit,,,P010,喀拉峻大草原,13:00,19:00,6.0,08:00,20:00,True,0.0,6.0,280.0,,,,False,False,False,
Q1V3_Q28_271,13,42,travel,喀拉峻大草原,昭苏草原,,,08:30,12:33,4.049,,,True,4.049,0.0,63.65,L_P010_P015_01,rental_car,,False,False,False,
Q1V3_Q28_271,13,43,lunch_break,,,,,12:33,13:00,0.451,,,True,0.0,0.0,0.0,,,,False,False,False,午休后入园
Q1V3_Q28_271,13,44,visit,,,P015,昭苏草原,13:00,16:30,3.5,00:00,24:00,True,0.0,3.5,0.0,,,,False,False,False,
Q1V3_Q28_271,14,45,travel,昭苏草原,夏塔古道,,,08:30,12:13,3.716,,,True,3.716,0.0,66.06,L_P015_P016_01,rental_car,,False,False,False,
Q1V3_Q28_271,14,46,lunch_break,,,,,12:13,13:00,0.784,,,True,0.0,0.0,0.0,,,,False,False,False,午休后入园
Q1V3_Q28_271,14,47,visit,,,P016,夏塔古道,13:00,18:00,5.0,09:00,20:00,True,0.0,5.0,160.0,,,,False,False,False,
Q1V3_Q28_271,15,48,long_transfer,夏塔古道,那拉提草原,,,08:30,14:58,6.468,,,True,6.468,0.0,207.11,L_P016_P009_01,charter_car,,False,False,False,长转场日，下一天降低活动强度
Q1V3_Q28_271,16,49,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q28_271,16,50,visit,,,P009,那拉提草原,13:00,19:00,6.0,08:30,20:00,True,0.0,6.0,270.0,,,,False,False,True,
Q1V3_Q28_271,17,51,long_transfer,那拉提草原,罗布人村寨,,,08:30,16:33,8.048,,,True,8.048,0.0,275.95,L_P009_P034_01,charter_car,,False,False,False,长转场日，下一天降低活动强度
Q1V3_Q28_271,18,52,wait_open,,,P034,罗布人村寨,08:30,09:00,0.5,,,True,0.0,0.0,0.0,,,,False,False,False,等待开园
Q1V3_Q28_271,18,53,visit,,,P034,罗布人村寨,09:00,11:30,2.5,09:00,19:00,True,0.0,2.5,70.0,,,,False,False,True,
Q1V3_Q28_271,19,54,long_transfer,罗布人村寨,克孜尔石窟,,,08:30,14:51,6.35,,,True,6.35,0.0,157.0,L_P034_P031_01,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,,False,False,False,长转场日，下一天降低活动强度
Q1V3_Q28_271,20,55,wait_open,,,P031,克孜尔石窟,08:30,09:30,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,等待开园
Q1V3_Q28_271,20,56,visit,,,P031,克孜尔石窟,09:30,12:00,2.5,09:30,19:00,True,0.0,2.5,140.0,,,,False,False,False,
Q1V3_Q28_271,20,57,travel,克孜尔石窟,库车王府,,,12:00,13:17,1.287,,,True,1.287,0.0,35.87,L_P031_P030_01,taxi_transfer,,False,False,False,
Q1V3_Q28_271,20,58,visit,,,P030,库车王府,13:17,14:47,1.5,09:00,19:00,True,0.0,1.5,80.0,,,,False,False,False,
Q1V3_Q28_271,21,59,long_transfer,库车王府,和田博物馆,,,08:30,16:55,8.419,,,True,8.419,0.0,358.14,L_P030_P037_01,charter_car,,False,False,False,长转场日，下一天降低活动强度
Q1V3_Q28_271,22,60,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q28_271,22,61,visit,,,P037,和田博物馆,13:00,15:30,2.5,10:00,19:00,True,0.0,2.5,0.0,,,,False,False,True,
Q1V3_Q28_271,23,62,travel,和田博物馆,香妃园,,,08:30,14:12,5.708,,,True,5.708,0.0,273.94,L_P037_P026_01,rental_car,,False,False,False,
Q1V3_Q28_271,23,63,visit,,,P026,香妃园,14:12,16:42,2.5,10:00,19:00,True,0.0,2.5,120.0,,,,False,False,False,
Q1V3_Q28_271,24,64,travel,香妃园,喀什古城,,,08:30,08:46,0.262,,,True,0.262,0.0,2.4,L_P026_P024_01,taxi_transfer,,False,False,False,
Q1V3_Q28_271,24,65,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q28_271,24,66,visit,,,P024,喀什古城,13:00,16:30,3.5,10:00,19:00,True,0.0,3.5,0.0,,,,False,False,False,
Q1V3_Q28_271,25,67,travel,喀什古城,艾提尕尔清真寺,,,08:30,08:42,0.195,,,True,0.195,0.0,1.72,L_P024_P025_01,taxi_transfer,,False,False,False,
Q1V3_Q28_271,25,68,wait_open,,,P025,艾提尕尔清真寺,08:42,10:00,1.305,,,True,0.0,0.0,0.0,,,,False,False,False,等待开园
Q1V3_Q28_271,25,69,visit,,,P025,艾提尕尔清真寺,10:00,11:30,1.5,10:00,14:00,True,0.0,1.5,60.0,,,,False,False,False,
Q1V3_Q28_271,25,70,travel,艾提尕尔清真寺,奥依塔克冰川,,,11:30,13:35,2.089,,,True,2.089,0.0,56.8,L_P025_P040_01,rental_car,,False,False,False,
Q1V3_Q28_271,25,71,heat_avoidance_wait,,,P040,奥依塔克冰川,13:35,16:00,2.411,,,True,0.0,0.0,0.0,,,,False,True,False,高温户外避让
Q1V3_Q28_271,25,72,visit,,,P040,奥依塔克冰川,16:00,19:30,3.5,10:00,20:00,True,0.0,3.5,90.0,,,,False,True,False,
Q1V3_Q28_271,26,73,travel,奥依塔克冰川,帕米尔高原白沙湖,,,08:30,10:51,2.358,,,True,2.358,0.0,66.09,L_P040_P027_01,rental_car,,False,False,False,
Q1V3_Q28_271,26,74,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q28_271,26,75,heat_avoidance_wait,,,P027,帕米尔高原白沙湖,13:00,16:00,3.0,,,True,0.0,0.0,0.0,,,,False,True,False,高温户外避让
Q1V3_Q28_271,26,76,visit,,,P027,帕米尔高原白沙湖,16:00,18:30,2.5,09:30,19:30,True,0.0,2.5,80.0,,,,False,True,False,
Q1V3_Q28_271,27,77,travel,帕米尔高原白沙湖,石头城遗址,,,08:30,10:06,1.602,,,True,1.602,0.0,55.56,L_P027_P028_01,rental_car,,False,False,False,
Q1V3_Q28_271,27,78,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q28_271,27,79,visit,,,P028,石头城遗址,13:00,15:30,2.5,09:00,19:00,True,0.0,2.5,60.0,,,,False,False,False,
Q1V3_Q28_271,28,80,long_transfer,石头城遗址,五彩滩,,,08:30,32:11,23.689,,,True,23.689,0.0,1175.18,L_P028_P022_01,charter_car,,True,False,False,长转场日，下一天降低活动强度
Q1V3_Q28_271,29,81,wait_open,,,P022,五彩滩,08:30,09:00,0.5,,,True,0.0,0.0,0.0,,,,False,False,False,等待开园
Q1V3_Q28_271,29,82,visit,,,P022,五彩滩,09:00,11:30,2.5,09:00,21:00,True,0.0,2.5,90.0,,,,False,False,True,
Q1V3_Q28_271,29,83,return_depot,五彩滩,乌鲁木齐终点,,,11:30,17:26,5.933,,,True,5.933,0.0,297.54,RETURN_TO_DEPOT,taxi_transfer,,False,False,False,
Q1V3_Q28_271,30,84,buffer_day,,,,,08:30,08:30,0.0,,,True,0.0,0.0,0.0,,,,False,False,False,机动缓冲日，可吸收天气/预约/交通扰动
Q1V3_Q28_262,1,1,travel,乌鲁木齐起点,天山天池,,,08:30,09:28,0.967,,,True,0.967,0.0,37.02,DEPOT_TO_FIRST,taxi_transfer,,False,False,False,
Q1V3_Q28_262,1,2,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q28_262,1,3,visit,,,P001,天山天池,13:00,18:00,5.0,08:00,19:00,True,0.0,5.0,310.0,,,,False,False,False,
Q1V3_Q28_262,2,4,travel,天山天池,江布拉克草原,,,08:30,10:29,1.986,,,True,1.986,0.0,94.37,L_P001_P035_01,rental_car,,False,False,False,
Q1V3_Q28_262,2,5,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q28_262,2,6,visit,,,P035,江布拉克草原,13:00,16:30,3.5,08:00,19:00,True,0.0,3.5,86.0,,,,False,False,False,
Q1V3_Q28_262,3,7,travel,江布拉克草原,北庭故城遗址,,,08:30,09:47,1.279,,,True,1.279,0.0,38.52,L_P035_P036_01,taxi_transfer,,False,False,False,
Q1V3_Q28_262,3,8,visit,,,P036,北庭故城遗址,09:47,11:17,1.5,09:00,19:00,True,0.0,1.5,76.0,,,,False,False,False,
Q1V3_Q28_262,4,9,travel,北庭故城遗址,博斯腾湖,,,08:30,14:00,5.5,,,True,5.5,0.0,286.0,L_P036_P032_01,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,,False,False,False,
Q1V3_Q28_262,4,10,heat_avoidance_wait,,,P032,博斯腾湖,14:00,16:00,2.0,,,True,0.0,0.0,0.0,,,,False,True,False,高温户外避让
Q1V3_Q28_262,4,11,visit,,,P032,博斯腾湖,16:00,19:30,3.5,09:00,19:00,False,0.0,3.5,90.0,,,,False,True,False,
Q1V3_Q28_262,5,12,travel,博斯腾湖,罗布人村寨,,,08:30,11:25,2.921,,,True,2.921,0.0,95.13,L_P032_P034_01,rental_car,,False,False,False,
Q1V3_Q28_262,5,13,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q28_262,5,14,heat_avoidance_wait,,,P034,罗布人村寨,13:00,16:00,3.0,,,True,0.0,0.0,0.0,,,,False,True,False,高温户外避让
Q1V3_Q28_262,5,15,visit,,,P034,罗布人村寨,16:00,18:30,2.5,09:00,19:00,True,0.0,2.5,70.0,,,,False,True,False,
Q1V3_Q28_262,6,16,travel,罗布人村寨,库车王府,,,08:30,13:39,5.15,,,True,5.15,0.0,157.0,L_P034_P030_01,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,,False,False,False,
Q1V3_Q28_262,6,17,visit,,,P030,库车王府,13:39,15:09,1.5,09:00,19:00,True,0.0,1.5,80.0,,,,False,False,False,
Q1V3_Q28_262,7,18,long_transfer,库车王府,和田博物馆,,,08:30,16:55,8.419,,,True,8.419,0.0,358.14,L_P030_P037_01,charter_car,,False,False,False,长转场日，下一天降低活动强度
Q1V3_Q28_262,8,19,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q28_262,8,20,visit,,,P037,和田博物馆,13:00,15:30,2.5,10:00,19:00,True,0.0,2.5,0.0,,,,False,False,True,
Q1V3_Q28_262,9,21,long_transfer,和田博物馆,石头城遗址,,,08:30,18:19,9.818,,,True,9.818,0.0,424.16,L_P037_P028_01,charter_car,,False,False,False,长转场日，下一天降低活动强度
Q1V3_Q28_262,10,22,wait_open,,,P028,石头城遗址,08:30,09:00,0.5,,,True,0.0,0.0,0.0,,,,False,False,False,等待开园
Q1V3_Q28_262,10,23,visit,,,P028,石头城遗址,09:00,11:30,2.5,09:00,19:00,True,0.0,2.5,60.0,,,,False,False,True,
Q1V3_Q28_262,11,24,travel,石头城遗址,艾提尕尔清真寺,,,08:30,13:25,4.918,,,True,4.918,0.0,154.73,L_P028_P025_01,rental_car,,False,False,False,
Q1V3_Q28_262,11,25,visit,,,P025,艾提尕尔清真寺,13:25,14:55,1.5,10:00,14:00,False,0.0,1.5,60.0,,,,False,False,False,
Q1V3_Q28_262,12,26,travel,艾提尕尔清真寺,喀什古城,,,08:30,08:39,0.151,,,True,0.151,0.0,1.2,L_P025_P024_01,taxi_transfer,,False,False,False,
Q1V3_Q28_262,12,27,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q28_262,12,28,visit,,,P024,喀什古城,13:00,16:30,3.5,10:00,19:00,True,0.0,3.5,0.0,,,,False,False,False,
Q1V3_Q28_262,13,29,travel,喀什古城,香妃园,,,08:30,08:44,0.232,,,True,0.232,0.0,2.08,L_P024_P026_01,taxi_transfer,,False,False,False,
Q1V3_Q28_262,13,30,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q28_262,13,31,visit,,,P026,香妃园,13:00,15:30,2.5,10:00,19:00,True,0.0,2.5,120.0,,,,False,False,False,
Q1V3_Q28_262,14,32,long_transfer,香妃园,克孜尔石窟,,,08:30,16:00,7.508,,,True,7.508,0.0,383.33,L_P026_P031_01,charter_car,,False,False,False,长转场日，下一天降低活动强度
Q1V3_Q28_262,15,33,wait_open,,,P031,克孜尔石窟,08:30,09:30,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,等待开园
Q1V3_Q28_262,15,34,visit,,,P031,克孜尔石窟,09:30,12:00,2.5,09:30,19:00,True,0.0,2.5,140.0,,,,False,False,True,
Q1V3_Q28_262,16,35,long_transfer,克孜尔石窟,喀拉峻大草原,,,08:30,19:11,10.691,,,True,10.691,0.0,347.62,L_P031_P010_01,charter_car,,False,False,False,长转场日，下一天降低活动强度
Q1V3_Q28_262,17,36,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q28_262,17,37,visit,,,P010,喀拉峻大草原,13:00,19:00,6.0,08:00,20:00,True,0.0,6.0,280.0,,,,False,False,True,
Q1V3_Q28_262,18,38,travel,喀拉峻大草原,昭苏草原,,,08:30,12:33,4.049,,,True,4.049,0.0,63.65,L_P010_P015_01,rental_car,,False,False,False,
Q1V3_Q28_262,18,39,lunch_break,,,,,12:33,13:00,0.451,,,True,0.0,0.0,0.0,,,,False,False,False,午休后入园
Q1V3_Q28_262,18,40,visit,,,P015,昭苏草原,13:00,16:30,3.5,00:00,24:00,True,0.0,3.5,0.0,,,,False,False,False,
Q1V3_Q28_262,19,41,travel,昭苏草原,夏塔古道,,,08:30,12:13,3.716,,,True,3.716,0.0,66.06,L_P015_P016_01,rental_car,,False,False,False,
Q1V3_Q28_262,19,42,lunch_break,,,,,12:13,13:00,0.784,,,True,0.0,0.0,0.0,,,,False,False,False,午休后入园
Q1V3_Q28_262,19,43,visit,,,P016,夏塔古道,13:00,18:00,5.0,09:00,20:00,True,0.0,5.0,160.0,,,,False,False,False,
Q1V3_Q28_262,20,44,travel,夏塔古道,霍城薰衣草花田,,,08:30,13:14,4.739,,,True,4.739,0.0,190.51,L_P016_P014_01,rental_car,,False,False,False,
Q1V3_Q28_262,20,45,visit,,,P014,霍城薰衣草花田,13:14,15:44,2.5,08:00,20:00,True,0.0,2.5,70.0,,,,False,False,False,
Q1V3_Q28_262,21,46,travel,霍城薰衣草花田,果子沟大桥,,,08:30,09:06,0.597,,,True,0.597,0.0,19.1,L_P014_P017_01,taxi_transfer,,False,False,False,
Q1V3_Q28_262,21,47,visit,,,P017,果子沟大桥,09:06,10:36,1.5,00:00,24:00,True,0.0,1.5,0.0,,,,False,False,False,
Q1V3_Q28_262,22,48,travel,果子沟大桥,赛里木湖,,,08:30,09:06,0.597,,,True,0.597,0.0,22.62,L_P017_P008_01,taxi_transfer,,False,False,False,
Q1V3_Q28_262,22,49,lunch_break,,,,,12:00,13:00,1.0,,,True,0.0,0.0,0.0,,,,False,False,False,固定午休块
Q1V3_Q28_262,22,50,visit,,,P008,赛里木湖,13:00,19:00,6.0,08:00,22:00,True,0.0,6.0,290.0,,,,False,False,False,
Q1V3_Q28_262,23,51,long_transfer,赛里木湖,五彩滩,,,08:30,16:56,8.438,,,True,8.438,0.0,433.92,L_P008_P022_01,charter_car,,False,False,False,长转场日，下一天降低活动强度
Q1V3_Q28_262,24,52,wait_open,,,P022,五彩滩,08:30,09:00,0.5,,,True,0.0,0.0,0.0,,,,False,False,False,等待开园
Q1V3_Q28_262,24,53,visit,,,P022,五彩滩,09:00,11:30,2.5,09:00,21:00,True,0.0,2.5,90.0,,,,False,False,True,
Q1V3_Q28_262,25,54,travel,五彩滩,可可托海,,,08:30,13:28,4.972,,,True,4.972,0.0,187.05,L_P022_P021_01,rental_car,,False,False,False,
