from_spot_id,from_spot_name,to_spot_id,to_spot_name,label_id,mode_sequence,node_path,edge_id_path,time_hours,cost_yuan_for_two,risk_score,fatigue_score,transfer_count,is_night_transport,hotel_saving_yuan,ordinary_tourist_feasible,schedule_confirmation_required,dominance_rank,label_quality_note
P024,喀什古城,P027,帕米尔高原白沙湖,L_P024_P027_01,rental_car,SPOT::P024>SPOT::P027,AM1196,3.715,105.27,0.104,4.272,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P024,喀什古城,P028,石头城遗址,L_P024_P028_01,rental_car,SPOT::P024>SPOT::P028,AM1235,5.222,160.1,0.137,6.125,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P024,喀什古城,P029,天山神秘大峡谷,L_P024_P029_01,charter_car,SPOT::P024>SPOT::P029,AM1274,8.428,416.85,0.33,8.9,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P024,喀什古城,P030,库车王府,L_P024_P030_01,charter_car,SPOT::P024>SPOT::P030,AM1313,7.182,389.64,0.276,7.294,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P024,喀什古城,P031,克孜尔石窟,L_P024_P031_01,charter_car,SPOT::P024>SPOT::P031,AM1352,7.629,383.98,0.273,7.841,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P024,喀什古城,P032,博斯腾湖,L_P024_P032_01,charter_car,SPOT::P024>SPOT::P032,AM1391,11.977,602.31,0.33,14.835,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P024,喀什古城,P033,巴音布鲁克草原,L_P024_P033_01,charter_car,SPOT::P024>SPOT::P033,AM1430,11.617,520.82,0.33,14.141,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P024,喀什古城,P034,罗布人村寨,L_P024_P034_01,charter_car,SPOT::P024>SPOT::P034,AM1469,12.239,600.67,0.33,15.353,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P024,喀什古城,P035,江布拉克草原,L_P024_P035_01,scenic_shuttle>taxi_transfer>air>taxi_transfer>scenic_shuttle,SPOT::P024>HUB::喀什市>AIR::喀什市>AIR::乌鲁木齐市>HUB::乌鲁木齐市>SPOT::P035,SH0142R>T0012>AR0106R>T0010R>SH0153,8.55,2590.0,0.2,6.215,0,False,0.0,True,True,1,local_cost_floor;schedule_high_fare_proxy;template_public_edge
P024,喀什古城,P035,江布拉克草原,L_P024_P035_02,charter_car,SPOT::P024>SPOT::P035,AM1508,16.587,853.12,0.33,25.554,0,False,0.0,True,False,2,non_dominated_from_multimodal_edges
P024,喀什古城,P035,江布拉克草原,L_P024_P035_03,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,SPOT::P024>HUB::喀什市>RAIL::喀什市>RAIL::乌鲁木齐市>HUB::乌鲁木齐市>SPOT::P035,SH0142R>T0006>RL0101R>T0001R>SH0153,14.75,2830.0,0.16,10.363,0,True,180.0,True,True,3,local_cost_floor;template_public_edge
P024,喀什古城,P035,江布拉克草原,L_P024_P035_04,scenic_shuttle>taxi_transfer>coach>taxi_transfer>scenic_shuttle,SPOT::P024>HUB::喀什市>BUS::喀什市>BUS::乌鲁木齐市>HUB::乌鲁木齐市>SPOT::P035,SH0142R>T0022>BS0115R>T0017R>SH0153,21.1,720.0,0.21,39.283,0,True,0.0,True,True,4,local_cost_floor;template_public_edge
P024,喀什古城,P036,北庭故城遗址,L_P024_P036_01,scenic_shuttle>taxi_transfer>air>taxi_transfer>scenic_shuttle,SPOT::P024>HUB::喀什市>AIR::喀什市>AIR::乌鲁木齐市>HUB::乌鲁木齐市>SPOT::P036,SH0142R>T0012>AR0106R>T0010R>SH0154,7.35,2590.0,0.2,5.135,0,False,0.0,True,True,1,local_cost_floor;schedule_high_fare_proxy;template_public_edge
P024,喀什古城,P036,北庭故城遗址,L_P024_P036_02,charter_car,SPOT::P024>SPOT::P036,AM1547,15.761,819.73,0.33,23.383,0,False,0.0,True,False,2,non_dominated_from_multimodal_edges
P024,喀什古城,P036,北庭故城遗址,L_P024_P036_03,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,SPOT::P024>HUB::喀什市>RAIL::喀什市>RAIL::乌鲁木齐市>HUB::乌鲁木齐市>SPOT::P036,SH0142R>T0006>RL0101R>T0001R>SH0154,13.55,2830.0,0.16,9.283,0,True,180.0,True,True,3,local_cost_floor;template_public_edge
P024,喀什古城,P036,北庭故城遗址,L_P024_P036_04,scenic_shuttle>taxi_transfer>coach>taxi_transfer>scenic_shuttle,SPOT::P024>HUB::喀什市>BUS::喀什市>BUS::乌鲁木齐市>HUB::乌鲁木齐市>SPOT::P036,SH0142R>T0022>BS0115R>T0017R>SH0154,19.9,720.0,0.21,38.203,0,True,0.0,True,True,4,local_cost_floor;template_public_edge
P024,喀什古城,P037,和田博物馆,L_P024_P037_01,rental_car,SPOT::P024>SPOT::P037,AM1586,5.545,273.23,0.206,6.568,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P024,喀什古城,P037,和田博物馆,L_P024_P037_02,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,SPOT::P024>HUB::喀什市>RAIL::喀什市>RAIL::和田市>HUB::和田市>SPOT::P037,SH0142R>T0006>RL0102>T0007R>SH0155,5.867,986.08,0.16,3.612,0,False,0.0,True,True,2,local_cost_floor;template_public_edge
P024,喀什古城,P038,尼雅遗址,L_P024_P038_01,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,SPOT::P024>HUB::喀什市>RAIL::喀什市>RAIL::和田市>HUB::和田市>HUB::民丰县(尼雅遗址)>SPOT::P038,SH0142R>T0006>RL0102>T0007R>R0092>SH0156,9.067,1046.58,0.24,6.417,0,True,180.0,False,True,1,local_cost_floor;template_public_edge
P024,喀什古城,P038,尼雅遗址,L_P024_P038_02,charter_car,SPOT::P024>SPOT::P038,AM1625,9.835,465.68,0.33,11.012,0,False,0.0,False,False,2,non_dominated_from_multimodal_edges
P024,喀什古城,P039,千里葡萄长廊,L_P024_P039_01,rental_car,SPOT::P024>SPOT::P039,AM1664,5.625,275.56,0.207,6.68,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P024,喀什古城,P039,千里葡萄长廊,L_P024_P039_02,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,SPOT::P024>HUB::喀什市>RAIL::喀什市>RAIL::和田市>HUB::和田市>SPOT::P039,SH0142R>T0006>RL0102>T0007R>SH0157,5.867,986.08,0.16,3.612,0,False,0.0,True,True,2,local_cost_floor;template_public_edge
P024,喀什古城,P040,奥依塔克冰川,L_P024_P040_01,rental_car,SPOT::P024>SPOT::P040,AM1703,2.155,57.44,0.075,2.478,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P001,天山天池,L_P025_P001_01,scenic_shuttle>taxi_transfer>air>taxi_transfer,SPOT::P025>HUB::喀什市>AIR::喀什市>AIR::乌鲁木齐市>HUB::乌鲁木齐市>SPOT::P001,SH0143R>T0012>AR0106R>T0010R>AD1719,8.017,2612.02,0.222,5.687,0,False,0.0,True,True,1,local_cost_floor;schedule_high_fare_proxy;template_public_edge
P025,艾提尕尔清真寺,P001,天山天池,L_P025_P001_02,charter_car,SPOT::P025>SPOT::P001,AM0182,14.626,763.11,0.33,20.579,0,False,0.0,True,False,2,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P001,天山天池,L_P025_P001_03,scenic_shuttle>taxi_transfer>rail>taxi_transfer,SPOT::P025>HUB::喀什市>RAIL::喀什市>RAIL::乌鲁木齐市>HUB::乌鲁木齐市>SPOT::P001,SH0143R>T0006>RL0101R>T0001R>AD1719,14.217,2852.02,0.182,9.834,0,True,180.0,True,True,3,local_cost_floor;template_public_edge
P025,艾提尕尔清真寺,P001,天山天池,L_P025_P001_04,scenic_shuttle>taxi_transfer>coach>taxi_transfer,SPOT::P025>HUB::喀什市>BUS::喀什市>BUS::乌鲁木齐市>HUB::乌鲁木齐市>SPOT::P001,SH0143R>T0022>BS0115R>T0017R>AD1719,20.567,742.02,0.232,38.755,0,True,0.0,True,True,4,local_cost_floor;template_public_edge
P025,艾提尕尔清真寺,P002,达坂城古镇,L_P025_P002_01,scenic_shuttle>taxi_transfer>air>taxi_transfer,SPOT::P025>HUB::喀什市>AIR::喀什市>AIR::乌鲁木齐市>HUB::乌鲁木齐市>SPOT::P002,SH0143R>T0012>AR0106R>T0010R>AD1720,8.383,2630.43,0.234,5.998,0,False,0.0,True,True,1,local_cost_floor;schedule_high_fare_proxy;template_public_edge
P025,艾提尕尔清真寺,P002,达坂城古镇,L_P025_P002_02,charter_car,SPOT::P025>SPOT::P002,AM0221,14.576,760.18,0.33,20.46,0,False,0.0,True,False,2,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P002,达坂城古镇,L_P025_P002_03,scenic_shuttle>taxi_transfer>rail>taxi_transfer,SPOT::P025>HUB::喀什市>RAIL::喀什市>RAIL::乌鲁木齐市>HUB::乌鲁木齐市>SPOT::P002,SH0143R>T0006>RL0101R>T0001R>AD1720,14.583,2870.43,0.194,10.146,0,True,180.0,True,True,3,local_cost_floor;template_public_edge
P025,艾提尕尔清真寺,P002,达坂城古镇,L_P025_P002_04,scenic_shuttle>taxi_transfer>coach>taxi_transfer,SPOT::P025>HUB::喀什市>BUS::喀什市>BUS::乌鲁木齐市>HUB::乌鲁木齐市>SPOT::P002,SH0143R>T0022>BS0115R>T0017R>AD1720,20.933,760.43,0.244,39.066,0,True,0.0,True,True,4,local_cost_floor;template_public_edge
P025,艾提尕尔清真寺,P003,火焰山,L_P025_P003_01,charter_car,SPOT::P025>SPOT::P003,AM0260,15.811,764.07,0.33,23.511,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P004,葡萄沟,L_P025_P004_01,charter_car,SPOT::P025>SPOT::P004,AM0299,15.682,754.12,0.33,23.181,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P005,坎儿井民俗园,L_P025_P005_01,charter_car,SPOT::P025>SPOT::P005,AM0338,15.328,746.87,0.33,22.289,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P006,交河故城,L_P025_P006_01,charter_car,SPOT::P025>SPOT::P006,AM0377,15.432,749.5,0.33,22.549,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P007,楼兰古城,L_P025_P007_01,taxi_transfer,SPOT::P025>SPOT::P007,AM0416,0.133,1.16,0.041,0.113,0,False,0.0,False,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P008,赛里木湖,L_P025_P008_01,charter_car,SPOT::P025>SPOT::P008,AM0455,17.781,783.69,0.33,28.884,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P009,那拉提草原,L_P025_P009_01,charter_car,SPOT::P025>SPOT::P009,AM0494,13.508,570.01,0.33,18.018,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P010,喀拉峻大草原,L_P025_P010_01,charter_car,SPOT::P025>SPOT::P010,AM0533,17.544,717.63,0.33,28.205,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P011,高昌故城,L_P025_P011_01,charter_car,SPOT::P025>SPOT::P011,AM0572,16.07,768.77,0.33,24.182,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P012,苏公塔,L_P025_P012_01,charter_car,SPOT::P025>SPOT::P012,AM0611,15.428,748.91,0.33,22.539,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P013,吐峪沟麻扎村,L_P025_P013_01,charter_car,SPOT::P025>SPOT::P013,AM0650,16.158,774.62,0.33,24.413,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P014,霍城薰衣草花田,L_P025_P014_01,charter_car,SPOT::P025>SPOT::P014,AM0689,16.759,742.75,0.33,26.019,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P015,昭苏草原,L_P025_P015_01,charter_car,SPOT::P025>SPOT::P015,AM0728,19.39,738.8,0.33,33.733,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P016,夏塔古道,L_P025_P016_01,charter_car,SPOT::P025>SPOT::P016,AM0767,18.829,776.75,0.33,31.996,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P017,果子沟大桥,L_P025_P017_01,charter_car,SPOT::P025>SPOT::P017,AM0806,17.207,761.07,0.33,27.255,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P018,喀纳斯湖,L_P025_P018_01,charter_car,SPOT::P025>SPOT::P018,AM0845,22.088,1093.44,0.33,42.794,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P019,禾木村,L_P025_P019_01,charter_car,SPOT::P025>SPOT::P019,AM0884,21.823,1090.91,0.33,41.852,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P020,白哈巴村,L_P025_P020_01,charter_car,SPOT::P025>SPOT::P020,AM0923,21.649,1084.53,0.33,41.24,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P021,可可托海,L_P025_P021_01,charter_car,SPOT::P025>SPOT::P021,AM0962,19.624,1014.23,0.33,34.473,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P022,五彩滩,L_P025_P022_01,charter_car,SPOT::P025>SPOT::P022,AM1001,19.5,1018.9,0.33,34.08,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P023,世界魔鬼城,L_P025_P023_01,charter_car,SPOT::P025>SPOT::P023,AM1040,19.675,807.8,0.33,34.635,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P024,喀什古城,L_P025_P024_01,taxi_transfer,SPOT::P025>SPOT::P024,AM1079,0.151,1.2,0.041,0.128,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P025,艾提尕尔清真寺,L_P025_P025_01,same_spot,SPOT::P025,,0.0,0.0,0.0,0.0,0,False,0.0,True,False,1,same_spot
P025,艾提尕尔清真寺,P026,香妃园,L_P025_P026_01,taxi_transfer,SPOT::P025>SPOT::P026,AM1158,0.304,2.93,0.042,0.258,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P027,帕米尔高原白沙湖,L_P025_P027_01,rental_car,SPOT::P025>SPOT::P027,AM1197,3.647,104.63,0.103,4.194,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P028,石头城遗址,L_P025_P028_01,rental_car,SPOT::P025>SPOT::P028,AM1236,5.161,159.46,0.137,6.043,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P029,天山神秘大峡谷,L_P025_P029_01,charter_car,SPOT::P025>SPOT::P029,AM1275,8.402,416.51,0.33,8.864,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P030,库车王府,L_P025_P030_01,charter_car,SPOT::P025>SPOT::P030,AM1314,7.167,389.29,0.276,7.276,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P031,克孜尔石窟,L_P025_P031_01,charter_car,SPOT::P025>SPOT::P031,AM1353,7.605,383.64,0.273,7.811,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P032,博斯腾湖,L_P025_P032_01,charter_car,SPOT::P025>SPOT::P032,AM1392,11.95,601.97,0.33,14.782,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P033,巴音布鲁克草原,L_P025_P033_01,charter_car,SPOT::P025>SPOT::P033,AM1431,11.588,520.48,0.33,14.086,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P034,罗布人村寨,L_P025_P034_01,charter_car,SPOT::P025>SPOT::P034,AM1470,12.214,600.33,0.33,15.303,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P035,江布拉克草原,L_P025_P035_01,scenic_shuttle>taxi_transfer>air>taxi_transfer>scenic_shuttle,SPOT::P025>HUB::喀什市>AIR::喀什市>AIR::乌鲁木齐市>HUB::乌鲁木齐市>SPOT::P035,SH0143R>T0012>AR0106R>T0010R>SH0153,8.55,2590.0,0.2,6.215,0,False,0.0,True,True,1,local_cost_floor;schedule_high_fare_proxy;template_public_edge
P025,艾提尕尔清真寺,P035,江布拉克草原,L_P025_P035_02,charter_car,SPOT::P025>SPOT::P035,AM1509,16.568,852.78,0.33,25.503,0,False,0.0,True,False,2,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P035,江布拉克草原,L_P025_P035_03,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,SPOT::P025>HUB::喀什市>RAIL::喀什市>RAIL::乌鲁木齐市>HUB::乌鲁木齐市>SPOT::P035,SH0143R>T0006>RL0101R>T0001R>SH0153,14.75,2830.0,0.16,10.363,0,True,180.0,True,True,3,local_cost_floor;template_public_edge
P025,艾提尕尔清真寺,P035,江布拉克草原,L_P025_P035_04,scenic_shuttle>taxi_transfer>coach>taxi_transfer>scenic_shuttle,SPOT::P025>HUB::喀什市>BUS::喀什市>BUS::乌鲁木齐市>HUB::乌鲁木齐市>SPOT::P035,SH0143R>T0022>BS0115R>T0017R>SH0153,21.1,720.0,0.21,39.283,0,True,0.0,True,True,4,local_cost_floor;template_public_edge
P025,艾提尕尔清真寺,P036,北庭故城遗址,L_P025_P036_01,scenic_shuttle>taxi_transfer>air>taxi_transfer>scenic_shuttle,SPOT::P025>HUB::喀什市>AIR::喀什市>AIR::乌鲁木齐市>HUB::乌鲁木齐市>SPOT::P036,SH0143R>T0012>AR0106R>T0010R>SH0154,7.35,2590.0,0.2,5.135,0,False,0.0,True,True,1,local_cost_floor;schedule_high_fare_proxy;template_public_edge
P025,艾提尕尔清真寺,P036,北庭故城遗址,L_P025_P036_02,charter_car,SPOT::P025>SPOT::P036,AM1548,15.742,819.39,0.33,23.335,0,False,0.0,True,False,2,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P036,北庭故城遗址,L_P025_P036_03,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,SPOT::P025>HUB::喀什市>RAIL::喀什市>RAIL::乌鲁木齐市>HUB::乌鲁木齐市>SPOT::P036,SH0143R>T0006>RL0101R>T0001R>SH0154,13.55,2830.0,0.16,9.283,0,True,180.0,True,True,3,local_cost_floor;template_public_edge
P025,艾提尕尔清真寺,P036,北庭故城遗址,L_P025_P036_04,scenic_shuttle>taxi_transfer>coach>taxi_transfer>scenic_shuttle,SPOT::P025>HUB::喀什市>BUS::喀什市>BUS::乌鲁木齐市>HUB::乌鲁木齐市>SPOT::P036,SH0143R>T0022>BS0115R>T0017R>SH0154,19.9,720.0,0.21,38.203,0,True,0.0,True,True,4,local_cost_floor;template_public_edge
P025,艾提尕尔清真寺,P037,和田博物馆,L_P025_P037_01,rental_car,SPOT::P025>SPOT::P037,AM1587,5.524,273.03,0.205,6.538,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P037,和田博物馆,L_P025_P037_02,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,SPOT::P025>HUB::喀什市>RAIL::喀什市>RAIL::和田市>HUB::和田市>SPOT::P037,SH0143R>T0006>RL0102>T0007R>SH0155,5.867,986.08,0.16,3.612,0,False,0.0,True,True,2,local_cost_floor;template_public_edge
P025,艾提尕尔清真寺,P038,尼雅遗址,L_P025_P038_01,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,SPOT::P025>HUB::喀什市>RAIL::喀什市>RAIL::和田市>HUB::和田市>HUB::民丰县(尼雅遗址)>SPOT::P038,SH0143R>T0006>RL0102>T0007R>R0092>SH0156,9.067,1046.58,0.24,6.417,0,True,180.0,False,True,1,local_cost_floor;template_public_edge
P025,艾提尕尔清真寺,P038,尼雅遗址,L_P025_P038_02,charter_car,SPOT::P025>SPOT::P038,AM1626,9.827,465.48,0.33,10.999,0,False,0.0,False,False,2,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P039,千里葡萄长廊,L_P025_P039_01,rental_car,SPOT::P025>SPOT::P039,AM1665,5.613,275.36,0.207,6.663,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P025,艾提尕尔清真寺,P039,千里葡萄长廊,L_P025_P039_02,scenic_shuttle>taxi_transfer>rail>taxi_transfer>scenic_shuttle,SPOT::P025>HUB::喀什市>RAIL::喀什市>RAIL::和田市>HUB::和田市>SPOT::P039,SH0143R>T0006>RL0102>T0007R>SH0157,5.867,986.08,0.16,3.612,0,False,0.0,True,True,2,local_cost_floor;template_public_edge
P025,艾提尕尔清真寺,P040,奥依塔克冰川,L_P025_P040_01,rental_car,SPOT::P025>SPOT::P040,AM1704,2.089,56.8,0.074,2.402,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P026,香妃园,P001,天山天池,L_P026_P001_01,scenic_shuttle>taxi_transfer>air>taxi_transfer,SPOT::P026>HUB::喀什市>AIR::喀什市>AIR::乌鲁木齐市>HUB::乌鲁木齐市>SPOT::P001,SH0144R>T0012>AR0106R>T0010R>AD1719,8.017,2612.02,0.222,5.687,0,False,0.0,True,True,1,local_cost_floor;schedule_high_fare_proxy;template_public_edge
P026,香妃园,P001,天山天池,L_P026_P001_02,charter_car,SPOT::P026>SPOT::P001,AM0183,14.523,762.8,0.33,20.334,0,False,0.0,True,False,2,non_dominated_from_multimodal_edges
P026,香妃园,P001,天山天池,L_P026_P001_03,scenic_shuttle>taxi_transfer>rail>taxi_transfer,SPOT::P026>HUB::喀什市>RAIL::喀什市>RAIL::乌鲁木齐市>HUB::乌鲁木齐市>SPOT::P001,SH0144R>T0006>RL0101R>T0001R>AD1719,14.217,2852.02,0.182,9.834,0,True,180.0,True,True,3,local_cost_floor;template_public_edge
P026,香妃园,P001,天山天池,L_P026_P001_04,scenic_shuttle>taxi_transfer>coach>taxi_transfer,SPOT::P026>HUB::喀什市>BUS::喀什市>BUS::乌鲁木齐市>HUB::乌鲁木齐市>SPOT::P001,SH0144R>T0022>BS0115R>T0017R>AD1719,20.567,742.02,0.232,38.755,0,True,0.0,True,True,4,local_cost_floor;template_public_edge
P026,香妃园,P002,达坂城古镇,L_P026_P002_01,scenic_shuttle>taxi_transfer>air>taxi_transfer,SPOT::P026>HUB::喀什市>AIR::喀什市>AIR::乌鲁木齐市>HUB::乌鲁木齐市>SPOT::P002,SH0144R>T0012>AR0106R>T0010R>AD1720,8.383,2630.43,0.234,5.998,0,False,0.0,True,True,1,local_cost_floor;schedule_high_fare_proxy;template_public_edge
P026,香妃园,P002,达坂城古镇,L_P026_P002_02,charter_car,SPOT::P026>SPOT::P002,AM0222,14.461,759.87,0.33,20.188,0,False,0.0,True,False,2,non_dominated_from_multimodal_edges
P026,香妃园,P002,达坂城古镇,L_P026_P002_03,scenic_shuttle>taxi_transfer>rail>taxi_transfer,SPOT::P026>HUB::喀什市>RAIL::喀什市>RAIL::乌鲁木齐市>HUB::乌鲁木齐市>SPOT::P002,SH0144R>T0006>RL0101R>T0001R>AD1720,14.583,2870.43,0.194,10.146,0,True,180.0,True,True,3,local_cost_floor;template_public_edge
P026,香妃园,P002,达坂城古镇,L_P026_P002_04,scenic_shuttle>taxi_transfer>coach>taxi_transfer,SPOT::P026>HUB::喀什市>BUS::喀什市>BUS::乌鲁木齐市>HUB::乌鲁木齐市>SPOT::P002,SH0144R>T0022>BS0115R>T0017R>AD1720,20.933,760.43,0.244,39.066,0,True,0.0,True,True,4,local_cost_floor;template_public_edge
P026,香妃园,P003,火焰山,L_P026_P003_01,charter_car,SPOT::P026>SPOT::P003,AM0261,15.704,763.76,0.33,23.237,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P026,香妃园,P004,葡萄沟,L_P026_P004_01,charter_car,SPOT::P026>SPOT::P004,AM0300,15.575,753.81,0.33,22.909,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P026,香妃园,P005,坎儿井民俗园,L_P026_P005_01,charter_car,SPOT::P026>SPOT::P005,AM0339,15.22,746.56,0.33,22.021,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P026,香妃园,P006,交河故城,L_P026_P006_01,charter_car,SPOT::P026>SPOT::P006,AM0378,15.324,749.19,0.33,22.279,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P026,香妃园,P007,楼兰古城,L_P026_P007_01,taxi_transfer,SPOT::P026>SPOT::P007,AM0417,0.274,2.48,0.042,0.233,0,False,0.0,False,False,1,non_dominated_from_multimodal_edges
P026,香妃园,P008,赛里木湖,L_P026_P008_01,charter_car,SPOT::P026>SPOT::P008,AM0456,17.696,783.38,0.33,28.64,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P026,香妃园,P009,那拉提草原,L_P026_P009_01,charter_car,SPOT::P026>SPOT::P009,AM0495,13.432,569.7,0.33,17.851,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P026,香妃园,P010,喀拉峻大草原,L_P026_P010_01,charter_car,SPOT::P026>SPOT::P010,AM0534,17.455,717.32,0.33,27.952,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P026,香妃园,P011,高昌故城,L_P026_P011_01,charter_car,SPOT::P026>SPOT::P011,AM0573,15.962,768.46,0.33,23.901,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P026,香妃园,P012,苏公塔,L_P026_P012_01,charter_car,SPOT::P026>SPOT::P012,AM0612,15.32,748.6,0.33,22.269,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P026,香妃园,P013,吐峪沟麻扎村,L_P026_P013_01,charter_car,SPOT::P026>SPOT::P013,AM0651,16.056,774.31,0.33,24.146,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P026,香妃园,P014,霍城薰衣草花田,L_P026_P014_01,charter_car,SPOT::P026>SPOT::P014,AM0690,16.679,742.44,0.33,25.802,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P026,香妃园,P015,昭苏草原,L_P026_P015_01,charter_car,SPOT::P026>SPOT::P015,AM0729,19.303,738.49,0.33,33.461,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P026,香妃园,P016,夏塔古道,L_P026_P016_01,charter_car,SPOT::P026>SPOT::P016,AM0768,18.747,776.44,0.33,31.746,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P026,香妃园,P017,果子沟大桥,L_P026_P017_01,charter_car,SPOT::P026>SPOT::P017,AM0807,17.114,760.76,0.33,26.996,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P026,香妃园,P018,喀纳斯湖,L_P026_P018_01,charter_car,SPOT::P026>SPOT::P018,AM0846,22.052,1093.13,0.33,42.665,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P026,香妃园,P019,禾木村,L_P026_P019_01,charter_car,SPOT::P026>SPOT::P019,AM0885,21.751,1090.6,0.33,41.599,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
P026,香妃园,P020,白哈巴村,L_P026_P020_01,charter_car,SPOT::P026>SPOT::P020,AM0924,21.559,1084.22,0.33,40.926,0,False,0.0,True,False,1,non_dominated_from_multimodal_edges
