plan_id,year,gateway_policy,entry_gateway,exit_gateway,spots_count,estimated_days,transport_cost_yuan_for_two,travel_hours,service_hours,active_hours,red_days,yellow_days,long_transfer_edges,time_window_violations,max_day_active_hours,mean_day_active_hours,risk_score,fatigue_score,schedule_soft_feasible,schedule_strict_feasible,spot_id_sequence,route_sequence,mode_hours_mix,mode_cost_mix
Q2V3_026_OPEN_GATEWAY,1,open_gateway,伊宁市(伊犁),吐鲁番市,22,16,1193.24,59.116,66.75,126.916,0,3,3,0,9.432,7.932,2.666,48.157,True,True,P017 -> P014 -> P010 -> P015 -> P016 -> P009 -> P033 -> P029 -> P031 -> P030 -> P034 -> P032 -> P002 -> P036 -> P035 -> P005 -> P004 -> P003 -> P013 -> P012 -> P011 -> P006,果子沟大桥 -> 霍城薰衣草花田 -> 喀拉峻大草原 -> 昭苏草原 -> 夏塔古道 -> 那拉提草原 -> 巴音布鲁克草原 -> 天山神秘大峡谷 -> 克孜尔石窟 -> 库车王府 -> 罗布人村寨 -> 博斯腾湖 -> 达坂城古镇 -> 北庭故城遗址 -> 江布拉克草原 -> 坎儿井民俗园 -> 葡萄沟 -> 火焰山 -> 吐峪沟麻扎村 -> 苏公塔 -> 高昌故城 -> 交河故城,"{""charter_car"": 12.066, ""gateway_access"": 1.6, ""rail"": 5.983, ""rental_car"": 14.967, ""scenic_shuttle"": 15.7, ""self_drive"": 8.8}","{""charter_car"": 415.01, ""gateway_access"": 55.0, ""rail"": 236.0, ""rental_car"": 344.23, ""scenic_shuttle"": 0.0, ""self_drive"": 143.0}"
Q2V3_026_OPEN_GATEWAY,2,open_gateway,喀什市,伊宁市(伊犁),16,16,2233.74,59.861,63.5,125.461,1,5,6,1,17.518,7.841,2.841,50.568,True,False,P040 -> P028 -> P027 -> P025 -> P026 -> P024 -> P037 -> P039 -> P001 -> P021 -> P022 -> P019 -> P018 -> P020 -> P023 -> P008,奥依塔克冰川 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 艾提尕尔清真寺 -> 香妃园 -> 喀什古城 -> 和田博物馆 -> 千里葡萄长廊 -> 天山天池 -> 可可托海 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 世界魔鬼城 -> 赛里木湖,"{""charter_car"": 42.989, ""gateway_access"": 3.5, ""rental_car"": 8.172, ""scenic_shuttle"": 5.2}","{""charter_car"": 1945.83, ""gateway_access"": 50.0, ""rental_car"": 237.91, ""scenic_shuttle"": 0.0}"
Q2V3_027_ROOTED_URUMQI,1,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,19,17,1442.96,63.47,63.75,128.97,0,5,5,0,9.086,7.586,2.741,52.06,True,True,P033 -> P010 -> P015 -> P016 -> P009 -> P029 -> P031 -> P032 -> P005 -> P006 -> P011 -> P004 -> P003 -> P013 -> P012 -> P002 -> P036 -> P035 -> P001,巴音布鲁克草原 -> 喀拉峻大草原 -> 昭苏草原 -> 夏塔古道 -> 那拉提草原 -> 天山神秘大峡谷 -> 克孜尔石窟 -> 博斯腾湖 -> 坎儿井民俗园 -> 交河故城 -> 高昌故城 -> 葡萄沟 -> 火焰山 -> 吐峪沟麻扎村 -> 苏公塔 -> 达坂城古镇 -> 北庭故城遗址 -> 江布拉克草原 -> 天山天池,"{""charter_car"": 23.376, ""gateway_access"": 7.129, ""rail"": 3.55, ""rental_car"": 7.765, ""scenic_shuttle"": 12.6, ""self_drive"": 9.05}","{""charter_car"": 745.92, ""gateway_access"": 257.08, ""rail"": 137.0, ""rental_car"": 129.71, ""scenic_shuttle"": 0.0, ""self_drive"": 173.25}"
Q2V3_027_ROOTED_URUMQI,2,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,19,19,3010.43,78.288,66.5,147.588,1,7,8,1,19.301,7.768,3.385,63.916,True,False,P021 -> P022 -> P019 -> P018 -> P020 -> P023 -> P008 -> P017 -> P014 -> P037 -> P039 -> P024 -> P040 -> P028 -> P027 -> P025 -> P026 -> P030 -> P034,可可托海 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 世界魔鬼城 -> 赛里木湖 -> 果子沟大桥 -> 霍城薰衣草花田 -> 和田博物馆 -> 千里葡萄长廊 -> 喀什古城 -> 奥依塔克冰川 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 艾提尕尔清真寺 -> 香妃园 -> 库车王府 -> 罗布人村寨,"{""charter_car"": 46.773, ""gateway_access"": 11.022, ""rail"": 3.55, ""rental_car"": 9.743, ""scenic_shuttle"": 7.2}","{""charter_car"": 2065.99, ""gateway_access"": 512.49, ""rail"": 137.0, ""rental_car"": 294.95, ""scenic_shuttle"": 0.0}"
Q2V3_028_OPEN_GATEWAY,1,open_gateway,伊宁市(伊犁),吐鲁番市,23,17,1173.23,59.0,72.75,132.8,0,3,3,0,9.312,7.812,2.731,47.972,True,True,P017 -> P008 -> P014 -> P010 -> P015 -> P016 -> P009 -> P033 -> P029 -> P031 -> P030 -> P034 -> P032 -> P002 -> P036 -> P035 -> P005 -> P004 -> P003 -> P013 -> P012 -> P011 -> P006,果子沟大桥 -> 赛里木湖 -> 霍城薰衣草花田 -> 喀拉峻大草原 -> 昭苏草原 -> 夏塔古道 -> 那拉提草原 -> 巴音布鲁克草原 -> 天山神秘大峡谷 -> 克孜尔石窟 -> 库车王府 -> 罗布人村寨 -> 博斯腾湖 -> 达坂城古镇 -> 北庭故城遗址 -> 江布拉克草原 -> 坎儿井民俗园 -> 葡萄沟 -> 火焰山 -> 吐峪沟麻扎村 -> 苏公塔 -> 高昌故城 -> 交河故城,"{""charter_car"": 12.066, ""gateway_access"": 1.6, ""rail"": 5.983, ""rental_car"": 14.551, ""scenic_shuttle"": 16.0, ""self_drive"": 8.8}","{""charter_car"": 415.01, ""gateway_access"": 55.0, ""rail"": 236.0, ""rental_car"": 324.22, ""scenic_shuttle"": 0.0, ""self_drive"": 143.0}"
Q2V3_028_OPEN_GATEWAY,2,open_gateway,喀什市,阿勒泰市,15,15,1938.91,53.693,57.5,112.943,1,4,5,1,17.518,7.53,2.512,45.346,True,False,P040 -> P028 -> P027 -> P025 -> P026 -> P024 -> P037 -> P039 -> P001 -> P021 -> P022 -> P019 -> P018 -> P020 -> P023,奥依塔克冰川 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 艾提尕尔清真寺 -> 香妃园 -> 喀什古城 -> 和田博物馆 -> 千里葡萄长廊 -> 天山天池 -> 可可托海 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 世界魔鬼城,"{""charter_car"": 37.021, ""gateway_access"": 3.3, ""rental_car"": 8.172, ""scenic_shuttle"": 5.2}","{""charter_car"": 1646.0, ""gateway_access"": 55.0, ""rental_car"": 237.91, ""scenic_shuttle"": 0.0}"
Q2V3_029_ROOTED_URUMQI,1,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,21,17,1449.54,64.338,67.75,133.838,0,5,5,0,9.373,7.873,2.936,53.824,True,True,P008 -> P014 -> P010 -> P015 -> P016 -> P009 -> P029 -> P030 -> P034 -> P032 -> P005 -> P006 -> P011 -> P004 -> P003 -> P013 -> P012 -> P002 -> P036 -> P035 -> P001,赛里木湖 -> 霍城薰衣草花田 -> 喀拉峻大草原 -> 昭苏草原 -> 夏塔古道 -> 那拉提草原 -> 天山神秘大峡谷 -> 库车王府 -> 罗布人村寨 -> 博斯腾湖 -> 坎儿井民俗园 -> 交河故城 -> 高昌故城 -> 葡萄沟 -> 火焰山 -> 吐峪沟麻扎村 -> 苏公塔 -> 达坂城古镇 -> 北庭故城遗址 -> 江布拉克草原 -> 天山天池,"{""charter_car"": 17.25, ""gateway_access"": 6.868, ""rail"": 3.55, ""rental_car"": 8.92, ""scenic_shuttle"": 12.7, ""self_drive"": 15.05}","{""charter_car"": 546.81, ""gateway_access"": 337.74, ""rail"": 137.0, ""rental_car"": 166.74, ""scenic_shuttle"": 0.0, ""self_drive"": 261.25}"
Q2V3_029_ROOTED_URUMQI,2,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,17,19,2989.07,80.188,62.5,145.488,1,7,8,1,19.907,7.657,3.61,67.922,True,False,P033 -> P031 -> P026 -> P024 -> P040 -> P028 -> P027 -> P025 -> P037 -> P039 -> P017 -> P023 -> P022 -> P019 -> P018 -> P020 -> P021,巴音布鲁克草原 -> 克孜尔石窟 -> 香妃园 -> 喀什古城 -> 奥依塔克冰川 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 艾提尕尔清真寺 -> 和田博物馆 -> 千里葡萄长廊 -> 果子沟大桥 -> 世界魔鬼城 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 可可托海,"{""charter_car"": 44.448, ""gateway_access"": 11.844, ""rental_car"": 11.346, ""scenic_shuttle"": 6.9, ""self_drive"": 5.65}","{""charter_car"": 1968.19, ""gateway_access"": 507.94, ""rental_car"": 369.94, ""scenic_shuttle"": 0.0, ""self_drive"": 143.0}"
Q2V3_030_ROOTED_URUMQI,1,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,21,17,1469.24,64.769,64.25,130.419,1,3,4,1,12.041,7.672,2.939,54.007,True,False,P008 -> P017 -> P014 -> P010 -> P015 -> P016 -> P029 -> P031 -> P034 -> P032 -> P005 -> P006 -> P011 -> P004 -> P003 -> P013 -> P012 -> P002 -> P036 -> P035 -> P001,赛里木湖 -> 果子沟大桥 -> 霍城薰衣草花田 -> 喀拉峻大草原 -> 昭苏草原 -> 夏塔古道 -> 天山神秘大峡谷 -> 克孜尔石窟 -> 罗布人村寨 -> 博斯腾湖 -> 坎儿井民俗园 -> 交河故城 -> 高昌故城 -> 葡萄沟 -> 火焰山 -> 吐峪沟麻扎村 -> 苏公塔 -> 达坂城古镇 -> 北庭故城遗址 -> 江布拉克草原 -> 天山天池,"{""charter_car"": 15.765, ""gateway_access"": 6.868, ""rail"": 3.55, ""rental_car"": 9.336, ""scenic_shuttle"": 14.2, ""self_drive"": 15.05}","{""charter_car"": 546.5, ""gateway_access"": 337.74, ""rail"": 137.0, ""rental_car"": 186.75, ""scenic_shuttle"": 0.0, ""self_drive"": 261.25}"
Q2V3_030_ROOTED_URUMQI,2,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,17,19,2802.01,79.315,66.0,147.765,1,6,7,1,22.504,7.777,3.331,66.549,True,False,P021 -> P022 -> P019 -> P018 -> P020 -> P023 -> P037 -> P039 -> P024 -> P040 -> P028 -> P027 -> P025 -> P026 -> P030 -> P033 -> P009,可可托海 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 世界魔鬼城 -> 和田博物馆 -> 千里葡萄长廊 -> 喀什古城 -> 奥依塔克冰川 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 艾提尕尔清真寺 -> 香妃园 -> 库车王府 -> 巴音布鲁克草原 -> 那拉提草原,"{""charter_car"": 44.008, ""gateway_access"": 13.372, ""rental_car"": 15.035, ""scenic_shuttle"": 6.9}","{""charter_car"": 1830.76, ""gateway_access"": 541.27, ""rental_car"": 429.98, ""scenic_shuttle"": 0.0}"
Q2V3_031_OPEN_GATEWAY,1,open_gateway,伊宁市(伊犁),乌鲁木齐市,21,16,1157.05,57.756,67.75,126.906,0,4,4,0,9.432,7.932,2.659,48.113,True,True,P017 -> P008 -> P014 -> P010 -> P015 -> P016 -> P009 -> P029 -> P031 -> P034 -> P032 -> P005 -> P006 -> P011 -> P004 -> P003 -> P013 -> P012 -> P036 -> P035 -> P001,果子沟大桥 -> 赛里木湖 -> 霍城薰衣草花田 -> 喀拉峻大草原 -> 昭苏草原 -> 夏塔古道 -> 那拉提草原 -> 天山神秘大峡谷 -> 克孜尔石窟 -> 罗布人村寨 -> 博斯腾湖 -> 坎儿井民俗园 -> 交河故城 -> 高昌故城 -> 葡萄沟 -> 火焰山 -> 吐峪沟麻扎村 -> 苏公塔 -> 北庭故城遗址 -> 江布拉克草原 -> 天山天池,"{""charter_car"": 17.25, ""gateway_access"": 1.586, ""rail"": 3.55, ""rental_car"": 8.92, ""scenic_shuttle"": 14.2, ""self_drive"": 12.25}","{""charter_car"": 546.81, ""gateway_access"": 67.25, ""rail"": 137.0, ""rental_car"": 166.74, ""scenic_shuttle"": 0.0, ""self_drive"": 239.25}"
Q2V3_031_OPEN_GATEWAY,2,open_gateway,喀什市,阿勒泰市,17,16,2047.82,58.956,62.5,123.556,1,5,6,0,9.962,7.722,2.776,50.28,True,True,P040 -> P028 -> P027 -> P025 -> P026 -> P024 -> P037 -> P039 -> P030 -> P033 -> P002 -> P021 -> P022 -> P019 -> P018 -> P020 -> P023,奥依塔克冰川 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 艾提尕尔清真寺 -> 香妃园 -> 喀什古城 -> 和田博物馆 -> 千里葡萄长廊 -> 库车王府 -> 巴音布鲁克草原 -> 达坂城古镇 -> 可可托海 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 世界魔鬼城,"{""charter_car"": 37.695, ""gateway_access"": 3.3, ""rental_car"": 12.761, ""scenic_shuttle"": 5.2}","{""charter_car"": 1614.34, ""gateway_access"": 55.0, ""rental_car"": 378.48, ""scenic_shuttle"": 0.0}"
Q2V3_032_ROOTED_URUMQI,1,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,17,16,2238.29,69.943,52.25,124.293,1,5,6,1,17.994,7.768,3.074,58.811,True,False,P004 -> P011 -> P003 -> P013 -> P006 -> P012 -> P005 -> P040 -> P025 -> P030 -> P009 -> P016 -> P015 -> P010 -> P014 -> P017 -> P008,葡萄沟 -> 高昌故城 -> 火焰山 -> 吐峪沟麻扎村 -> 交河故城 -> 苏公塔 -> 坎儿井民俗园 -> 奥依塔克冰川 -> 艾提尕尔清真寺 -> 库车王府 -> 那拉提草原 -> 夏塔古道 -> 昭苏草原 -> 喀拉峻大草原 -> 霍城薰衣草花田 -> 果子沟大桥 -> 赛里木湖,"{""charter_car"": 36.755, ""gateway_access"": 8.298, ""rental_car"": 8.49, ""scenic_shuttle"": 10.4, ""self_drive"": 6.0}","{""charter_car"": 1586.88, ""gateway_access"": 414.39, ""rental_car"": 149.02, ""scenic_shuttle"": 0.0, ""self_drive"": 88.0}"
Q2V3_032_ROOTED_URUMQI,2,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,21,22,2980.63,86.969,78.0,168.119,2,7,9,1,14.119,7.642,3.608,71.985,True,False,P033 -> P037 -> P039 -> P026 -> P028 -> P027 -> P024 -> P031 -> P029 -> P034 -> P032 -> P002 -> P036 -> P035 -> P001 -> P021 -> P022 -> P019 -> P018 -> P020 -> P023,巴音布鲁克草原 -> 和田博物馆 -> 千里葡萄长廊 -> 香妃园 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 喀什古城 -> 克孜尔石窟 -> 天山神秘大峡谷 -> 罗布人村寨 -> 博斯腾湖 -> 达坂城古镇 -> 北庭故城遗址 -> 江布拉克草原 -> 天山天池 -> 可可托海 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 世界魔鬼城,"{""charter_car"": 46.968, ""gateway_access"": 10.954, ""rail"": 3.55, ""rental_car"": 4.347, ""scenic_shuttle"": 10.1, ""self_drive"": 11.05}","{""charter_car"": 2002.53, ""gateway_access"": 457.04, ""rail"": 137.0, ""rental_car"": 117.31, ""scenic_shuttle"": 0.0, ""self_drive"": 266.75}"
Q2V3_033_OPEN_GATEWAY,1,open_gateway,喀什市,吐鲁番市,17,15,1491.91,57.201,55.75,114.351,1,3,4,1,15.008,7.623,2.595,47.457,True,False,P040 -> P025 -> P009 -> P016 -> P015 -> P010 -> P014 -> P017 -> P008 -> P001 -> P005 -> P013 -> P003 -> P012 -> P011 -> P006 -> P004,奥依塔克冰川 -> 艾提尕尔清真寺 -> 那拉提草原 -> 夏塔古道 -> 昭苏草原 -> 喀拉峻大草原 -> 霍城薰衣草花田 -> 果子沟大桥 -> 赛里木湖 -> 天山天池 -> 坎儿井民俗园 -> 吐峪沟麻扎村 -> 火焰山 -> 苏公塔 -> 高昌故城 -> 交河故城 -> 葡萄沟,"{""charter_car"": 26.078, ""gateway_access"": 3.8, ""rail"": 2.433, ""rental_car"": 8.49, ""scenic_shuttle"": 10.4, ""self_drive"": 6.0}","{""charter_car"": 1105.89, ""gateway_access"": 50.0, ""rail"": 99.0, ""rental_car"": 149.02, ""scenic_shuttle"": 0.0, ""self_drive"": 88.0}"
Q2V3_033_OPEN_GATEWAY,2,open_gateway,阿勒泰市,喀什市,21,19,2175.86,71.189,74.5,147.789,1,5,6,0,9.919,7.778,3.191,60.791,True,True,P023 -> P022 -> P019 -> P018 -> P020 -> P021 -> P036 -> P035 -> P002 -> P032 -> P034 -> P033 -> P029 -> P031 -> P030 -> P037 -> P039 -> P024 -> P026 -> P028 -> P027,世界魔鬼城 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 可可托海 -> 北庭故城遗址 -> 江布拉克草原 -> 达坂城古镇 -> 博斯腾湖 -> 罗布人村寨 -> 巴音布鲁克草原 -> 天山神秘大峡谷 -> 克孜尔石窟 -> 库车王府 -> 和田博物馆 -> 千里葡萄长廊 -> 喀什古城 -> 香妃园 -> 石头城遗址 -> 帕米尔高原白沙湖,"{""charter_car"": 32.791, ""gateway_access"": 4.447, ""rental_car"": 12.351, ""scenic_shuttle"": 12.5, ""self_drive"": 9.1}","{""charter_car"": 1363.24, ""gateway_access"": 154.76, ""rental_car"": 443.36, ""scenic_shuttle"": 0.0, ""self_drive"": 214.5}"
Q2V3_034_ROOTED_URUMQI,1,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,16,15,2804.88,58.482,59.0,119.232,1,4,5,1,17.518,7.949,2.635,47.091,True,False,P002 -> P028 -> P027 -> P040 -> P024 -> P026 -> P025 -> P037 -> P039 -> P001 -> P035 -> P036 -> P021 -> P022 -> P018 -> P019,达坂城古镇 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 奥依塔克冰川 -> 喀什古城 -> 香妃园 -> 艾提尕尔清真寺 -> 和田博物馆 -> 千里葡萄长廊 -> 天山天池 -> 江布拉克草原 -> 北庭故城遗址 -> 可可托海 -> 五彩滩 -> 喀纳斯湖 -> 禾木村,"{""air"": 4.583, ""charter_car"": 31.825, ""gateway_access"": 7.566, ""rental_car"": 2.058, ""scenic_shuttle"": 9.3, ""self_drive"": 3.15}","{""air"": 873.28, ""charter_car"": 1430.29, ""gateway_access"": 382.97, ""rental_car"": 66.09, ""scenic_shuttle"": 0.0, ""self_drive"": 52.25}"
Q2V3_034_ROOTED_URUMQI,2,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,22,18,1906.98,70.187,71.25,143.537,0,6,6,0,9.474,7.974,3.248,57.697,True,True,P020 -> P023 -> P008 -> P017 -> P014 -> P010 -> P015 -> P016 -> P009 -> P033 -> P029 -> P030 -> P031 -> P034 -> P032 -> P005 -> P011 -> P006 -> P003 -> P004 -> P013 -> P012,白哈巴村 -> 世界魔鬼城 -> 赛里木湖 -> 果子沟大桥 -> 霍城薰衣草花田 -> 喀拉峻大草原 -> 昭苏草原 -> 夏塔古道 -> 那拉提草原 -> 巴音布鲁克草原 -> 天山神秘大峡谷 -> 库车王府 -> 克孜尔石窟 -> 罗布人村寨 -> 博斯腾湖 -> 坎儿井民俗园 -> 高昌故城 -> 交河故城 -> 火焰山 -> 葡萄沟 -> 吐峪沟麻扎村 -> 苏公塔,"{""charter_car"": 22.797, ""gateway_access"": 9.873, ""rail"": 3.55, ""rental_car"": 14.967, ""scenic_shuttle"": 13.0, ""self_drive"": 6.0}","{""charter_car"": 887.84, ""gateway_access"": 449.91, ""rail"": 137.0, ""rental_car"": 344.23, ""scenic_shuttle"": 0.0, ""self_drive"": 88.0}"
Q2V3_035_OPEN_GATEWAY,1,open_gateway,阿勒泰市,和田市,14,13,2091.57,46.062,49.5,96.962,0,4,4,0,8.959,7.459,2.091,37.108,True,True,P019 -> P021 -> P001 -> P035 -> P036 -> P002 -> P028 -> P027 -> P040 -> P024 -> P026 -> P025 -> P039 -> P037,禾木村 -> 可可托海 -> 天山天池 -> 江布拉克草原 -> 北庭故城遗址 -> 达坂城古镇 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 奥依塔克冰川 -> 喀什古城 -> 香妃园 -> 艾提尕尔清真寺 -> 千里葡萄长廊 -> 和田博物馆,"{""air"": 4.583, ""charter_car"": 17.837, ""gateway_access"": 6.934, ""rental_car"": 2.058, ""scenic_shuttle"": 8.7, ""self_drive"": 5.95}","{""air"": 873.28, ""charter_car"": 790.91, ""gateway_access"": 254.04, ""rental_car"": 66.09, ""scenic_shuttle"": 0.0, ""self_drive"": 107.25}"
Q2V3_035_OPEN_GATEWAY,2,open_gateway,阿勒泰市,吐鲁番市,24,19,1656.33,67.346,80.75,149.846,0,5,5,0,9.387,7.887,3.208,55.697,True,True,P022 -> P018 -> P020 -> P023 -> P008 -> P017 -> P014 -> P010 -> P015 -> P016 -> P009 -> P033 -> P029 -> P031 -> P030 -> P034 -> P032 -> P005 -> P003 -> P006 -> P011 -> P012 -> P004 -> P013,五彩滩 -> 喀纳斯湖 -> 白哈巴村 -> 世界魔鬼城 -> 赛里木湖 -> 果子沟大桥 -> 霍城薰衣草花田 -> 喀拉峻大草原 -> 昭苏草原 -> 夏塔古道 -> 那拉提草原 -> 巴音布鲁克草原 -> 天山神秘大峡谷 -> 克孜尔石窟 -> 库车王府 -> 罗布人村寨 -> 博斯腾湖 -> 坎儿井民俗园 -> 火焰山 -> 交河故城 -> 高昌故城 -> 苏公塔 -> 葡萄沟 -> 吐峪沟麻扎村,"{""charter_car"": 22.797, ""gateway_access"": 5.374, ""rail"": 3.55, ""rental_car"": 15.825, ""scenic_shuttle"": 13.8, ""self_drive"": 6.0}","{""charter_car"": 887.84, ""gateway_access"": 182.03, ""rail"": 137.0, ""rental_car"": 361.46, ""scenic_shuttle"": 0.0, ""self_drive"": 88.0}"
Q2V3_036_ROOTED_URUMQI,1,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,15,12,2252.91,49.514,41.5,92.064,1,2,3,1,14.222,7.672,2.139,39.066,True,False,P035 -> P028 -> P027 -> P040 -> P026 -> P024 -> P025 -> P037 -> P039 -> P033 -> P002 -> P005 -> P004 -> P013 -> P011,江布拉克草原 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 奥依塔克冰川 -> 香妃园 -> 喀什古城 -> 艾提尕尔清真寺 -> 和田博物馆 -> 千里葡萄长廊 -> 巴音布鲁克草原 -> 达坂城古镇 -> 坎儿井民俗园 -> 葡萄沟 -> 吐峪沟麻扎村 -> 高昌故城,"{""air"": 4.583, ""charter_car"": 24.841, ""gateway_access"": 5.925, ""rental_car"": 3.365, ""scenic_shuttle"": 10.8}","{""air"": 873.28, ""charter_car"": 1028.22, ""gateway_access"": 230.68, ""rental_car"": 120.73, ""scenic_shuttle"": 0.0}"
Q2V3_036_ROOTED_URUMQI,2,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,23,21,2137.87,74.929,88.75,166.479,0,8,8,0,9.428,7.928,3.464,62.805,True,True,P021 -> P022 -> P019 -> P018 -> P020 -> P023 -> P008 -> P017 -> P014 -> P010 -> P015 -> P016 -> P009 -> P029 -> P031 -> P030 -> P034 -> P032 -> P012 -> P003 -> P006 -> P036 -> P001,可可托海 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 世界魔鬼城 -> 赛里木湖 -> 果子沟大桥 -> 霍城薰衣草花田 -> 喀拉峻大草原 -> 昭苏草原 -> 夏塔古道 -> 那拉提草原 -> 天山神秘大峡谷 -> 克孜尔石窟 -> 库车王府 -> 罗布人村寨 -> 博斯腾湖 -> 苏公塔 -> 火焰山 -> 交河故城 -> 北庭故城遗址 -> 天山天池,"{""charter_car"": 33.536, ""gateway_access"": 6.999, ""rail"": 3.55, ""rental_car"": 10.194, ""scenic_shuttle"": 9.6, ""self_drive"": 11.05}","{""charter_car"": 1232.25, ""gateway_access"": 325.39, ""rail"": 137.0, ""rental_car"": 203.98, ""scenic_shuttle"": 0.0, ""self_drive"": 239.25}"
Q2V3_037_OPEN_GATEWAY,1,open_gateway,喀什市,吐鲁番市,15,12,1428.36,49.559,38.0,88.259,1,1,2,1,17.467,7.355,2.234,40.563,True,False,P040 -> P028 -> P027 -> P025 -> P026 -> P024 -> P037 -> P039 -> P002 -> P035 -> P003 -> P005 -> P004 -> P013 -> P011,奥依塔克冰川 -> 石头城遗址 -> 帕米尔高原白沙湖 -> 艾提尕尔清真寺 -> 香妃园 -> 喀什古城 -> 和田博物馆 -> 千里葡萄长廊 -> 达坂城古镇 -> 江布拉克草原 -> 火焰山 -> 坎儿井民俗园 -> 葡萄沟 -> 吐峪沟麻扎村 -> 高昌故城,"{""charter_car"": 21.512, ""gateway_access"": 4.5, ""rail"": 2.433, ""rental_car"": 7.314, ""scenic_shuttle"": 9.8, ""self_drive"": 4.0}","{""charter_car"": 1003.68, ""gateway_access"": 50.0, ""rail"": 99.0, ""rental_car"": 220.68, ""scenic_shuttle"": 0.0, ""self_drive"": 55.0}"
Q2V3_037_OPEN_GATEWAY,2,open_gateway,吐鲁番市,库尔勒市,23,21,1934.04,68.719,92.25,163.069,0,6,6,0,9.265,7.765,3.355,58.81,True,True,P006 -> P012 -> P036 -> P001 -> P021 -> P022 -> P019 -> P018 -> P020 -> P023 -> P008 -> P017 -> P014 -> P010 -> P015 -> P016 -> P009 -> P033 -> P029 -> P031 -> P030 -> P034 -> P032,交河故城 -> 苏公塔 -> 北庭故城遗址 -> 天山天池 -> 可可托海 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 世界魔鬼城 -> 赛里木湖 -> 果子沟大桥 -> 霍城薰衣草花田 -> 喀拉峻大草原 -> 昭苏草原 -> 夏塔古道 -> 那拉提草原 -> 巴音布鲁克草原 -> 天山神秘大峡谷 -> 克孜尔石窟 -> 库车王府 -> 罗布人村寨 -> 博斯腾湖,"{""charter_car"": 27.894, ""gateway_access"": 2.8, ""rail"": 3.55, ""rental_car"": 15.825, ""scenic_shuttle"": 7.6, ""self_drive"": 11.05}","{""charter_car"": 1146.33, ""gateway_access"": 50.0, ""rail"": 137.0, ""rental_car"": 361.46, ""scenic_shuttle"": 0.0, ""self_drive"": 239.25}"
Q2V3_038_ROOTED_URUMQI,1,rooted_urumqi,乌鲁木齐市,乌鲁木齐市,21,19,1880.02,66.676,80.75,149.876,0,7,7,0,9.388,7.888,3.111,56.982,True,True,P005 -> P013 -> P003 -> P004 -> P012 -> P006 -> P035 -> P036 -> P021 -> P022 -> P019 -> P018 -> P020 -> P023 -> P008 -> P017 -> P014 -> P010 -> P015 -> P016 -> P009,坎儿井民俗园 -> 吐峪沟麻扎村 -> 火焰山 -> 葡萄沟 -> 苏公塔 -> 交河故城 -> 江布拉克草原 -> 北庭故城遗址 -> 可可托海 -> 五彩滩 -> 禾木村 -> 喀纳斯湖 -> 白哈巴村 -> 世界魔鬼城 -> 赛里木湖 -> 果子沟大桥 -> 霍城薰衣草花田 -> 喀拉峻大草原 -> 昭苏草原 -> 夏塔古道 -> 那拉提草原,"{""charter_car"": 27.856, ""gateway_access"": 9.826, ""rental_car"": 10.194, ""scenic_shuttle"": 8.5, ""self_drive"": 10.3}","{""charter_car"": 1127.68, ""gateway_access"": 361.36, ""rental_car"": 203.98, ""scenic_shuttle"": 0.0, ""self_drive"": 187.0}"
