label_id,from_id,to_id,mode,mode_combo,time_hours,cost_yuan_for_two,risk_score,fatigue_score,path_desc,source,schedule_required,is_gateway_label,gateway_name,direction
Q2L001728,P022,P035,charter_car,amap_selfdrive,7.391,386.19,0.299,6.282,amap road 702.2km,amap_driving_od_matrix_clean,False,False,,
Q2L001730,P022,P036,charter_car,amap_selfdrive,6.992,334.83,0.285,5.943,amap road 608.8km,amap_driving_od_matrix_clean,False,False,,
Q2L001729,P022,P036,self_drive,scenic_shuttle -> self_drive -> scenic_shuttle,7.95,341.0,0.16,7.95,scenic_shuttle -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,False,False,,
Q2L001732,P022,P037,charter_car,amap_selfdrive,20.74,992.53,0.75,17.629,amap road 1804.6km,amap_driving_od_matrix_clean,False,False,,
Q2L001731,P022,P037,air,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> scenic_shuttle,15.7,2111.0,0.38,9.42,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001734,P022,P038,charter_car,amap_selfdrive,19.09,854.61,0.708,16.226,amap road 1553.8km,amap_driving_od_matrix_clean,False,False,,
Q2L001733,P022,P038,air,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,18.9,2171.5,0.46,11.34,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001736,P022,P039,charter_car,amap_selfdrive,20.747,992.42,0.75,17.635,amap road 1804.4km,amap_driving_od_matrix_clean,False,False,,
Q2L001735,P022,P039,air,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> scenic_shuttle,15.7,2111.0,0.38,9.42,scenic_shuttle -> self_drive -> transfer -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001738,P022,P040,charter_car,amap_selfdrive,20.77,1075.46,0.75,17.654,amap road 1955.4km,amap_driving_od_matrix_clean,False,False,,
Q2L001737,P022,P040,air,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle,14.4,1561.0,0.3,8.64,scenic_shuttle -> self_drive -> transfer -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001740,P023,P001,rental_car,amap_selfdrive,4.905,260.13,0.212,4.66,amap road 473.0km,amap_driving_od_matrix_clean,False,False,,
Q2L001739,P023,P001,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,7.4,972.25,0.3,4.44,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001742,P023,P002,charter_car,amap_selfdrive,5.612,288.23,0.236,4.77,amap road 524.1km,amap_driving_od_matrix_clean,False,False,,
Q2L001744,P023,P003,charter_car,amap_selfdrive,6.992,355.14,0.285,5.943,amap road 645.7km,amap_driving_od_matrix_clean,False,False,,
Q2L001743,P023,P003,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,9.25,1019.0,0.3,5.55,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001746,P023,P004,charter_car,amap_selfdrive,6.659,343.04,0.273,5.66,amap road 623.7km,amap_driving_od_matrix_clean,False,False,,
Q2L001745,P023,P004,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,8.55,1019.0,0.3,5.13,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001748,P023,P005,charter_car,amap_selfdrive,6.687,341.03,0.274,5.684,amap road 620.0km,amap_driving_od_matrix_clean,False,False,,
Q2L001747,P023,P005,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,8.55,1019.0,0.3,5.13,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001750,P023,P006,charter_car,amap_selfdrive,6.789,344.12,0.278,5.771,amap road 625.7km,amap_driving_od_matrix_clean,False,False,,
Q2L001749,P023,P006,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,8.55,1019.0,0.3,5.13,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001752,P023,P007,charter_car,amap_selfdrive,19.569,813.82,0.725,16.634,amap road 1479.7km,amap_driving_od_matrix_clean,False,False,,
Q2L001751,P023,P007,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,19.9,1878.5,0.38,11.94,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001754,P023,P008,charter_car,amap_selfdrive,5.968,299.83,0.249,5.073,amap road 545.2km,amap_driving_od_matrix_clean,False,False,,
Q2L001756,P023,P009,charter_car,amap_selfdrive,8.138,273.62,0.325,6.917,amap road 497.5km,amap_driving_od_matrix_clean,False,False,,
Q2L001758,P023,P010,charter_car,amap_selfdrive,11.017,393.59,0.426,9.364,amap road 715.6km,amap_driving_od_matrix_clean,False,False,,
Q2L001757,P023,P010,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,12.4,2383.25,0.38,7.44,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001760,P023,P011,charter_car,amap_selfdrive,7.268,359.84,0.294,6.178,amap road 654.3km,amap_driving_od_matrix_clean,False,False,,
Q2L001759,P023,P011,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,9.25,1019.0,0.3,5.55,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001762,P023,P012,charter_car,amap_selfdrive,6.762,344.09,0.277,5.748,amap road 625.6km,amap_driving_od_matrix_clean,False,False,,
Q2L001761,P023,P012,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,8.55,1019.0,0.3,5.13,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001764,P023,P013,charter_car,amap_selfdrive,7.205,372.02,0.292,6.124,amap road 676.4km,amap_driving_od_matrix_clean,False,False,,
Q2L001763,P023,P013,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,9.25,1019.0,0.3,5.55,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001766,P023,P014,charter_car,amap_selfdrive,6.979,333.76,0.284,5.932,amap road 606.8km,amap_driving_od_matrix_clean,False,False,,
Q2L001768,P023,P015,charter_car,amap_selfdrive,12.919,414.76,0.492,10.981,amap road 754.1km,amap_driving_od_matrix_clean,False,False,,
Q2L001767,P023,P015,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,14.9,2419.0,0.38,8.94,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001770,P023,P016,charter_car,amap_selfdrive,12.368,452.71,0.473,10.513,amap road 823.1km,amap_driving_od_matrix_clean,False,False,,
Q2L001769,P023,P016,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,13.4,2499.0,0.38,8.04,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001772,P023,P017,charter_car,amap_selfdrive,6.543,326.45,0.269,5.562,amap road 593.5km,amap_driving_od_matrix_clean,False,False,,
Q2L001774,P023,P018,charter_car,amap_selfdrive,5.822,206.57,0.244,4.949,amap road 375.6km,amap_driving_od_matrix_clean,False,False,,
Q2L001776,P023,P019,charter_car,amap_selfdrive,5.434,204.04,0.23,4.619,amap road 371.0km,amap_driving_od_matrix_clean,False,False,,
Q2L001778,P023,P020,charter_car,amap_selfdrive,5.404,197.67,0.229,4.593,amap road 359.4km,amap_driving_od_matrix_clean,False,False,,
Q2L001780,P023,P021,charter_car,amap_selfdrive,5.36,263.32,0.228,4.556,amap road 478.8km,amap_driving_od_matrix_clean,False,False,,
Q2L001782,P023,P022,rental_car,amap_selfdrive,3.174,132.03,0.151,3.015,amap road 240.1km,amap_driving_od_matrix_clean,False,False,,
Q2L001783,P023,P023,same_spot,same_spot,0.0,0.0,0.0,0.0,same spot,zero_self_loop,False,False,,
Q2L001785,P023,P024,charter_car,amap_selfdrive,19.486,812.89,0.722,16.563,amap road 1478.0km,amap_driving_od_matrix_clean,False,False,,
Q2L001784,P023,P024,air,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,9.2,2020.0,0.3,5.52,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001787,P023,P025,charter_car,amap_selfdrive,19.473,812.86,0.722,16.552,amap road 1477.9km,amap_driving_od_matrix_clean,False,False,,
Q2L001786,P023,P025,air,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,9.2,2020.0,0.3,5.52,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001789,P023,P026,charter_car,amap_selfdrive,19.464,812.87,0.721,16.544,amap road 1477.9km,amap_driving_od_matrix_clean,False,False,,
Q2L001788,P023,P026,air,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,9.2,2020.0,0.3,5.52,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001791,P023,P027,charter_car,amap_selfdrive,22.453,918.7,0.75,19.085,amap road 1670.4km,amap_driving_od_matrix_clean,False,False,,
Q2L001790,P023,P027,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,15.9,2179.5,0.38,9.54,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001793,P023,P028,charter_car,amap_selfdrive,23.94,973.53,0.75,20.349,amap road 1770.1km,amap_driving_od_matrix_clean,False,False,,
Q2L001792,P023,P028,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,13.7,2179.5,0.38,8.22,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001795,P023,P029,charter_car,amap_selfdrive,11.787,393.49,0.453,10.019,amap road 715.4km,amap_driving_od_matrix_clean,False,False,,
Q2L001794,P023,P029,air,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,10.15,1820.0,0.3,6.09,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001797,P023,P030,charter_car,amap_selfdrive,12.783,427.87,0.487,10.866,amap road 778.0km,amap_driving_od_matrix_clean,False,False,,
Q2L001796,P023,P030,air,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,8.95,1820.0,0.3,5.37,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001799,P023,P031,charter_car,amap_selfdrive,13.043,437.75,0.497,11.087,amap road 795.9km,amap_driving_od_matrix_clean,False,False,,
Q2L001798,P023,P031,air,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,10.15,1820.0,0.3,6.09,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001801,P023,P032,charter_car,amap_selfdrive,8.866,411.15,0.35,7.536,amap road 747.5km,amap_driving_od_matrix_clean,False,False,,
Q2L001800,P023,P032,air,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,8.7,1620.0,0.3,5.22,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001803,P023,P033,charter_car,amap_selfdrive,8.579,289.25,0.34,7.292,amap road 525.9km,amap_driving_od_matrix_clean,False,False,,
Q2L001805,P023,P034,charter_car,amap_selfdrive,9.001,446.0,0.355,7.651,amap road 810.9km,amap_driving_od_matrix_clean,False,False,,
Q2L001804,P023,P034,air,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,9.4,1620.0,0.3,5.64,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001807,P023,P035,charter_car,amap_selfdrive,6.672,349.79,0.274,5.671,amap road 636.0km,amap_driving_od_matrix_clean,False,False,,
Q2L001806,P023,P035,air,scenic_shuttle -> transfer -> air -> transfer -> scenic_shuttle,7.25,920.0,0.22,4.35,scenic_shuttle -> transfer -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001809,P023,P036,charter_car,amap_selfdrive,5.977,316.4,0.249,5.08,amap road 575.3km,amap_driving_od_matrix_clean,False,False,,
Q2L001808,P023,P036,air,scenic_shuttle -> transfer -> air -> transfer -> scenic_shuttle,6.05,920.0,0.22,3.63,scenic_shuttle -> transfer -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001811,P023,P037,charter_car,amap_selfdrive,21.004,786.87,0.75,17.853,amap road 1430.7km,amap_driving_od_matrix_clean,False,False,,
Q2L001810,P023,P037,air,scenic_shuttle -> transfer -> air -> air -> air -> transfer -> scenic_shuttle,12.2,2570.0,0.38,7.32,scenic_shuttle -> transfer -> air -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001813,P023,P038,charter_car,amap_selfdrive,17.782,784.18,0.662,15.115,amap road 1425.8km,amap_driving_od_matrix_clean,False,False,,
Q2L001812,P023,P038,air,scenic_shuttle -> transfer -> air -> air -> air -> transfer -> self_drive -> scenic_shuttle,15.4,2630.5,0.46,9.24,scenic_shuttle -> transfer -> air -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001815,P023,P039,charter_car,amap_selfdrive,21.013,786.75,0.75,17.861,amap road 1430.5km,amap_driving_od_matrix_clean,False,False,,
Q2L001814,P023,P039,air,scenic_shuttle -> transfer -> air -> air -> air -> transfer -> scenic_shuttle,12.2,2570.0,0.38,7.32,scenic_shuttle -> transfer -> air -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001817,P023,P040,charter_car,amap_selfdrive,20.921,870.87,0.75,17.783,amap road 1583.4km,amap_driving_od_matrix_clean,False,False,,
Q2L001816,P023,P040,air,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,10.9,2020.0,0.3,6.54,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001819,P024,P001,charter_car,amap_selfdrive,14.643,763.45,0.553,12.447,amap road 1388.1km,amap_driving_od_matrix_clean,False,False,,
Q2L001818,P024,P001,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,6.7,1272.25,0.3,4.02,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001821,P024,P002,charter_car,amap_selfdrive,14.593,760.52,0.551,12.404,amap road 1382.8km,amap_driving_od_matrix_clean,False,False,,
Q2L001820,P024,P002,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,7.55,1275.0,0.3,4.53,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001823,P024,P003,charter_car,amap_selfdrive,15.831,764.42,0.594,13.456,amap road 1389.8km,amap_driving_od_matrix_clean,False,False,,
Q2L001822,P024,P003,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,8.55,1319.0,0.3,5.13,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001825,P024,P004,charter_car,amap_selfdrive,15.702,754.46,0.59,13.347,amap road 1371.7km,amap_driving_od_matrix_clean,False,False,,
Q2L001824,P024,P004,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,7.85,1319.0,0.3,4.71,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001827,P024,P005,charter_car,amap_selfdrive,15.346,747.21,0.577,13.044,amap road 1358.6km,amap_driving_od_matrix_clean,False,False,,
Q2L001826,P024,P005,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,7.85,1319.0,0.3,4.71,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001829,P024,P006,charter_car,amap_selfdrive,15.448,749.85,0.581,13.131,amap road 1363.4km,amap_driving_od_matrix_clean,False,False,,
Q2L001828,P024,P006,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,7.85,1319.0,0.3,4.71,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001831,P024,P007,rental_car,amap_selfdrive,0.143,1.11,0.045,0.136,amap road 2.0km,amap_driving_od_matrix_clean,False,False,,
Q2L001833,P024,P008,charter_car,amap_selfdrive,17.813,784.03,0.663,15.141,amap road 1425.5km,amap_driving_od_matrix_clean,False,False,,
Q2L001832,P024,P008,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,9.85,2702.5,0.38,5.91,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001835,P024,P009,charter_car,amap_selfdrive,13.541,570.35,0.514,11.51,amap road 1037.0km,amap_driving_od_matrix_clean,False,False,,
Q2L001834,P024,P009,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,14.2,2757.5,0.38,8.52,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001837,P024,P010,charter_car,amap_selfdrive,17.591,717.97,0.656,14.952,amap road 1305.4km,amap_driving_od_matrix_clean,False,False,,
Q2L001836,P024,P010,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,11.7,2683.25,0.38,7.02,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001839,P024,P011,charter_car,amap_selfdrive,16.093,769.11,0.603,13.679,amap road 1398.4km,amap_driving_od_matrix_clean,False,False,,
Q2L001838,P024,P011,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,8.55,1319.0,0.3,5.13,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001841,P024,P012,charter_car,amap_selfdrive,15.445,749.25,0.581,13.128,amap road 1362.3km,amap_driving_od_matrix_clean,False,False,,
Q2L001840,P024,P012,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,7.85,1319.0,0.3,4.71,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001843,P024,P013,charter_car,amap_selfdrive,16.181,774.96,0.606,13.754,amap road 1409.0km,amap_driving_od_matrix_clean,False,False,,
Q2L001842,P024,P013,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,8.55,1319.0,0.3,5.13,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001845,P024,P014,charter_car,amap_selfdrive,16.789,743.09,0.628,14.271,amap road 1351.1km,amap_driving_od_matrix_clean,False,False,,
Q2L001844,P024,P014,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,9.7,2644.75,0.38,5.82,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001847,P024,P015,charter_car,amap_selfdrive,19.429,739.14,0.72,16.515,amap road 1343.9km,amap_driving_od_matrix_clean,False,False,,
Q2L001846,P024,P015,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,14.2,2719.0,0.38,8.52,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001849,P024,P016,charter_car,amap_selfdrive,18.868,777.09,0.7,16.038,amap road 1412.9km,amap_driving_od_matrix_clean,False,False,,
Q2L001848,P024,P016,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,12.7,2799.0,0.38,7.62,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001851,P024,P017,charter_car,amap_selfdrive,17.242,761.41,0.643,14.656,amap road 1384.4km,amap_driving_od_matrix_clean,False,False,,
Q2L001850,P024,P017,air,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,9.85,2702.5,0.38,5.91,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001853,P024,P018,charter_car,amap_selfdrive,22.097,1093.78,0.75,18.782,amap road 1988.7km,amap_driving_od_matrix_clean,False,False,,
Q2L001852,P024,P018,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,12.7,1561.0,0.3,7.62,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001855,P024,P019,charter_car,amap_selfdrive,21.846,1091.25,0.75,18.569,amap road 1984.1km,amap_driving_od_matrix_clean,False,False,,
Q2L001854,P024,P019,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,12.7,1561.0,0.3,7.62,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001857,P024,P020,charter_car,amap_selfdrive,21.666,1084.87,0.75,18.416,amap road 1972.5km,amap_driving_od_matrix_clean,False,False,,
Q2L001856,P024,P020,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,13.7,1894.0,0.3,8.22,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001859,P024,P021,charter_car,amap_selfdrive,19.651,1014.57,0.728,16.703,amap road 1844.7km,amap_driving_od_matrix_clean,False,False,,
Q2L001858,P024,P021,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,11.7,1583.5,0.3,7.02,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001861,P024,P022,charter_car,amap_selfdrive,19.513,1019.24,0.723,16.586,amap road 1853.2km,amap_driving_od_matrix_clean,False,False,,
Q2L001860,P024,P022,air,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,12.7,1561.0,0.3,7.62,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001863,P024,P023,charter_car,amap_selfdrive,19.728,808.14,0.73,16.769,amap road 1469.3km,amap_driving_od_matrix_clean,False,False,,
Q2L001862,P024,P023,air,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,9.2,2020.0,0.3,5.52,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001864,P024,P024,same_spot,same_spot,0.0,0.0,0.0,0.0,same spot,zero_self_loop,False,False,,
Q2L001865,P024,P025,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.6,0.0,0.08,0.42,scenic_shuttle -> scenic_shuttle,enhanced_od_matrix_with_amap,False,False,,
Q2L001866,P024,P025,rental_car,amap_selfdrive,0.195,1.72,0.047,0.185,amap road 3.1km,amap_driving_od_matrix_clean,False,False,,
Q2L001867,P024,P026,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.6,0.0,0.08,0.42,scenic_shuttle -> scenic_shuttle,enhanced_od_matrix_with_amap,False,False,,
Q2L001868,P024,P026,rental_car,amap_selfdrive,0.232,2.08,0.048,0.22,amap road 3.8km,amap_driving_od_matrix_clean,False,False,,
Q2L001870,P024,P027,rental_car,amap_selfdrive,3.715,105.27,0.17,3.529,amap road 191.4km,amap_driving_od_matrix_clean,False,False,,
Q2L001869,P024,P027,self_drive,scenic_shuttle -> self_drive -> scenic_shuttle,7.3,159.5,0.16,7.3,scenic_shuttle -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,False,False,,
Q2L001871,P024,P028,self_drive,scenic_shuttle -> self_drive -> scenic_shuttle,5.1,159.5,0.16,5.1,scenic_shuttle -> self_drive -> scenic_shuttle,enhanced_od_matrix_with_amap,False,False,,
Q2L001872,P024,P028,charter_car,amap_selfdrive,5.222,160.1,0.223,4.439,amap road 291.1km,amap_driving_od_matrix_clean,False,False,,
Q2L001874,P024,P029,charter_car,amap_selfdrive,8.428,416.85,0.335,7.164,amap road 757.9km,amap_driving_od_matrix_clean,False,False,,
Q2L001873,P024,P029,air,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,9.45,2120.0,0.3,5.67,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001876,P024,P030,charter_car,amap_selfdrive,7.182,389.64,0.291,6.105,amap road 708.4km,amap_driving_od_matrix_clean,False,False,,
Q2L001875,P024,P030,air,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,8.25,2120.0,0.3,4.95,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001878,P024,P031,charter_car,amap_selfdrive,7.629,383.98,0.307,6.485,amap road 698.2km,amap_driving_od_matrix_clean,False,False,,
Q2L001877,P024,P031,air,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,9.45,2120.0,0.3,5.67,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001880,P024,P032,charter_car,amap_selfdrive,11.977,602.31,0.459,10.18,amap road 1095.1km,amap_driving_od_matrix_clean,False,False,,
Q2L001879,P024,P032,air,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,8.0,1920.0,0.3,4.8,scenic_shuttle -> transfer -> air -> air -> transfer -> scenic_shuttle,enhanced_od_matrix_with_amap,True,False,,
Q2L001882,P024,P033,charter_car,amap_selfdrive,11.617,520.82,0.447,9.874,amap road 946.9km,amap_driving_od_matrix_clean,False,False,,
