year,segment_order,from_node,from_name,to_node,to_name,label_id,mode,mode_combo,time_hours,cost_yuan_for_two,risk_score,fatigue_score,path_desc,schedule_required,plan_id
2,20,P006,交河故城,P003,火焰山,Q2L000400,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.3,0.0,0.08,0.91,scenic_shuttle -> scenic_shuttle,False,Q2V3_042_ROOTED_URUMQI
2,21,P003,火焰山,P012,苏公塔,Q2L000180,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.3,0.0,0.08,0.91,scenic_shuttle -> scenic_shuttle,False,Q2V3_042_ROOTED_URUMQI
2,22,P012,苏公塔,乌鲁木齐市,乌鲁木齐市,Q2G000024,gateway_access,spot_to_gateway:乌鲁木齐市,2.533,104.0,0.12,1.9,urumqi_depot_access,False,Q2V3_042_ROOTED_URUMQI
1,1,那拉提镇,那拉提镇,P009,那拉提草原,Q2G000657,gateway_access,gateway_to_spot:那拉提镇,0.55,30.0,0.025,0.413,gateway_local_access,False,Q2V3_043_OPEN_GATEWAY
1,2,P009,那拉提草原,P016,夏塔古道,Q2L000663,charter_car,amap_selfdrive,6.498,208.82,0.267,5.523,amap road 379.7km,False,Q2V3_043_OPEN_GATEWAY
1,3,P016,夏塔古道,P015,昭苏草原,Q2L001215,rental_car,amap_selfdrive,3.726,66.27,0.17,3.54,amap road 120.5km,False,Q2V3_043_OPEN_GATEWAY
1,4,P015,昭苏草原,P010,喀拉峻大草原,Q2L001126,rental_car,amap_selfdrive,4.167,63.65,0.186,3.959,amap road 115.7km,False,Q2V3_043_OPEN_GATEWAY
1,5,P010,喀拉峻大草原,P014,霍城薰衣草花田,Q2L000737,self_drive,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,6.0,88.0,0.24,6.0,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,False,Q2V3_043_OPEN_GATEWAY
1,6,P014,霍城薰衣草花田,P017,果子沟大桥,Q2L001060,rental_car,amap_selfdrive,0.597,19.1,0.061,0.567,amap road 34.7km,False,Q2V3_043_OPEN_GATEWAY
1,7,P017,果子沟大桥,P008,赛里木湖,Q2L001279,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.3,0.0,0.08,0.21,scenic_shuttle -> scenic_shuttle,False,Q2V3_043_OPEN_GATEWAY
1,8,P008,赛里木湖,P002,达坂城古镇,Q2L000557,charter_car,amap_selfdrive,6.763,355.16,0.277,5.749,amap road 645.7km,False,Q2V3_043_OPEN_GATEWAY
1,9,P002,达坂城古镇,P013,吐峪沟麻扎村,Q2L000103,self_drive,scenic_shuttle -> self_drive -> scenic_shuttle,3.8,66.0,0.16,3.8,scenic_shuttle -> self_drive -> scenic_shuttle,False,Q2V3_043_OPEN_GATEWAY
1,10,P013,吐峪沟麻扎村,P035,江布拉克草原,Q2L001016,self_drive,scenic_shuttle -> self_drive -> scenic_shuttle,5.0,99.0,0.16,5.0,scenic_shuttle -> self_drive -> scenic_shuttle,False,Q2V3_043_OPEN_GATEWAY
1,11,P035,江布拉克草原,P036,北庭故城遗址,Q2L002756,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.8,0.0,0.08,1.26,scenic_shuttle -> scenic_shuttle,False,Q2V3_043_OPEN_GATEWAY
1,12,P036,北庭故城遗址,P028,石头城遗址,Q2L003261,air,airport_transfer -> air -> airport_transfer,4.583,873.28,0.075,2.75,UQ3509 乌鲁木齐-喀什,True,Q2V3_043_OPEN_GATEWAY
1,13,P028,石头城遗址,P027,帕米尔高原白沙湖,Q2L002186,scenic_shuttle,scenic_shuttle -> scenic_shuttle,2.8,0.0,0.08,1.96,scenic_shuttle -> scenic_shuttle,False,Q2V3_043_OPEN_GATEWAY
1,14,P027,帕米尔高原白沙湖,P040,奥依塔克冰川,Q2L002133,rental_car,amap_selfdrive,2.058,66.09,0.112,1.955,amap road 120.2km,False,Q2V3_043_OPEN_GATEWAY
1,15,P040,奥依塔克冰川,P025,艾提尕尔清真寺,Q2L003130,scenic_shuttle,scenic_shuttle -> scenic_shuttle,2.3,0.0,0.08,1.61,scenic_shuttle -> scenic_shuttle,False,Q2V3_043_OPEN_GATEWAY
1,16,P025,艾提尕尔清真寺,P039,千里葡萄长廊,Q2L001973,charter_car,amap_selfdrive,5.613,275.36,0.236,4.771,amap road 500.7km,False,Q2V3_043_OPEN_GATEWAY
1,17,P039,千里葡萄长廊,P037,和田博物馆,Q2L003075,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.6,0.0,0.08,0.42,scenic_shuttle -> scenic_shuttle,False,Q2V3_043_OPEN_GATEWAY
1,18,P037,和田博物馆,和田市,和田市,Q2G000634,gateway_access,spot_to_gateway:和田市,1.05,25.0,0.105,0.788,scenic_shuttle -> scenic_shuttle -> gateway_anchor::千里葡萄长廊,False,Q2V3_043_OPEN_GATEWAY
2,1,阿勒泰市,阿勒泰市,P023,世界魔鬼城,Q2G000365,gateway_access,gateway_to_spot:阿勒泰市,0.55,30.0,0.025,0.413,gateway_local_access,False,Q2V3_043_OPEN_GATEWAY
2,2,P023,世界魔鬼城,P022,五彩滩,Q2L001782,rental_car,amap_selfdrive,3.174,132.03,0.151,3.015,amap road 240.1km,False,Q2V3_043_OPEN_GATEWAY
2,3,P022,五彩滩,P019,禾木村,Q2L001696,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.3,0.0,0.08,0.21,scenic_shuttle -> scenic_shuttle,False,Q2V3_043_OPEN_GATEWAY
2,4,P019,禾木村,P018,喀纳斯湖,Q2L001457,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.3,0.0,0.08,0.21,scenic_shuttle -> scenic_shuttle,False,Q2V3_043_OPEN_GATEWAY
2,5,P018,喀纳斯湖,P020,白哈巴村,Q2L001382,rental_car,amap_selfdrive,0.858,17.23,0.07,0.815,amap road 31.3km,False,Q2V3_043_OPEN_GATEWAY
2,6,P020,白哈巴村,P021,可可托海,Q2L001542,charter_car,amap_selfdrive,7.05,252.76,0.287,5.992,amap road 459.6km,False,Q2V3_043_OPEN_GATEWAY
2,7,P021,可可托海,P001,天山天池,Q2L001582,charter_car,amap_selfdrive,5.035,256.11,0.216,4.28,amap road 465.6km,False,Q2V3_043_OPEN_GATEWAY
2,8,P001,天山天池,P005,坎儿井民俗园,Q2L003163,rail,local_transfer -> rail -> local_transfer,2.433,99.0,0.055,1.095,Z66 乌鲁木齐-吐鲁番北,True,Q2V3_043_OPEN_GATEWAY
2,9,P005,坎儿井民俗园,P006,交河故城,Q2L000326,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.6,0.0,0.08,0.42,scenic_shuttle -> scenic_shuttle,False,Q2V3_043_OPEN_GATEWAY
2,10,P006,交河故城,P012,苏公塔,Q2L000417,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.6,0.0,0.08,0.42,scenic_shuttle -> scenic_shuttle,False,Q2V3_043_OPEN_GATEWAY
2,11,P012,苏公塔,P011,高昌故城,Q2L000890,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.3,0.0,0.08,0.91,scenic_shuttle -> scenic_shuttle,False,Q2V3_043_OPEN_GATEWAY
2,12,P011,高昌故城,P003,火焰山,Q2L000795,scenic_shuttle,scenic_shuttle -> scenic_shuttle,2.0,0.0,0.08,1.4,scenic_shuttle -> scenic_shuttle,False,Q2V3_043_OPEN_GATEWAY
2,13,P003,火焰山,P004,葡萄沟,Q2L000164,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.3,0.0,0.08,0.91,scenic_shuttle -> scenic_shuttle,False,Q2V3_043_OPEN_GATEWAY
2,14,P004,葡萄沟,P034,罗布人村寨,Q2L000303,self_drive,scenic_shuttle -> self_drive -> scenic_shuttle,5.8,203.5,0.16,5.8,scenic_shuttle -> self_drive -> scenic_shuttle,False,Q2V3_043_OPEN_GATEWAY
2,15,P034,罗布人村寨,P032,博斯腾湖,Q2L002670,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.3,0.0,0.08,0.91,scenic_shuttle -> scenic_shuttle,False,Q2V3_043_OPEN_GATEWAY
2,16,P032,博斯腾湖,P033,巴音布鲁克草原,Q2L002514,charter_car,amap_selfdrive,6.521,208.52,0.268,5.543,amap road 379.1km,False,Q2V3_043_OPEN_GATEWAY
2,17,P033,巴音布鲁克草原,P029,天山神秘大峡谷,Q2L002586,rental_car,amap_selfdrive,3.377,106.05,0.158,3.208,amap road 192.8km,False,Q2V3_043_OPEN_GATEWAY
2,18,P029,天山神秘大峡谷,P030,库车王府,Q2L002270,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.8,0.0,0.08,1.26,scenic_shuttle -> scenic_shuttle,False,Q2V3_043_OPEN_GATEWAY
2,19,P030,库车王府,P031,克孜尔石窟,Q2L002351,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.8,0.0,0.08,1.26,scenic_shuttle -> scenic_shuttle,False,Q2V3_043_OPEN_GATEWAY
2,20,P031,克孜尔石窟,P026,香妃园,Q2L002422,charter_car,amap_selfdrive,7.493,383.28,0.302,6.369,amap road 696.9km,False,Q2V3_043_OPEN_GATEWAY
2,21,P026,香妃园,P024,喀什古城,Q2L002022,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.6,0.0,0.08,0.42,scenic_shuttle -> scenic_shuttle,False,Q2V3_043_OPEN_GATEWAY
2,22,P024,喀什古城,喀什市,喀什市,Q2G000288,gateway_access,spot_to_gateway:喀什市,1.05,25.0,0.105,0.788,scenic_shuttle -> scenic_shuttle -> gateway_anchor::艾提尕尔清真寺,False,Q2V3_043_OPEN_GATEWAY
1,1,乌鲁木齐市,乌鲁木齐市,P001,天山天池,Q2G000001,gateway_access,gateway_to_spot:乌鲁木齐市,0.967,37.02,0.062,0.725,urumqi_depot_access,False,Q2V3_044_ROOTED_URUMQI
1,2,P001,天山天池,P035,江布拉克草原,Q2L000068,self_drive,scenic_shuttle -> self_drive -> scenic_shuttle,3.15,52.25,0.16,3.15,scenic_shuttle -> self_drive -> scenic_shuttle,False,Q2V3_044_ROOTED_URUMQI
1,3,P035,江布拉克草原,P028,石头城遗址,Q2L003255,air,airport_transfer -> air -> airport_transfer,4.583,873.28,0.075,2.75,UQ3509 乌鲁木齐-喀什,True,Q2V3_044_ROOTED_URUMQI
1,4,P028,石头城遗址,P027,帕米尔高原白沙湖,Q2L002186,scenic_shuttle,scenic_shuttle -> scenic_shuttle,2.8,0.0,0.08,1.96,scenic_shuttle -> scenic_shuttle,False,Q2V3_044_ROOTED_URUMQI
1,5,P027,帕米尔高原白沙湖,P040,奥依塔克冰川,Q2L002133,rental_car,amap_selfdrive,2.058,66.09,0.112,1.955,amap road 120.2km,False,Q2V3_044_ROOTED_URUMQI
1,6,P040,奥依塔克冰川,P026,香妃园,Q2L003132,scenic_shuttle,scenic_shuttle -> scenic_shuttle,2.3,0.0,0.08,1.61,scenic_shuttle -> scenic_shuttle,False,Q2V3_044_ROOTED_URUMQI
1,7,P026,香妃园,P024,喀什古城,Q2L002022,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.6,0.0,0.08,0.42,scenic_shuttle -> scenic_shuttle,False,Q2V3_044_ROOTED_URUMQI
1,8,P024,喀什古城,P025,艾提尕尔清真寺,Q2L001865,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.6,0.0,0.08,0.42,scenic_shuttle -> scenic_shuttle,False,Q2V3_044_ROOTED_URUMQI
1,9,P025,艾提尕尔清真寺,P037,和田博物馆,Q2L001969,charter_car,amap_selfdrive,5.524,273.03,0.233,4.695,amap road 496.4km,False,Q2V3_044_ROOTED_URUMQI
1,10,P037,和田博物馆,P039,千里葡萄长廊,Q2L002920,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.6,0.0,0.08,0.42,scenic_shuttle -> scenic_shuttle,False,Q2V3_044_ROOTED_URUMQI
1,11,P039,千里葡萄长廊,P005,坎儿井民俗园,Q2L003012,charter_car,amap_selfdrive,16.628,717.13,0.622,14.134,amap road 1303.9km,False,Q2V3_044_ROOTED_URUMQI
1,12,P005,坎儿井民俗园,P006,交河故城,Q2L000326,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.6,0.0,0.08,0.42,scenic_shuttle -> scenic_shuttle,False,Q2V3_044_ROOTED_URUMQI
1,13,P006,交河故城,P003,火焰山,Q2L000400,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.3,0.0,0.08,0.91,scenic_shuttle -> scenic_shuttle,False,Q2V3_044_ROOTED_URUMQI
1,14,P003,火焰山,P013,吐峪沟麻扎村,Q2L000182,scenic_shuttle,scenic_shuttle -> scenic_shuttle,2.0,0.0,0.08,1.4,scenic_shuttle -> scenic_shuttle,False,Q2V3_044_ROOTED_URUMQI
1,15,P013,吐峪沟麻扎村,P011,高昌故城,Q2L000969,scenic_shuttle,scenic_shuttle -> scenic_shuttle,2.0,0.0,0.08,1.4,scenic_shuttle -> scenic_shuttle,False,Q2V3_044_ROOTED_URUMQI
1,16,P011,高昌故城,P004,葡萄沟,Q2L000797,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.3,0.0,0.08,0.91,scenic_shuttle -> scenic_shuttle,False,Q2V3_044_ROOTED_URUMQI
1,17,P004,葡萄沟,P012,苏公塔,Q2L000259,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.6,0.0,0.08,0.42,scenic_shuttle -> scenic_shuttle,False,Q2V3_044_ROOTED_URUMQI
1,18,P012,苏公塔,乌鲁木齐市,乌鲁木齐市,Q2G000024,gateway_access,spot_to_gateway:乌鲁木齐市,2.533,104.0,0.12,1.9,urumqi_depot_access,False,Q2V3_044_ROOTED_URUMQI
2,1,乌鲁木齐市,乌鲁木齐市,P002,达坂城古镇,Q2G000003,gateway_access,gateway_to_spot:乌鲁木齐市,1.333,55.43,0.074,1.0,urumqi_depot_access,False,Q2V3_044_ROOTED_URUMQI
2,2,P002,达坂城古镇,P036,北庭故城遗址,Q2L000149,self_drive,scenic_shuttle -> self_drive -> scenic_shuttle,2.8,55.0,0.16,2.8,scenic_shuttle -> self_drive -> scenic_shuttle,False,Q2V3_044_ROOTED_URUMQI
2,3,P036,北庭故城遗址,P021,可可托海,Q2L002807,charter_car,amap_selfdrive,5.188,237.17,0.222,4.41,amap road 431.2km,False,Q2V3_044_ROOTED_URUMQI
2,4,P021,可可托海,P022,五彩滩,Q2L001623,charter_car,amap_selfdrive,5.095,186.71,0.218,4.331,amap road 339.5km,False,Q2V3_044_ROOTED_URUMQI
2,5,P022,五彩滩,P019,禾木村,Q2L001696,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.3,0.0,0.08,0.21,scenic_shuttle -> scenic_shuttle,False,Q2V3_044_ROOTED_URUMQI
2,6,P019,禾木村,P018,喀纳斯湖,Q2L001457,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.3,0.0,0.08,0.21,scenic_shuttle -> scenic_shuttle,False,Q2V3_044_ROOTED_URUMQI
2,7,P018,喀纳斯湖,P020,白哈巴村,Q2L001382,rental_car,amap_selfdrive,0.858,17.23,0.07,0.815,amap road 31.3km,False,Q2V3_044_ROOTED_URUMQI
2,8,P020,白哈巴村,P023,世界魔鬼城,Q2L001546,charter_car,amap_selfdrive,5.137,196.86,0.22,4.366,amap road 357.9km,False,Q2V3_044_ROOTED_URUMQI
2,9,P023,世界魔鬼城,P008,赛里木湖,Q2L001754,charter_car,amap_selfdrive,5.968,299.83,0.249,5.073,amap road 545.2km,False,Q2V3_044_ROOTED_URUMQI
2,10,P008,赛里木湖,P017,果子沟大桥,Q2L000585,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.3,0.0,0.08,0.21,scenic_shuttle -> scenic_shuttle,False,Q2V3_044_ROOTED_URUMQI
2,11,P017,果子沟大桥,P014,霍城薰衣草花田,Q2L001292,rental_car,amap_selfdrive,1.571,57.04,0.095,1.492,amap road 103.7km,False,Q2V3_044_ROOTED_URUMQI
2,12,P014,霍城薰衣草花田,P010,喀拉峻大草原,Q2L001046,self_drive,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,6.0,88.0,0.24,6.0,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,False,Q2V3_044_ROOTED_URUMQI
2,13,P010,喀拉峻大草原,P015,昭苏草原,Q2L000740,rental_car,amap_selfdrive,4.049,63.65,0.182,3.847,amap road 115.7km,False,Q2V3_044_ROOTED_URUMQI
2,14,P015,昭苏草原,P016,夏塔古道,Q2L001137,rental_car,amap_selfdrive,3.716,66.06,0.17,3.53,amap road 120.1km,False,Q2V3_044_ROOTED_URUMQI
2,15,P016,夏塔古道,P009,那拉提草原,Q2L001203,charter_car,amap_selfdrive,6.468,207.11,0.266,5.498,amap road 376.6km,False,Q2V3_044_ROOTED_URUMQI
2,16,P009,那拉提草原,P033,巴音布鲁克草原,Q2L000697,rental_car,amap_selfdrive,2.254,51.43,0.119,2.141,amap road 93.5km,False,Q2V3_044_ROOTED_URUMQI
2,17,P033,巴音布鲁克草原,P029,天山神秘大峡谷,Q2L002586,rental_car,amap_selfdrive,3.377,106.05,0.158,3.208,amap road 192.8km,False,Q2V3_044_ROOTED_URUMQI
2,18,P029,天山神秘大峡谷,P031,克孜尔石窟,Q2L002272,scenic_shuttle,scenic_shuttle -> scenic_shuttle,3.0,0.0,0.08,2.1,scenic_shuttle -> scenic_shuttle,False,Q2V3_044_ROOTED_URUMQI
2,19,P031,克孜尔石窟,P030,库车王府,Q2L002429,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.8,0.0,0.08,1.26,scenic_shuttle -> scenic_shuttle,False,Q2V3_044_ROOTED_URUMQI
2,20,P030,库车王府,P034,罗布人村寨,Q2L003212,rail,local_transfer -> rail -> local_transfer,3.55,137.0,0.055,1.597,T9522 库车-库尔勒,True,Q2V3_044_ROOTED_URUMQI
2,21,P034,罗布人村寨,P032,博斯腾湖,Q2L002670,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.3,0.0,0.08,0.91,scenic_shuttle -> scenic_shuttle,False,Q2V3_044_ROOTED_URUMQI
2,22,P032,博斯腾湖,乌鲁木齐市,乌鲁木齐市,Q2G000064,gateway_access,spot_to_gateway:乌鲁木齐市,5.039,189.2,0.155,3.779,urumqi_depot_access,False,Q2V3_044_ROOTED_URUMQI
1,1,喀什市,喀什市,P028,石头城遗址,Q2G000295,gateway_access,gateway_to_spot:喀什市,5.611,184.46,0.246,4.208,gateway_anchor::艾提尕尔清真寺 -> amap road 289.9km,False,Q2V3_045_OPEN_GATEWAY
1,2,P028,石头城遗址,P027,帕米尔高原白沙湖,Q2L002186,scenic_shuttle,scenic_shuttle -> scenic_shuttle,2.8,0.0,0.08,1.96,scenic_shuttle -> scenic_shuttle,False,Q2V3_045_OPEN_GATEWAY
1,3,P027,帕米尔高原白沙湖,P040,奥依塔克冰川,Q2L002133,rental_car,amap_selfdrive,2.058,66.09,0.112,1.955,amap road 120.2km,False,Q2V3_045_OPEN_GATEWAY
1,4,P040,奥依塔克冰川,P024,喀什古城,Q2L003128,scenic_shuttle,scenic_shuttle -> scenic_shuttle,2.3,0.0,0.08,1.61,scenic_shuttle -> scenic_shuttle,False,Q2V3_045_OPEN_GATEWAY
1,5,P024,喀什古城,P026,香妃园,Q2L001867,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.6,0.0,0.08,0.42,scenic_shuttle -> scenic_shuttle,False,Q2V3_045_OPEN_GATEWAY
1,6,P026,香妃园,P025,艾提尕尔清真寺,Q2L002024,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.6,0.0,0.08,0.42,scenic_shuttle -> scenic_shuttle,False,Q2V3_045_OPEN_GATEWAY
1,7,P025,艾提尕尔清真寺,P037,和田博物馆,Q2L001969,charter_car,amap_selfdrive,5.524,273.03,0.233,4.695,amap road 496.4km,False,Q2V3_045_OPEN_GATEWAY
1,8,P037,和田博物馆,P039,千里葡萄长廊,Q2L002920,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.6,0.0,0.08,0.42,scenic_shuttle -> scenic_shuttle,False,Q2V3_045_OPEN_GATEWAY
1,9,P039,千里葡萄长廊,P033,巴音布鲁克草原,Q2L003068,charter_car,amap_selfdrive,12.722,500.25,0.485,10.814,amap road 909.5km,False,Q2V3_045_OPEN_GATEWAY
1,10,P033,巴音布鲁克草原,P001,天山天池,Q2L002530,charter_car,amap_selfdrive,6.659,257.87,0.273,5.66,amap road 468.9km,False,Q2V3_045_OPEN_GATEWAY
1,11,P001,天山天池,P005,坎儿井民俗园,Q2L003163,rail,local_transfer -> rail -> local_transfer,2.433,99.0,0.055,1.095,Z66 乌鲁木齐-吐鲁番北,True,Q2V3_045_OPEN_GATEWAY
1,12,P005,坎儿井民俗园,P012,苏公塔,Q2L000338,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.6,0.0,0.08,0.42,scenic_shuttle -> scenic_shuttle,False,Q2V3_045_OPEN_GATEWAY
1,13,P012,苏公塔,P006,交河故城,Q2L000880,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.6,0.0,0.08,0.42,scenic_shuttle -> scenic_shuttle,False,Q2V3_045_OPEN_GATEWAY
1,14,P006,交河故城,P013,吐峪沟麻扎村,Q2L000419,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.3,0.0,0.08,0.91,scenic_shuttle -> scenic_shuttle,False,Q2V3_045_OPEN_GATEWAY
1,15,P013,吐峪沟麻扎村,P003,火焰山,Q2L000953,scenic_shuttle,scenic_shuttle -> scenic_shuttle,2.0,0.0,0.08,1.4,scenic_shuttle -> scenic_shuttle,False,Q2V3_045_OPEN_GATEWAY
1,16,P003,火焰山,P011,高昌故城,Q2L000178,scenic_shuttle,scenic_shuttle -> scenic_shuttle,2.0,0.0,0.08,1.4,scenic_shuttle -> scenic_shuttle,False,Q2V3_045_OPEN_GATEWAY
1,17,P011,高昌故城,P004,葡萄沟,Q2L000797,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.3,0.0,0.08,0.91,scenic_shuttle -> scenic_shuttle,False,Q2V3_045_OPEN_GATEWAY
1,18,P004,葡萄沟,吐鲁番市,吐鲁番市,Q2G000088,gateway_access,spot_to_gateway:吐鲁番市,1.05,25.0,0.105,0.788,scenic_shuttle -> scenic_shuttle -> gateway_anchor::坎儿井民俗园,False,Q2V3_045_OPEN_GATEWAY
2,1,伊宁市(伊犁),伊宁市(伊犁),P017,果子沟大桥,Q2G000193,gateway_access,gateway_to_spot:伊宁市(伊犁),0.55,30.0,0.025,0.413,gateway_local_access,False,Q2V3_045_OPEN_GATEWAY
2,2,P017,果子沟大桥,P008,赛里木湖,Q2L001279,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.3,0.0,0.08,0.21,scenic_shuttle -> scenic_shuttle,False,Q2V3_045_OPEN_GATEWAY
2,3,P008,赛里木湖,P014,霍城薰衣草花田,Q2L000580,rental_car,amap_selfdrive,1.155,37.03,0.08,1.097,amap road 67.3km,False,Q2V3_045_OPEN_GATEWAY
2,4,P014,霍城薰衣草花田,P010,喀拉峻大草原,Q2L001046,self_drive,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,6.0,88.0,0.24,6.0,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,False,Q2V3_045_OPEN_GATEWAY
2,5,P010,喀拉峻大草原,P015,昭苏草原,Q2L000740,rental_car,amap_selfdrive,4.049,63.65,0.182,3.847,amap road 115.7km,False,Q2V3_045_OPEN_GATEWAY
2,6,P015,昭苏草原,P016,夏塔古道,Q2L001137,rental_car,amap_selfdrive,3.716,66.06,0.17,3.53,amap road 120.1km,False,Q2V3_045_OPEN_GATEWAY
2,7,P016,夏塔古道,P009,那拉提草原,Q2L001203,charter_car,amap_selfdrive,6.468,207.11,0.266,5.498,amap road 376.6km,False,Q2V3_045_OPEN_GATEWAY
2,8,P009,那拉提草原,P029,天山神秘大峡谷,Q2L000689,charter_car,amap_selfdrive,5.558,155.66,0.235,4.724,amap road 283.0km,False,Q2V3_045_OPEN_GATEWAY
2,9,P029,天山神秘大峡谷,P031,克孜尔石窟,Q2L002272,scenic_shuttle,scenic_shuttle -> scenic_shuttle,3.0,0.0,0.08,2.1,scenic_shuttle -> scenic_shuttle,False,Q2V3_045_OPEN_GATEWAY
2,10,P031,克孜尔石窟,P030,库车王府,Q2L002429,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.8,0.0,0.08,1.26,scenic_shuttle -> scenic_shuttle,False,Q2V3_045_OPEN_GATEWAY
2,11,P030,库车王府,P034,罗布人村寨,Q2L003212,rail,local_transfer -> rail -> local_transfer,3.55,137.0,0.055,1.597,T9522 库车-库尔勒,True,Q2V3_045_OPEN_GATEWAY
2,12,P034,罗布人村寨,P032,博斯腾湖,Q2L002670,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.3,0.0,0.08,0.91,scenic_shuttle -> scenic_shuttle,False,Q2V3_045_OPEN_GATEWAY
2,13,P032,博斯腾湖,P002,达坂城古镇,Q2L002453,charter_car,amap_selfdrive,5.598,207.9,0.236,4.758,amap road 378.0km,False,Q2V3_045_OPEN_GATEWAY
2,14,P002,达坂城古镇,P035,江布拉克草原,Q2L000147,self_drive,scenic_shuttle -> self_drive -> scenic_shuttle,4.0,55.0,0.16,4.0,scenic_shuttle -> self_drive -> scenic_shuttle,False,Q2V3_045_OPEN_GATEWAY
2,15,P035,江布拉克草原,P036,北庭故城遗址,Q2L002756,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.8,0.0,0.08,1.26,scenic_shuttle -> scenic_shuttle,False,Q2V3_045_OPEN_GATEWAY
2,16,P036,北庭故城遗址,P021,可可托海,Q2L002807,charter_car,amap_selfdrive,5.188,237.17,0.222,4.41,amap road 431.2km,False,Q2V3_045_OPEN_GATEWAY
2,17,P021,可可托海,P022,五彩滩,Q2L001623,charter_car,amap_selfdrive,5.095,186.71,0.218,4.331,amap road 339.5km,False,Q2V3_045_OPEN_GATEWAY
2,18,P022,五彩滩,P019,禾木村,Q2L001696,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.3,0.0,0.08,0.21,scenic_shuttle -> scenic_shuttle,False,Q2V3_045_OPEN_GATEWAY
2,19,P019,禾木村,P018,喀纳斯湖,Q2L001457,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.3,0.0,0.08,0.21,scenic_shuttle -> scenic_shuttle,False,Q2V3_045_OPEN_GATEWAY
2,20,P018,喀纳斯湖,P020,白哈巴村,Q2L001382,rental_car,amap_selfdrive,0.858,17.23,0.07,0.815,amap road 31.3km,False,Q2V3_045_OPEN_GATEWAY
2,21,P020,白哈巴村,P023,世界魔鬼城,Q2L001546,charter_car,amap_selfdrive,5.137,196.86,0.22,4.366,amap road 357.9km,False,Q2V3_045_OPEN_GATEWAY
2,22,P023,世界魔鬼城,阿勒泰市,阿勒泰市,Q2G000366,gateway_access,spot_to_gateway:阿勒泰市,0.55,30.0,0.025,0.413,gateway_local_access,False,Q2V3_045_OPEN_GATEWAY
1,1,乌鲁木齐市,乌鲁木齐市,P002,达坂城古镇,Q2G000003,gateway_access,gateway_to_spot:乌鲁木齐市,1.333,55.43,0.074,1.0,urumqi_depot_access,False,Q2V3_046_ROOTED_URUMQI
1,2,P002,达坂城古镇,P004,葡萄沟,Q2L000086,rental_car,amap_selfdrive,1.296,56.65,0.085,1.231,amap road 103.0km,False,Q2V3_046_ROOTED_URUMQI
1,3,P004,葡萄沟,P011,高昌故城,Q2L000257,scenic_shuttle,scenic_shuttle -> scenic_shuttle,1.3,0.0,0.08,0.91,scenic_shuttle -> scenic_shuttle,False,Q2V3_046_ROOTED_URUMQI
